,leiden
F14F9.2,5
F14F9.6,10
srh-130,9
srx-38,5
abu-15,8
abu-8,2
abu-7,10
srw-140,6
srt-65,5
ugt-51,4
C03A7.12,6
C03A7.2,4
C03A7.13,3
Y47A7.2,2
ttc-37,1
Y49G5B.1,2
C52A10.1,5
C52A10.2,4
C52A10.3,1
B0238.15,4
B0238.1,2
srt-68,9
srt-67,5
srt-70,5
B0238.7,10
srt-69,2
B0238.12,2
B0238.11,0
natc-2,0
B0238.9,3
Y49G5A.1,6
ncx-2,2
C10G8.4,10
C10G8.3,3
C10G8.2,3
ceh-34,7
ceh-33,13
C10G8.8,2
srg-26,10
srg-28,6
srg-29,6
srg-27,5
T09D3.3,3
srd-9,9
nhr-216,5
T09D3.8,10
T09D3.9,3
C35A11.2,2
C35A11.4,5
dmsr-7,5
C25A6.1,5
F08F3.4,2
F08F3.10,13
F08F3.6,4
cyp-14A5,3
rhr-1,5
F08F3.8,6
acl-6,1
snpc-1.3,9
F08F3.1,2
glc-3,7
ZC317.2,3
ZC317.6,8
ZC317.7,10
srg-65,9
grl-18,7
T05C3.6,2
T05C3.2,5
dnj-19,0
nhr-47,0
hpo-15,4
mms-19,1
C24G6.2,2
grl-1,7
C24G6.8,0
syp-2,1
cft-1,3
ugt-48,4
C18C4.5,1
glb-5,5
C18C4.7,10
glb-6,2
klc-2,0
pas-6,1
CD4.11,3
CD4.5,2
vps-37,0
CD4.3,0
crn-2,0
zhit-1,1
CD4.8,4
CD4.1,13
M03E7.4,2
M03E7.3,6
M03E7.2,7
memb-2,1
M03E7.1,2
acy-4,3
srx-117,5
C14C11.4,3
hex-2,1
mut-14,4
C14C11.2,6
C14C11.1,3
C14C11.7,1
pqn-13,2
F25B4.5,0
hmgs-1,1
F25B4.4,1
F25B4.7,2
F25B4.8,2
clec-1,1
peli-1,0
gcst-1,1
K09H11.9,2
rga-3,3
K09H11.4,3
K09H11.15,6
K09H11.6,5
acds-10,2
K09H11.7,8
K09H11.11,8
C53A3.1,3
C53A3.2,0
F44E7.2,1
F44E7.3,3
F44E7.4,1
F44E7.5,4
fbxa-183,6
F44E7.7,3
nhr-142,2
F44E7.9,0
ZC250.2,1
nstp-3,2
cyn-17,2
ZC250.5,8
ZC250.4,3
let-418,0
srh-76,5
col-140,6
F26F12.2,3
F26F12.3,0
F26F12.8,5
F26F12.5,5
F26F12.4,2
C02G6.1,2
C02G6.3,2
C04E6.8,5
C04E6.7,3
grd-9,12
srd-16,12
srd-15,9
C04E6.13,5
C04E6.11,1
C04E6.12,7
srsx-18,5
srsx-17,2
galt-1,4
M03F8.5,5
M03F8.7,5
M03F8.3,0
pst-1,1
M03F8.1,2
M03F8.6,2
pcm-1,0
mcp-1,0
acy-2,2
dhs-16,2
C10F3.7,2
fut-8,2
cpg-4,2
fos-1,7
rpt-2,1
aps-1,0
picc-1,1
dhs-17,2
F29G9.7,4
F29G9.1,1
R01B10.2,6
cpi-2,7
R01B10.3,2
R01B10.4,0
jamp-1,0
R01B10.6,0
srd-20,6
Y38A10A.2,3
srh-10,5
fbxa-214,6
Y38A10A.7,1
smut-1,1
crt-1,7
Y38A10A.11,2
atf-8,7
F17A9.2,1
F17A9.4,0
F17A9.5,4
ceh-49,3
ttn-1,7
exp-2,2
W06H8.4,2
W06H8.2,3
rme-1,1
str-206,8
W06H8.6,0
K08B12.3,4
dmd-7,1
mrck-1,0
K08B12.1,1
F31F7.3,6
F31F7.2,7
F31F7.1,6
fil-2,8
K12B6.4,7
K12B6.2,5
srn-1,5
K12B6.9,2
sago-1,1
T28C12.4,2
T28C12.1,10
T28C12.6,5
bcl-11,2
F13H6.3,2
F13H6.5,2
F57F4.2,10
F57F4.1,8
gfi-1,2
F57F4.4,7
T05H4.7,2
T05H4.10,0
T05H4.11,0
atp-4,0
alh-4,1
gad-1,1
erfa-1,0
hpo-19,0
T05H4.4,3
T05H4.15,6
T05H4.3,5
fbxa-196,12
acl-8,4
acl-9,0
unc-83,0
lec-10,2
cpt-6,1
dgtr-1,3
W01A11.1,4
moc-2,1
W01A11.7,4
ubh-3,1
ubh-2,0
ubh-1,0
dpy-11,0
mdh-1,0
F46E10.3,9
F46E10.2,1
F46E10.18,8
acs-1,2
hpo-26,3
dre-1,0
K04A8.20,6
lipl-4,5
twk-10,9
spp-20,6
K04A8.18,6
spp-19,5
K04A8.2,9
K04A8.1,2
K04A8.10,10
fut-2,4
EGAP9.4,3
EGAP9.3,2
ZK1055.5,3
ZK1055.4,3
ZK1055.2,2
hcp-1,1
ZK1055.6,2
ZK1055.7,2
gon-14,1
cpr-4,3
nhr-37,5
ppt-1,1
scd-2,5
T10H9.1,5
T10H9.8,5
syx-18,1
snb-1,0
pmp-5,2
str-180,5
K11G9.2,8
K11G9.1,4
egl-46,7
K11G9.5,4
mtl-1,3
W02F12.8,2
W02F12.2,2
era-1,3
W02F12.4,1
dlst-1,0
sna-1,0
srg-30,5
ZC487.2,9
ZC487.1,2
grl-9,5
grl-8,5
T25F10.3,2
dbl-1,2
T25F10.4,2
bbs-8,7
clik-1,7
srh-30,5
ZC404.16,3
srh-28,2
ZC404.15,5
spn-4,1
spe-39,1
ZC404.2,3
gck-2,0
ZC404.1,9
dmsr-9,5
dmsr-11,5
dmsr-12,12
dmsr-16,11
T15B7.10,6
T15B7.17,5
dmsr-14,6
dmsr-13,3
T15B7.8,3
col-141,6
col-142,8
T15B7.14,10
col-143,9
T15B7.15,7
hpo-8,0
lgc-54,5
T15B7.1,12
gpa-10,5
frpr-18,5
unc-70,0
K11C4.2,2
K11C4.1,3
odc-1,1
unc-68,7
lipl-6,2
Y57E12B.4,15
Y57E12B.11,6
srg-31,3
mec-1,2
ptr-15,2
srx-59,3
sre-12,9
nhr-161,4
nhr-163,4
nhr-139,2
nhr-140,2
nhr-162,3
nhr-107,2
nhr-42,2
srab-4,2
C33G8.4,5
drd-10,3
C33G8.2,14
srsx-32,8
F20A1.4,2
F20A1.6,8
twk-11,2
F20A1.2,15
F20A1.8,6
tofu-2,2
F20A1.1,5
F20A1.10,5
Y57E12AL.2,10
mdt-6,1
Y57E12AL.6,0
Y57E12AL.1,0
Y57E12AM.1,0
Y57E12AR.1,2
F27B10.1,2
npa-1,1
mys-1,1
VC5.2,2
nhr-286,2
nhr-135,2
VC5.1,5
odr-2,7
lmd-5,6
T01C4.8,6
srx-36,6
ugt-40,8
ugt-37,3
ugt-38,10
F10D2.8,2
fat-7,10
F10D2.10,0
ugt-39,4
str-204,10
ugt-36,8
lgc-39,7
cpsf-2,0
pitr-5,6
F09G2.8,0
attf-2,0
F09G2.2,0
F09G2.1,4
soap-1,0
C13F10.5,0
C13F10.6,1
kxd-1,1
C13F10.7,0
C13F10.1,0
fkb-3,0
gei-6,0
C05C8.2,1
C05C8.5,1
hpo-9,1
hyls-1,0
C05C8.1,1
C05C8.7,1
C05C8.8,2
C13A2.12,2
C13A2.9,11
C13A2.7,8
C13A2.5,5
C13A2.4,12
C13A2.11,6
C13A2.3,3
C13A2.1,6
F07G11.3,6
F07G11.2,3
F07G11.1,9
F10G2.10,9
srx-92,6
F10G2.4,4
clec-7,10
F10G2.2,5
F10G2.1,13
nhr-263,4
nhr-148,3
srh-244,5
nhr-147,3
nhr-149,3
srh-275,9
C03G6.21,14
C03G6.6,3
cyp-35A2,2
C03G6.5,3
srj-14,9
srx-56,5
srsx-24,3
C03G6.17,2
srp-6,2
C02H6.3,9
fbxa-105,3
srx-9,9
cnc-9,5
R13D7.2,5
F18E3.11,4
F18E3.12,3
F18E3.13,1
srw-67,6
srw-68,11
srw-69,9
srw-71,5
ddo-2,2
F25E5.8,3
F25E5.9,5
F25E5.16,2
F25E5.7,6
nhr-141,3
F25E5.5,9
F25E5.4,6
F25E5.3,8
F25E5.2,3
srh-92,3
srh-89,3
F25E5.1,1
srh-125,4
str-190,8
C18B10.6,2
srbc-8,5
srh-229,8
str-31,4
nhr-172,4
nhr-171,6
srb-18,9
srb-19,5
C54F6.6,5
C54F6.17,9
C54F6.5,13
swt-2,2
C54F6.3,4
C54F6.12,8
srh-268,5
nhx-3,4
ftn-1,2
F19F10.3,2
ttr-10,3
ets-7,3
F19F10.1,3
clec-212,6
F19F10.9,0
F19F10.12,0
ets-6,1
F19F10.11,1
C50E3.5,2
C50E3.6,7
C50E3.7,5
C50E3.9,3
scl-26,3
C50E3.11,3
folt-3,8
clec-214,6
clec-215,8
C50E3.15,6
C50E3.12,3
C50E3.13,6
grsp-4,11
clec-45,14
F07C4.10,10
F07C4.11,4
str-47,3
F07C4.12,6
srh-234,6
srh-200,4
C12D5.5,2
C12D5.4,2
C12D5.3,7
cyp-33A1,2
sre-11,10
nhr-94,4
nhr-152,1
C12D5.9,9
C12D5.10,5
ZK105.3,6
srsx-40,11
srw-3,15
ZK105.13,14
ZK105.1,9
ZK105.12,6
ZK105.5,12
ZK105.6,6
ZK105.8,5
Y97E10C.1,0
T05B11.7,1
clic-1,0
srr-10,9
srr-9,3
T05B11.1,0
T05B11.4,3
hint-3,2
frpr-3,5
grl-10,1
rpl-39,0
rps-30,7
C26F1.3,1
cyp-32A1,11
C26F1.1,0
flp-21,2
ZK742.7,7
uvs-1,1
xpo-1,0
ZK742.3,4
ZK742.4,1
ZK742.6,2
lbp-4,1
mig-6,7
C37C3.7,4
ttr-33,3
C37C3.12,2
grd-8,6
memo-1,1
vps-32.2,6
C37C3.9,1
C37C3.2,0
C37C3.1,1
C37C3.17,2
C37C3.10,15
C37C3.11,2
nipi-4,2
F40A3.4,2
F40A3.3,2
F40A3.2,2
F40A3.1,2
F40A3.6,13
F40A3.7,5
srsx-6,12
ncx-10,6
srsx-3,5
srt-53,5
Y97E10B.1,5
F26D11.4,8
clec-216,3
F26D11.13,11
pals-35,2
pals-34,2
clec-217,10
che-7,2
let-413,0
F26D11.1,1
natb-1,1
abhd-12,0
Y97E10AL.1,5
ceh-76,3
Y97E10AR.2,2
Y97E10AR.1,13
Y97E10AR.8,3
Y97E10AR.3,1
Y97E10AR.4,4
lmtr-2,0
rpb-9,0
Y97E10AR.6,0
sptl-2,2
ech-3,1
F43H9.3,4
F43H9.4,3
oma-2,2
vars-1,1
ZC513.5,1
ZC513.3,3
col-43,2
sth-1,6
ZC513.2,3
str-138,10
str-139,6
str-140,8
str-143,11
str-144,4
catp-3,6
str-131,5
C09H5.7,10
str-130,9
sdz-23,9
str-90,5
myo-5,2
D1014.7,10
D1014.5,2
spr-1,1
snap-1,0
D1014.4,1
D1014.2,4
sul-2,2
F20D6.6,6
F20D6.5,5
F20D6.8,2
F20D6.9,8
srp-7,0
srp-8,3
F20D6.2,8
F20D6.1,10
F20D6.10,1
F20D6.11,2
cri-2,2
K07C11.4,7
K07C11.3,5
K07C11.7,0
K07C11.8,13
cogc-6,0
air-1,0
pax-1,7
K07C11.10,7
rol-3,4
C16D9.3,6
C16D9.4,3
C16D9.5,3
C16D9.6,2
srt-25,8
C16D9.1,3
C16D9.8,5
C16D9.9,5
F21F8.5,3
asp-6,2
asp-5,2
str-135,3
slc-17.5,3
W02D7.3,2
W02D7.4,8
W02D7.5,4
W02D7.6,0
sel-9,0
W02D7.11,6
W02D7.8,6
clec-218,12
W02D7.12,8
tmd-2,2
C08D8.7,5
C08D8.1,6
mom-2,7
F38E1.9,0
F38E1.6,3
gpa-2,2
F38E1.3,8
F52E1.5,2
F52E1.14,2
hsp-17,3
gcy-7,9
pho-6,9
F52E1.9,4
F52E1.2,5
vha-18,4
pos-1,4
lmd-3,0
T23B12.5,6
T23B12.11,0
T23B12.6,1
dnj-22,1
natc-1,0
mrps-2,0
mrpl-4,0
phf-30,1
T23B12.8,2
pxn-1,2
ZK994.6,7
F45F2.9,0
F45F2.10,1
F45F2.11,4
otpl-7,10
otpl-6,6
otpl-5,5
his-8,1
his-7,1
his-6,1
his-5,1
his-39,10
otpl-4,5
slc-17.8,2
asns-1,2
stdh-4,3
acr-15,2
acr-16,2
F25G6.8,0
F25G6.9,1
symk-1,1
F25G6.1,1
C10B5.1,4
C10B5.3,2
tag-196,7
F41E6.7,3
F41E6.8,2
F41E6.15,3
F41E6.5,1
vps-60,0
smk-1,0
fip-4,6
grd-5,2
F41E6.11,2
F41E6.1,11
F41E6.17,2
F41E6.12,4
atg-18,0
oac-29,5
grl-12,7
F28A12.10,5
acd-4,5
F28A12.3,7
asp-13,3
ZC190.4,1
ZC190.5,3
ZC190.6,5
ZC190.2,5
cln-3.3,2
ZC190.7,6
ZC190.10,3
ZC178.2,12
glr-5,7
ZC196.8,5
ZC196.9,5
ZC196.5,2
ZC196.4,5
ZC196.3,10
ZC196.2,15
B0507.6,8
B0507.7,3
B0507.10,4
B0507.8,3
B0507.9,6
B0507.3,2
srx-115,4
B0507.2,1
B0507.1,1
C01B7.3,6
sup-37,0
magu-2,1
C01B7.5,3
rpm-1,1
F07B7.8,4
F07B7.12,4
F07B7.14,10
his-17,1
his-18,4
frpr-13,2
frpr-12,5
frpr-11,5
mod-1,3
ttr-47,2
H14N18.4,4
H14N18.2,9
unc-23,0
T19A5.3,2
gck-1,0
T19A5.1,0
nhr-44,2
nhr-219,10
nhr-194,2
nhr-195,5
nhr-143,2
str-84,10
str-86,8
F59E11.7,2
F59E11.6,8
F59E11.5,3
F59E11.2,2
srx-1,5
srx-2,5
srh-201,9
srt-18,3
oac-40,3
oac-41,5
bus-1,3
C25E10.5,3
C25E10.4,3
srsx-34,5
cyp-33B1,3
nhr-30,5
C25E10.17,5
C25E10.7,12
C25E10.8,3
swm-1,2
C25E10.10,5
C25E10.11,5
C25E10.16,5
C25E10.13,5
C25E10.12,2
fip-2,2
T27E4.5,2
oac-50,3
T27E4.7,2
hsp-16.1,10
hsp-16.48,7
hsp-16.49,3
hsp-16.11,4
T27E4.1,2
F21C10.10,1
F21C10.9,4
frpr-6,5
F21C10.18,3
pqn-31,6
F21C10.7,13
F21C10.13,2
F21C10.11,6
F21C10.4,6
F21C10.17,8
F21C10.3,0
F21C10.1,5
B0222.1,2
pitr-3,4
tag-38,4
B0222.5,3
B0222.15,2
B0222.10,3
col-144,3
col-145,5
col-10,2
B0222.11,5
gad-3,2
pqn-16,3
spas-1,1
ptr-1,4
C24B5.1,2
C24B5.4,1
str-177,6
asp-2,2
inx-10,1
mdt-27,0
tag-232,0
grd-6,2
F07C3.2,0
F07C3.3,9
glo-4,4
aat-2,1
str-94,3
ptd-2,5
F07C3.9,2
F07C3.16,6
nhr-36,5
slc-17.7,0
hlh-10,7
lron-2,2
ZK682.7,2
F44A2.5,2
nhr-39,9
F44A2.3,5
kvs-3,5
F44A2.7,10
tag-153,1
acl-14,0
K07B1.4,2
ucp-4,4
coq-6,0
tos-1,0
K07B1.7,0
try-5,4
srx-47,9
srx-46,8
ttr-40,3
ttr-49,2
gpa-3,5
E02C12.6,9
E02C12.8,8
E02C12.10,8
E02C12.11,4
E02C12.12,8
hum-2,0
trpp-4,1
F36D4.4,5
F36D4.1,5
F36D4.5,0
F36D4.6,10
H24G06.1,1
F07D3.3,3
flp-6,5
nas-3,5
K06A4.6,5
K06A4.2,2
K06A4.10,6
K06A4.7,3
gsnl-1,7
swt-5,2
haao-1,4
acs-14,1
eif-2Bdelta,0
C50F4.8,3
C50F4.9,2
C50F4.1,2
C50F4.10,3
pfk-1.2,3
C50F4.4,1
C50F4.12,4
C50F4.16,1
mdf-1,0
his-35,0
his-41,7
C50F4.6,7
his-37,7
nstp-10,0
ehbp-1,1
rgef-1,5
F25B3.4,3
F25B3.5,3
F25B3.2,3
rtfo-1,0
K09G1.1,5
K09G1.2,9
dop-2,2
pqn-63,2
T06E4.10,2
T06E4.9,2
T06E4.8,2
T06E4.14,2
T06E4.7,5
T06E4.12,3
col-146,6
T06E4.5,8
col-147,3
atl-1,1
hcp-2,1
T06E4.21,6
cyp-29A4,3
pitr-4,5
ZK287.1,0
sulp-8,2
ZK287.3,2
ZK287.4,2
rbx-1,0
ztf-9,1
ZK287.7,4
her-1,7
xbx-6,0
tag-120,2
F40F9.10,2
F40F9.3,3
str-188,10
F40F9.5,1
aagr-3,0
drap-1,0
cal-7,5
aqp-4,1
marc-1,9
sta-2,4
F58E6.13,2
F58E6.4,9
F58E6.6,8
F58E6.5,8
F58E6.8,3
hrg-3,1
F58E6.11,1
unc-42,7
F46B6.2,2
F46B6.12,0
smg-4,1
F46B6.4,1
F46B6.5,1
F46B6.6,1
ztf-7,0
lipl-2,2
F46B6.9,5
sru-39,5
sru-33,14
sru-29,8
str-193,8
str-2,10
sru-40,2
sru-38,5
srsx-21,10
sru-8,5
lsy-12,0
srab-18,5
srab-26,4
sdz-31,7
T11A5.6,2
fshr-1,2
egl-47,5
mec-9,2
fipr-10,11
C50H2.4,10
C50H2.5,3
ceh-75,5
C50H2.7,8
C50H2.13,10
rmh-2,1
suds-3,1
sre-28,14
T07C12.15,7
ttr-46,2
mam-5,7
anmt-3,7
T07C12.10,10
madf-4,2
unc-41,0
ruvb-1,0
tofu-1,1
C27H6.9,1
rmd-2,0
C27H6.8,0
rde-1,1
trpp-6,0
K08H10.10,2
uda-1,1
lea-1,2
acl-2,1
F57A8.1,0
yif-1,0
str-118,6
fipr-13,11
F57A8.4,5
nhr-192,9
F57A8.7,3
R04B5.1,9
nhr-205,4
nhr-12,2
R04B5.6,7
R04B5.5,2
R04B5.7,10
srd-49,10
ugt-47,3
C08B6.14,8
ugt-17,2
C08B6.2,8
C08B6.11,2
C08B6.3,3
C08B6.4,2
C08B6.5,9
srxa-18,10
srxa-19,10
C08B6.10,3
aos-1,0
wdr-20,0
C08B6.8,1
C51E3.9,13
srsx-26,11
srsx-27,4
srsx-28,8
srsx-30,3
C51E3.10,2
C51E3.6,2
egl-3,1
cul-5,0
ZK856.4,4
ZK856.5,3
ZK856.6,5
ZK856.7,5
chpf-1,0
ZK856.11,1
ZK856.16,4
rpc-25,1
tftc-3,1
zhit-3,1
hpo-40,3
ZK856.14,7
C12D8.13,5
fipr-5,5
fipr-9,8
C12D8.20,9
daf-36,5
ttr-19,9
fipr-4,5
C12D8.15,5
fipr-7,5
fipr-6,9
str-182,5
C12D8.1,7
fipr-8,3
C12D8.21,5
col-148,5
akt-1,0
rop-1,1
nhr-232,4
sri-18,5
ric-4,2
Y22F5A.11,8
lys-1,2
lys-2,2
lys-3,9
B0024.3,2
B0024.15,5
col-149,3
col-150,4
B0024.4,5
che-12,2
gcy-6,5
trx-2,0
B0024.10,1
B0024.11,1
gna-1,1
B0024.13,2
crm-1,1
arx-2,0
K07C5.2,1
K07C5.13,4
K07C5.3,0
K07C5.9,7
K07C5.4,0
K07C5.6,0
ceeh-2,4
ttll-15,9
cash-1,0
sri-20,5
ugt-49,4
abu-1,3
pqn-2,11
spe-10,3
AC3.5,9
col-151,10
ugt-1,3
ugt-2,2
F15H10.8,2
F15H10.7,3
F15H10.12,8
F15H10.10,8
col-13,10
col-12,5
apc-10,4
tag-314,6
Y32F6A.4,5
set-22,4
snf-10,6
pap-1,0
Y32F6A.5,7
F22E12.1,4
F22E12.3,2
chw-1,2
egl-9,0
crp-1,2
Y32F6B.1,2
ncx-5,2
aqp-5,5
ugt-33,3
C35A5.3,3
C35A5.11,0
C35A5.10,2
C35A5.5,2
C35A5.6,1
dmsr-8,2
C35A5.8,1
hda-11,0
F25D1.3,4
F25D1.2,5
ppm-1,0
F25D1.8,3
degt-1,2
F25D1.5,5
F32G8.3,12
best-14,2
cat-4,2
vps-54,1
del-6,2
mics-1,0
T21C9.4,0
lpd-9,0
T21C9.6,3
ttr-23,3
T21C9.9,3
T21C9.11,5
T21C9.13,2
scpl-4,0
H27A22.1,1
H09F14.1,5
mab-23,3
C32C4.1,1
C32C4.3,1
kvs-2,4
aqp-6,1
ugt-34,3
tut-2,0
sqv-4,2
twk-12,2
ceh-22,7
gsp-1,0
F29F11.20,9
C05A2.4,8
pph-1,2
T28B11.1,1
mre-11,4
wdr-5.3,4
ZC302.3,6
selt-1.2,6
F28H7.2,3
F28H7.3,3
F28H7.7,3
irld-6,3
F28H7.8,3
sre-6,5
ocr-1,5
D1054.1,0
pas-2,1
D1054.3,0
D1054.5,3
D1054.8,2
D1054.9,2
D1054.10,6
ule-3,3
D1054.19,11
srh-184,2
D1054.18,5
secs-1,1
prp-38,0
plrg-1,0
C29A12.22,9
C29A12.1,4
lig-1,0
nrx-1,2
C29A12.6,2
saeg-1,2
F32D8.1,2
F32D8.2,11
F32D8.3,4
F32D8.11,2
F32D8.12,2
F32D8.4,1
F32D8.14,0
F32D8.5,0
F32D8.13,4
emo-1,0
F32D8.7,2
spp-16,2
F32D8.8,3
F32D8.15,2
F32D8.10,2
F58B4.2,7
nas-31,5
F58B4.6,5
F58B4.3,5
scvp-1,9
F58B4.5,3
F17C11.12,4
F17C11.11,2
zip-9,0
F17C11.2,1
col-153,2
F17C11.4,0
clec-221,3
F17C11.6,3
F17C11.13,3
F17C11.7,1
vps-36,0
ctf-4,1
eef-1G,7
F17C11.22,2
fig-1,2
frpr-9,2
F53B7.7,2
isy-1,1
F53B7.4,5
C13G3.1,2
hot-6,7
pptr-2,0
pak-2,1
C45B11.9,4
C45B11.8,4
C45B11.5,4
C45B11.2,6
C45B11.6,7
dhs-18,1
srh-74,5
T04C12.33,6
T04C12.7,8
srh-75,5
T04C12.1,2
T04C12.11,2
T04C12.9,7
T04C12.3,5
T04C12.8,2
act-3,13
act-2,0
act-1,13
Y42A5A.1,2
lact-8,2
Y42A5A.3,2
cdkl-1,2
Y42A5A.5,4
erfa-3,1
math-33,0
H19N07.3,0
mboa-2,1
atp-5,0
lmtr-3,0
C06H2.2,1
jmjd-5,1
glb-3,2
folt-1,2
C06H2.7,3
T19C4.24,3
nlp-33,0
T19C4.1,2
srg-39,8
srg-38,8
srg-40,12
T19C4.5,2
gpa-1,1
cnc-10,2
lgc-49,5
K10D6.2,0
K10D6.3,3
K10D6.4,1
cyp-29A2,1
T19B10.2,0
bgal-1,7
pqn-70,0
T19B10.5,1
dvc-1,1
ima-1,1
T19B10.8,1
mxl-1,0
mam-4,2
srsx-31,11
lgc-36,10
F07B10.7,14
F07B10.4,5
cln-3.1,3
str-116,6
clec-223,5
gly-20,1
C03E10.3,3
C03E10.1,6
T03F7.6,10
T03F7.5,5
srh-47,9
srh-46,3
srh-45,3
snf-11,13
T03F7.7,2
cutl-18,7
F47G9.4,2
str-141,6
F47G9.1,0
F47G9.6,3
T02E9.6,4
T02E9.5,7
grl-7,1
npr-25,5
dop-5,5
cnb-1,0
F55C10.5,2
col-154,2
col-155,3
K03B8.11,8
nas-17,6
nas-19,9
K03B8.6,2
K03B8.8,3
grl-3,8
deg-3,5
des-2,2
T26H10.2,9
dmsr-1,2
F57B7.2,2
mig-17,7
col-156,3
T11F9.1,9
zipt-21,2
aat-6,5
nas-20,10
nas-21,8
T11F9.7,12
T11F9.22,9
T11F9.14,3
col-157,2
srh-1,11
T11F9.10,4
dhs-19,1
T11F9.21,12
T11F9.12,2
C55A6.12,5
C55A6.1,1
C55A6.10,1
ttll-5,0
C55A6.3,3
C55A6.6,4
sdz-8,4
C55A6.4,12
C55A6.7,2
C55A6.11,3
pafo-1,0
ccch-1,2
F38B7.2,4
F38B7.10,2
F38B7.11,5
F38B7.3,0
srx-85,3
duo-1,4
srx-86,5
pms-2,1
nhr-101,2
nhr-68,2
srx-89,9
srx-80,9
srx-84,5
F35B12.9,5
dhs-20,2
F35B12.3,4
piit-1,3
sas-5,0
tag-290,5
nlp-24,2
glb-15,2
F35B12.10,13
sipa-1,2
bir-1,0
skp-1,0
zip-10,4
ceh-27,7
F46F3.3,2
lgc-44,2
ape-1,0
W05E10.2,2
W05E10.1,4
W05E10.5,2
ceh-32,7
tre-3,7
daf-11,5
rhr-2,3
npp-22,1
spe-42,4
T04F3.1,4
T04F3.2,4
T04F3.3,8
T04F3.5,3
T04F3.4,2
F55A11.1,0
syx-5,0
sel-11,0
F55A11.4,4
bus-18,0
F55A11.6,2
F55A11.11,3
F55A11.7,3
F55A11.8,3
D2023.1,4
D2023.3,2
pyc-1,1
D2023.4,1
mpst-1,1
D2023.6,1
col-158,3
nphp-4,7
pho-8,3
R13H4.2,13
R13H4.8,2
hmp-1,0
R13H4.5,2
R13H4.6,5
R13H4.7,5
sulp-4,3
sulp-5,10
sodh-1,13
sodh-2,4
srx-76,2
K12G11.6,4
sma-1,0
R31.2,13
osm-6,7
aman-2,1
F58H1.2,2
F58H1.3,1
F58H1.8,1
flr-2,2
F58H1.6,6
F58H1.5,0
F58H1.7,0
cpr-1,3
mif-2,0
snr-4,0
rpt-1,1
mans-2,2
cyl-1,0
C52E4.7,4
gcy-33,7
C52E4.12,10
F57F5.1,2
F57F5.3,2
add-2,1
pkc-1,2
F10C2.3,2
kup-1,0
F10C2.4,1
F10C2.5,1
dars-2,1
F10C2.7,9
R07B7.2,2
clh-6,1
pqn-53,0
kmo-2,7
kmo-1,4
R07B7.6,2
R07B7.9,2
R07B7.8,4
R07B7.10,1
gana-1,7
R07B7.12,3
nhr-206,4
nhr-208,4
nhr-207,4
nhr-209,4
nhr-154,2
nhr-153,2
nhr-136,2
C13C4.4,0
spin-1,2
C13C4.8,6
C13C4.7,13
C13C4.6,15
C27A7.6,2
C27A7.1,4
C27A7.3,5
che-11,7
C27A7.8,5
C27A7.5,1
srj-4,10
VC27A7L.1,4
ZK863.1,5
clec-224,5
elpc-3,1
usip-1,1
srd-4,4
ZK863.8,2
dpy-30,0
rnp-1,0
ogdh-2,1
ZK836.3,7
lon-3,2
vab-8,7
myo-3,13
ttr-22,3
T04H1.2,0
rad-50,0
T04H1.5,1
lrx-1,2
ugt-55,3
ugt-56,7
ssp-35,11
twk-24,5
tsfm-1,1
capg-2,1
bnc-1,6
F55C5.10,4
rskd-1,0
srpa-68,0
srh-16,4
frm-7,1
srg-45,6
hpo-30,2
R04F11.3,0
R04F11.5,1
R04F11.2,0
twk-13,2
tomm-20,0
snb-2,3
F23H12.3,2
sqt-3,7
F23H12.5,2
gcy-13,5
fipr-2,3
F23H12.7,7
F23H12.10,4
K01D12.1,2
K01D12.15,3
twk-14,7
K01D12.5,3
K01D12.6,0
K01D12.7,11
K01D12.8,2
K01D12.9,0
K01D12.10,3
cdr-4,2
hrg-2,3
cdr-7,2
cdr-6,0
cdr-2,3
C54D10.3,9
C54D10.5,2
C54D10.13,1
srh-25,2
pals-37,3
pals-39,10
C54D10.9,9
C54D10.10,2
F28C1.1,0
egl-10,1
F28C1.3,1
atn-1,13
srt-39,3
inx-11,4
mrps-11,0
W04D2.4,1
W04D2.6,0
T28H10.1,1
nlp-46,3
T28H10.2,3
T28H10.3,1
cal-1,2
C13C12.2,7
F45D3.1,4
F45D3.2,2
F45D3.3,3
F45D3.4,3
sel-1,1
mrps-5,0
E02A10.4,2
grl-23,8
E02A10.5,3
E02A10.3,7
C14C10.1,3
ttr-43,5
C14C10.2,1
mma-1,0
ril-2,1
C14C10.5,1
erg-28,0
ZC116.5,10
ZC116.1,3
ZC116.3,4
cyc-2.2,10
F56H9.9,10
F56H9.6,7
F56H9.2,0
gpa-8,2
F56H9.8,9
gpa-9,0
lin-25,0
W05B10.6,5
ccch-3,1
his-74,4
W05B10.4,2
srx-116,9
frpr-15,9
parn-1,4
K10C8.4,2
istr-1,0
R11D1.1,1
R11D1.2,2
R11D1.3,9
str-178,5
R11D1.7,5
R11D1.12,5
R11D1.13,3
rpl-28,7
mrpl-49,1
R11D1.10,1
dhs-21,1
xbx-9,7
cky-1,2
asp-10,3
C15C8.7,0
C15C8.4,1
C15C8.5,7
C15C8.8,2
gpa-13,5
papl-1,3
F18E2.15,8
abcf-1,1
scc-3,0
srt-43,6
ZC455.1,2
sre-20,5
fkb-4,7
srbc-44,3
srbc-43,5
ugt-5,4
