,ward_cluster0,ward_cluster1,ward_cluster2,ward_cluster3,ward_cluster4,ward_cluster5,ward_cluster6,ward_cluster7,ward_cluster8,ward_cluster9,ward_cluster10,ward_cluster11,ward_cluster12,ward_cluster13,ward_cluster14,ward_cluster15,leiden_cluster0,leiden_cluster1,leiden_cluster2,leiden_cluster3,leiden_cluster4,leiden_cluster5,leiden_cluster6,leiden_cluster7,leiden_cluster8,leiden_cluster9,leiden_cluster10,leiden_cluster11,leiden_cluster12,leiden_cluster13,leiden_cluster14,leiden_cluster15
Anterior_arcade_cell:390_450,0.15104325369812094,0.27009967136389385,0.004580118107298892,0.09262763270348606,0.02049295930459016,0.1502912033885485,5.9171993432423265e-05,0.11666494296077096,3.1592699102180766e-05,0.00039218168168863487,0.008560798194173668,0.02859880205012948,0.0,0.14432141815201233,0.011999565729022114,0.000236687973729693,0.34482113850002594,0.10545848775937272,0.10220845315662004,0.007633495876226597,0.01409878224037516,0.008632113309736572,0.0004972505604616856,0.4140483574111893,8.829490498264203e-05,0.00021240172946873328,0.00010126128963044259,3.900206175806681e-05,5.701092932445649e-05,0.002094791475322449,0.0,9.158795505192473e-06
Anterior_arcade_cell:450_510,0.12636504290685,0.26249388196647105,0.005065516103239339,0.08688696174398514,0.021778864332773373,0.16547927693932166,0.0,0.1029391618432703,0.0025698308187864657,0.002898556380284846,0.012234732027564064,0.06257780403109348,9.745721895094132e-05,0.1290888129998277,0.01932692696747024,0.00019717372011149352,0.31976124316387416,0.10426679822535437,0.15084754918200635,0.02899788716035543,0.012363408418865992,0.01256602495520973,0.0003926016312428331,0.3689140842215222,4.857456750663356e-05,0.00024133241784479677,0.00016513299059337582,4.66233692346969e-05,7.979373985762003e-05,0.0013089459565318216,0.0,0.0
Anterior_arcade_cell:510_580,0.08788751765667979,0.2551515170288868,0.0067923491851080865,0.06018139915247937,0.007774101884205221,0.2842527197482219,0.0,0.08259681229813562,0.005086879125054725,0.003430042376031522,0.005367114382243369,0.055221007938278034,2.312921798461907e-05,0.08153627570027837,0.06449200389892533,0.00020713040748725827,0.22004415202504565,0.2155484102792853,0.17307284051578153,0.014941784584376212,0.008014377287107941,0.010543102949801335,0.0006387381359502393,0.3540232448640745,9.933173080894441e-05,0.00017274634682262367,7.609925738689399e-05,0.0,0.0,0.0027767452234034643,4.842680015529618e-05,0.0
Anterior_arcade_cell:580_650,0.08573419439553602,0.13721191362015278,0.007043326942541004,0.031187004936994923,0.004396828145616392,0.3855744143160322,0.0,0.06279102396680651,0.03873249490903855,0.000249900317197764,0.0035468794712179134,0.04346971337573729,5.135641537150923e-05,0.0498304108451602,0.15006734880311826,0.00011318953947880634,0.18347829195136087,0.30280769631349275,0.2802386060143293,0.004984653675958686,0.00650788495587765,0.0282530129268206,0.00026202043122544014,0.1904350319775856,3.4203372637425146e-05,0.00018118543343068449,8.925744991568304e-05,9.973415865147093e-05,2.331581257866519e-05,0.0025941152532456746,0.0,1.0990272889502976e-05
Arcade_cell_anterior_and_posterior:gt_650,0.1395011547944794,0.14943918902948855,0.012010647001771228,0.025928456928906208,0.003649804922973964,0.200860235962644,5.24320146165594e-05,0.10075420563072356,0.038253283167868,0.00017535825360931969,0.004953690042365686,0.13868856178054992,0.0005733461440846209,0.09481803459006058,0.09026635773063092,7.524200522730673e-05,0.3072279699614098,0.062047509391574975,0.41053720417841866,0.013317834925233286,0.010606439208743098,0.009063100794252129,0.0006360994214209758,0.18081974977749926,0.0014401257872930185,0.000569217638996703,0.0007767782322917838,4.22139645239622e-05,2.8899535615426454e-05,0.002886857182726705,0.0,0.0
ASE:330_390,0.13533179116348326,0.3276253224194007,0.002082818342821762,0.04157686373256538,0.0010534674858281592,0.13241286156166004,0.0,0.1137108246568822,5.1707687246973385e-05,4.189753314478081e-05,0.002492085709272609,0.009093399718101131,2.9634840517040087e-05,0.2298125678088581,0.004684757340217881,0.0,0.4113436446909337,0.09355984842903156,0.016349030567724857,0.001806805569592365,0.009248420590736824,0.0012682689850240846,0.0004231650847622862,0.4637858672263087,0.00018537103688934725,5.507992771960209e-05,5.722589892945671e-05,9.605775891730234e-06,0.0,0.001907666216455532,0.0,0.0
ASE:390_510,0.12256847475207094,0.310262105253992,0.001927015210176488,0.031022899607084112,0.001029118463442298,0.12896087588065874,2.3389055987324954e-05,0.20094155631791047,4.1310540445145365e-05,3.412169639709311e-05,0.01174839369836056,0.030908485610263,2.9261632815311305e-05,0.155233367090525,0.0052429960914963675,2.6629098375179488e-05,0.4005879056912762,0.08560566618612789,0.03911520922472468,0.0018406478302752393,0.0072943479283067705,0.0034035632771165733,0.0002676072509718608,0.4606997033538691,5.23469348287749e-05,7.765976598388847e-05,6.814214146956577e-05,2.349030731194541e-05,0.0,0.0009561162583909504,3.0375397386136297e-06,4.556309607920446e-06
ASEL:gt_580,0.10465260620135924,0.2310660013620328,0.0034781260551462,0.01888740962485829,0.002872234769086538,0.08752137605891806,4.557451198594057e-05,0.25031519769505345,0.00019374370163886159,0.0002948816597446475,0.12328800334213087,0.05839021042834318,6.721720260940094e-05,0.08080579483041443,0.038092176011262524,2.944654541557348e-05,0.3190738177029925,0.07567481233029866,0.099904012586057,0.0037025649189673725,0.006962703296920546,0.10642897165483862,0.0003198539950794094,0.3842963550275295,0.0,0.0008217979353081247,4.984061927229574e-05,0.0,1.945761128166869e-05,0.0027107470005884107,0.0,3.506532086589492e-05
ASER:gt_580,0.10271235730145817,0.21115987867830407,0.005121130361296774,0.011067747695092077,0.0028641079405105968,0.07893573988366234,3.9926191509036856e-05,0.22837470429988485,0.00011283038016060286,0.0005061811448197634,0.1838805416646401,0.057085327871292064,0.000236653426035382,0.0719397377917373,0.045848956832320265,0.00011417853727649241,0.2964989500448677,0.06750378235849303,0.10529324854323846,0.003480941673226834,0.0056104076899711535,0.1605283863295624,0.00021767552201939832,0.35584897446206715,1.171859646888614e-05,0.0022284000081719065,5.807446037678088e-06,3.3392814716649005e-05,3.3081701536059114e-05,0.002699217954797951,6.014854824738019e-06,0.0
ASG:390_510,0.11411033103423456,0.2923864439719994,0.002346983107665177,0.03082286827783533,0.005327499466571377,0.11763738679102195,3.6915831390282094e-05,0.246718064335348,9.902491818618844e-05,0.0,0.025581437198098682,0.01851673423429213,6.221191640980686e-05,0.14008889620121698,0.006234353831559951,3.084888417015216e-05,0.3648937641551391,0.0841543164015805,0.03715892059754288,0.0017359695418683624,0.006460373322913268,0.0025270377616049646,0.00040360623455949085,0.5004183622841542,2.9306439961644563e-05,8.360047610111235e-05,2.2622515058111583e-05,2.437061849442021e-05,0.0,0.002087749651021998,0.0,0.0
ASG:510_650,0.13461054284495466,0.2301888331456229,0.0032945557903629203,0.017981361899334827,0.003219444304115649,0.07340841271189663,0.00011446047767831109,0.2499061618778569,0.00014079560996418936,0.0001487883738486193,0.14719299768302072,0.03689736481648871,7.039780498209468e-05,0.09483465584542076,0.007927899531367858,6.33272830843297e-05,0.3263269243321969,0.0688096018097257,0.07217455540507071,0.003422952369173057,0.0063350851490655575,0.022506393442572555,0.00030526209758611355,0.4966672736385224,8.986735803391126e-05,0.00010933691108572784,0.00018465333999670249,5.6666646513971396e-05,0.00022635917206033067,0.0027512527888853863,0.0,3.381553951104984e-05
ASG_AWA_terminal_cells_but_undifferentiated,0.13198482051294566,0.33452607412499724,0.0018361823592091594,0.05231843820495561,0.0016641641679804404,0.11183297074297928,0.0,0.14621739419076674,8.4484111649566e-05,6.028769940817405e-05,0.0031478719001269704,0.005310909155790226,3.293965363954198e-05,0.2043677777394837,0.006599520606040827,1.6164830026812272e-05,0.39011682292160704,0.0926506041122311,0.019579675786375768,0.0015300672446762556,0.008198923788316366,0.0006955960191411921,0.0004080857089787701,0.4851188506419522,3.5887955971476286e-05,4.6054515736767024e-05,6.709929445091885e-05,0.0,1.7384817198647153e-05,0.001534947193363595,0.0,0.0
ASH:330_390,0.12292458285880528,0.34145431378303137,0.0017092639531518545,0.05621219931140849,0.0012044522767969597,0.1311289890132503,0.0,0.12534899668679325,0.0001455641701296444,4.2473110922229096e-05,0.003940166638537101,0.0039633798662249056,4.4601834858665395e-06,0.20725317065827747,0.004657546605116135,1.0440884069187584e-05,0.3988373112594797,0.09006174819932762,0.01853956360145625,0.001093353160876284,0.00866471736374773,0.0007614749624052147,0.00026609049205453787,0.4802186300850526,6.953831525691925e-05,3.933070892082313e-05,7.399849874278578e-06,1.9361251040920666e-05,1.0339516262690616e-05,0.0014069851541778993,0.0,4.156080066375638e-06
ASH:390_510,0.1429674889023406,0.3105869962118253,0.0016338333788955713,0.02739470241349684,0.002293265413054232,0.12850229194329454,2.501855033976412e-05,0.18670794930875576,0.00018540169621703248,4.007036111328074e-05,0.030818989364471864,0.0138122738160327,3.600230414746545e-05,0.14822219808508422,0.006716056946288631,5.746130464214116e-05,0.3869527649769585,0.08630891360097892,0.046639357800255146,0.0016438001184618186,0.007107404026400062,0.003128437508136114,0.0001974024642661876,0.4644174176299826,7.932711083339842e-06,5.461366476607045e-05,6.183446588039262e-05,0.0,4.505373089640449e-05,0.003435067301934443,0.0,0.0
ASH:510_650,0.13380745827138546,0.24760418742240545,0.002112308344701092,0.013983824573772922,0.0064234732717175285,0.09774524980968584,2.1969151224397e-05,0.2360433047734367,8.859187958861487e-05,1.9210234559007604e-05,0.13057370139325292,0.03163751922300732,0.00018770851534519664,0.09144756270149032,0.008190508304850073,0.00011342212957711938,0.3418047402275595,0.07384220018494961,0.08324540563738639,0.0028134819061048696,0.005105324198253708,0.021365357203071592,0.0001070868394565956,0.4674117785305192,9.145297835272238e-05,0.00013958074684895954,0.00018443868818621666,6.825764194370787e-05,0.0001625717190605378,0.003658323498306332,0.0,0.0
ASH:gt_650,0.15079771853971452,0.21232873253340065,0.00465538936297639,0.011715771216213002,0.007791619124219948,0.08835541491247878,4.843996016380127e-05,0.2043198550346588,0.00011945088048903334,0.0011261775419358648,0.1827099642956268,0.04284411412743193,0.0005000652908824762,0.07587841487547889,0.016698284905912592,0.00011058739841650801,0.2984415834177855,0.07452900126180942,0.10553572895389372,0.004644979924728425,0.007031420940883357,0.0609834363163451,0.0003203221195512645,0.44054958535909416,0.00015140064144813627,0.0022384414782927646,6.194131076264799e-05,0.0,1.2058458168435636e-05,0.005451865984563317,4.823383267374254e-05,0.0
ASI:390_510,0.15950362991865275,0.3101156514435519,0.002638871818133293,0.029371266063353774,0.00920409695407502,0.09814564216501398,1.8507993919561604e-05,0.1947257739051192,0.00012618157180518792,3.333483987722145e-05,0.01167251117075025,0.02205917690758621,1.6565165828557888e-05,0.15778514734510493,0.004554909332303157,2.873340492484425e-05,0.40083846325161104,0.08707039725108229,0.04206611382641219,0.0025054302045143546,0.007242045090381385,0.003282663695025889,0.0003539014748928325,0.4546544946100835,0.00010470820869409434,4.448053787297953e-05,6.534037632375613e-05,5.1740579686730214e-05,0.0,0.0016989520385277126,2.1268854890987923e-05,0.0
ASI:510_650,0.1444149025713437,0.252380903162636,0.003621844330486336,0.016742638549207378,0.0040544148544738425,0.08823691643017875,1.2894224277839016e-05,0.2332099547095489,6.058238708318014e-05,5.7205328343746105e-05,0.07110233439697039,0.06526585587920854,0.00019423204507411465,0.11505782394410374,0.005507368793337002,8.012839372657103e-05,0.3472459625471906,0.07680905199104733,0.08665225720047766,0.003473356081064556,0.006271914424922202,0.03342663907848458,0.0002926784240842824,0.4423426062931797,4.328775293274526e-05,0.00019556240154722509,4.134338577973779e-05,2.3332405836089645e-05,0.00032522099011882854,0.002780035688347418,5.382826960431208e-05,2.2923065382824914e-05
ASJ:330_390,0.12895883913498687,0.3414631346715599,0.0016616349337870272,0.052429061810117535,0.0009552521651383547,0.1215165268071448,0.0,0.1053268107203997,0.0,4.357753922207084e-05,0.003925940124461109,0.0032991955626891344,0.0,0.23465448445891884,0.005765542071574635,0.0,0.39361915120095736,0.08670640247504169,0.01273947203728856,0.000772206184536556,0.008277497706592328,0.001874240503931069,0.00023667987502896278,0.4944990213337957,0.0,0.0,2.7934320014147967e-05,2.6004312449534114e-05,1.351005295229702e-05,0.0011956904759510393,1.2189521460719114e-05,0.0
ASJ:390_510,0.1263431672859532,0.3128492315955538,0.002543778663712157,0.034150431090484094,0.0014005972411545715,0.12707440238669626,7.4936154902348575e-06,0.1916929626748076,2.4809943177128923e-05,0.00010470808671490328,0.019007859486203288,0.020543038010959514,0.00012658134274045363,0.15459389515399025,0.00948833492167602,4.870850068652656e-05,0.3779491047813013,0.08509577600084578,0.04836652853097896,0.002076946671685364,0.0061418280148410045,0.007908903559497738,0.00018734038725587145,0.4697722234559684,3.858199326729028e-05,7.807537220231179e-05,3.108837777705542e-05,4.830344038975712e-05,8.303736083773759e-06,0.0022743123012862786,1.3569519941776633e-05,9.113856677312663e-06
ASJ:510_650,0.14070530202654402,0.25800140997794185,0.003547042898133851,0.01679481997307108,0.0033475466721420697,0.10787323621038608,4.1229220038301234e-05,0.2262794639301104,6.179267717899243e-05,7.396706225233694e-05,0.06669281601813512,0.04855359609339329,0.0005735260732871383,0.10792142222189484,0.01947911842310817,5.371052238240235e-05,0.3593106065186569,0.08621613052823225,0.09555920377884727,0.003368621658067357,0.00680128671996592,0.04136098985321273,0.0002718263961334153,0.4031551709268319,8.634605883951921e-05,0.00013729432578511228,0.00017351056373438929,1.4425111725559488e-05,0.0001343274588344653,0.003386218248257401,0.0,2.404185287593248e-05
ASJ:gt_650,0.1312983645333891,0.2210750797297988,0.01041818561266758,0.012666173985219973,0.004647276693995802,0.09732309747294957,0.0001380624960830584,0.18382085424178665,0.00014478464008710242,0.0012761731847677456,0.10676553802903012,0.05756751049223261,0.00032100823059311856,0.08843642309960334,0.08399215515452968,0.00010931240326576232,0.3088113656769809,0.08188740015806346,0.1181519192134802,0.006254179363762514,0.008376929022639559,0.13981707908571392,0.0007439862148475822,0.3261910036202365,0.0002821232129697253,0.0032572407315595558,0.00027602157456605456,2.937059841766935e-05,0.0001213088448729794,0.004945843305375419,0.0008326150981009013,2.161427841300315e-05
ASK:390_510,0.13106384870391166,0.2809284714791341,0.002272948943954123,0.035368283192286,0.0014376566997593282,0.12414523367325905,6.394096158477774e-06,0.2206568076470142,7.033505774325553e-05,0.0,0.028503256777056837,0.025009847415552004,7.236492953959768e-05,0.14381519884776356,0.006599011716318515,5.034082054928534e-05,0.3712832413074039,0.07965054539102892,0.050805356709878235,0.002009877559148181,0.006527052761138186,0.007346207524552061,0.0002146589424631824,0.4793979684434101,3.968399361848904e-05,5.0949782088187984e-05,0.00011367282059516044,4.2119839774099625e-05,2.1313653861592583e-05,0.0024751241748698014,2.2227096169946548e-05,0.0
ASK:510_650,0.14021176643074726,0.2398274588274031,0.002758013165729788,0.015391552276727685,0.0020674348450360675,0.11015671264652137,0.0,0.23272837512091524,0.00034134738638886,0.00016023055179920992,0.09110115349615898,0.057318103001317885,0.0003533262838716125,0.09679051549803136,0.01076278342890514,3.122704044649139e-05,0.3371727918079904,0.07926968859780964,0.10249492790956158,0.0034752112586074013,0.006614706236480228,0.0480796086811582,0.000335511513256237,0.4158947274012468,0.00014620397953308103,0.00020712230433853136,0.00013719421048622452,9.490972620950008e-05,0.0004133231550245435,0.005576125586351674,1.7814770615375415e-05,7.013286133064461e-05
AUA:330_390,0.13457218849920746,0.31290424304542136,0.002385655446211875,0.055707743251836785,0.002094529134232216,0.11627822973447373,0.0,0.1448331339301098,0.00028989490001499245,4.002088885162727e-06,0.006449417547271596,0.010522107385075143,0.00011144278280222363,0.2091940090576508,0.004576645184342885,7.675801246414667e-05,0.4118095075470674,0.08739638566221898,0.02781862245842984,0.004192136798376096,0.008342918678272178,0.0027239858835037076,0.00057229871057827,0.4559235071515789,3.355597603713364e-05,7.54239828357591e-05,2.780938686869485e-05,0.0,0.0,0.0010838477642330442,0.0,0.0
AUA:390_510,0.13631860409906446,0.3202864654315886,0.002425654333675566,0.038009006564449416,0.0027776681533107604,0.0953187580731604,8.475732107974899e-05,0.1993117991801544,0.0006291876404400183,3.680655680182103e-05,0.011894141070944024,0.016455700343916375,0.00021276234640163765,0.1694870372418966,0.006638982683128467,0.00011266895998779656,0.4356677619343726,0.09130132239824164,0.04689370041466676,0.0041512684050676076,0.007249460323860894,0.0029801042157207762,0.0004537430530180048,0.4088168675452664,1.0735245733864466e-05,0.0001245288505128278,0.00028422841085850686,5.766360565618627e-05,3.5784152446214894e-05,0.001972831444577607,0.0,0.0
