,leiden
srh-129,10
F14F9.2,5
F14F9.6,9
srh-130,10
srx-38,5
abu-15,9
abu-8,3
abu-7,9
srw-140,6
srt-65,5
ugt-51,1
C03A7.12,2
C03A7.2,2
C03A7.13,2
Y47A7.2,1
ttc-37,1
Y49G5B.1,3
C52A10.1,5
C52A10.2,1
C52A10.3,0
B0238.15,2
B0238.1,1
srt-68,10
srt-67,5
srt-70,5
B0238.7,12
srt-69,3
B0238.12,3
B0238.11,4
natc-2,0
B0238.9,2
Y49G5A.1,11
ncx-2,1
C10G8.4,13
C10G8.3,2
C10G8.2,2
ceh-34,4
ceh-33,7
C10G8.8,1
srg-26,10
srg-28,9
srg-29,6
srg-27,5
T09D3.3,2
srd-9,10
nhr-216,5
T09D3.8,9
T09D3.9,11
C35A11.2,3
C35A11.4,5
dmsr-7,3
C25A6.1,5
F08F3.4,3
F08F3.10,7
F08F3.6,1
cyp-14A5,2
rhr-1,5
F08F3.8,6
acl-6,1
snpc-1.3,10
F08F3.1,3
glc-3,3
ZC317.2,2
ZC317.6,6
ZC317.7,9
srg-65,10
grl-18,8
T05C3.6,3
T05C3.2,5
dnj-19,4
nhr-47,4
hpo-15,1
mms-19,0
C24G6.2,3
grl-1,8
C24G6.8,0
syp-2,1
cft-1,2
ugt-48,1
C18C4.5,1
glb-5,5
C18C4.7,9
glb-6,3
klc-2,4
pas-6,1
CD4.11,2
CD4.5,3
vps-37,0
CD4.3,0
crn-2,0
zhit-1,0
CD4.8,2
CD4.1,7
M03E7.4,3
M03E7.3,6
M03E7.2,8
memb-2,0
M03E7.1,3
acy-4,2
srx-117,5
C14C11.4,2
hex-2,8
mut-14,2
C14C11.2,11
C14C11.1,11
C14C11.7,0
pqn-13,1
F25B4.5,0
hmgs-1,0
F25B4.4,1
F25B4.7,1
F25B4.8,3
clec-1,0
peli-1,0
gcst-1,0
K09H11.9,3
rga-3,2
K09H11.4,2
K09H11.15,9
K09H11.6,3
acds-10,1
K09H11.7,6
K09H11.11,6
C53A3.1,2
C53A3.2,0
F44E7.2,1
F44E7.3,2
F44E7.4,0
F44E7.5,1
fbxa-183,9
F44E7.7,3
nhr-142,1
F44E7.9,0
ZC250.2,0
nstp-3,1
cyn-17,8
ZC250.5,13
ZC250.4,3
let-418,4
srh-76,5
col-140,6
F26F12.2,3
F26F12.3,4
F26F12.8,5
F26F12.5,5
F26F12.4,3
C02G6.1,3
C02G6.3,3
C04E6.8,5
C04E6.7,5
grd-9,9
srd-16,14
srd-15,10
C04E6.13,5
C04E6.11,1
C04E6.12,8
srsx-18,5
srsx-17,3
galt-1,3
M03F8.5,5
M03F8.7,5
M03F8.3,0
pst-1,0
M03F8.1,3
M03F8.6,3
pcm-1,4
mcp-1,0
acy-2,3
dhs-16,3
C10F3.7,8
fut-8,8
cpg-4,1
fos-1,4
rpt-2,0
aps-1,0
picc-1,0
dhs-17,3
F29G9.7,2
F29G9.1,1
R01B10.2,2
cpi-2,4
R01B10.3,3
R01B10.4,0
jamp-1,0
R01B10.6,4
srd-20,11
Y38A10A.2,3
srh-10,5
fbxa-214,6
Y38A10A.7,0
smut-1,0
crt-1,4
Y38A10A.11,3
atf-8,8
F17A9.2,0
F17A9.4,4
F17A9.5,3
ceh-49,2
ttn-1,7
exp-2,3
W06H8.4,3
W06H8.2,3
rme-1,0
str-206,6
W06H8.6,4
K08B12.3,1
dmd-7,1
mrck-1,0
K08B12.1,1
F31F7.3,11
F31F7.2,1
F31F7.1,9
fil-2,6
K12B6.4,8
K12B6.2,5
srn-1,5
K12B6.9,1
sago-1,1
T28C12.4,3
T28C12.1,13
T28C12.6,5
bcl-11,7
F13H6.3,1
F13H6.5,3
F57F4.2,12
F57F4.1,6
gfi-1,1
F57F4.4,1
T05H4.7,3
T05H4.10,0
T05H4.11,4
atp-4,7
alh-4,0
gad-1,0
erfa-1,0
hpo-19,0
T05H4.4,2
T05H4.15,9
T05H4.3,5
fbxa-196,14
acl-8,2
acl-9,4
unc-83,4
lec-10,1
cpt-6,1
dgtr-1,2
W01A11.1,1
moc-2,0
W01A11.7,1
ubh-3,0
ubh-2,0
ubh-1,8
dpy-11,0
mdh-1,7
F46E10.3,10
F46E10.2,0
F46E10.18,6
acs-1,3
hpo-26,2
dre-1,8
K04A8.20,6
lipl-4,5
twk-10,10
spp-20,6
K04A8.18,6
spp-19,8
K04A8.2,11
K04A8.1,3
K04A8.10,12
fut-2,1
EGAP9.4,2
EGAP9.3,1
ZK1055.5,2
ZK1055.4,2
ZK1055.2,3
hcp-1,0
ZK1055.6,3
ZK1055.7,3
gon-14,0
cpr-4,2
nhr-37,5
ppt-1,1
scd-2,5
T10H9.1,5
T10H9.8,5
syx-18,0
snb-1,4
pmp-5,3
str-180,5
K11G9.2,6
K11G9.1,1
egl-46,4
K11G9.5,1
mtl-1,2
W02F12.8,3
W02F12.2,3
era-1,2
W02F12.4,0
dlst-1,7
sna-1,4
srg-30,5
ZC487.2,10
ZC487.1,8
grl-9,5
grl-8,5
T25F10.3,3
dbl-1,1
T25F10.4,3
bbs-8,8
clik-1,7
srh-30,5
ZC404.16,5
srh-28,3
ZC404.15,5
spn-4,0
spe-39,1
ZC404.2,2
gck-2,0
ZC404.1,10
dmsr-9,5
dmsr-11,5
dmsr-12,14
dmsr-16,11
T15B7.10,6
T15B7.17,5
dmsr-14,13
dmsr-13,2
T15B7.8,2
col-141,2
col-142,6
T15B7.14,9
col-143,10
T15B7.15,1
hpo-8,0
lgc-54,5
T15B7.1,14
gpa-10,2
frpr-18,3
unc-70,4
K11C4.2,3
K11C4.1,2
odc-1,0
unc-68,7
lipl-6,3
Y57E12B.4,6
Y57E12B.11,6
srg-31,2
mec-1,3
ptr-15,3
srx-59,2
sre-12,10
nhr-161,3
nhr-163,1
nhr-139,1
nhr-140,3
nhr-162,2
nhr-107,3
nhr-42,1
srab-4,3
C33G8.4,8
drd-10,2
C33G8.2,12
srsx-32,6
F20A1.4,3
F20A1.6,6
twk-11,1
F20A1.2,6
F20A1.8,2
tofu-2,1
F20A1.1,8
F20A1.10,8
Y57E12AL.2,12
mdt-6,0
Y57E12AL.6,0
Y57E12AL.1,7
Y57E12AM.1,4
Y57E12AR.1,3
F27B10.1,8
npa-1,1
mys-1,0
VC5.2,3
nhr-286,3
nhr-135,1
VC5.1,5
odr-2,4
lmd-5,6
T01C4.8,11
srx-36,6
ugt-40,6
ugt-37,2
ugt-38,12
F10D2.8,3
fat-7,12
F10D2.10,7
ugt-39,2
str-204,12
ugt-36,6
lgc-39,8
cpsf-2,0
pitr-5,12
F09G2.8,0
attf-2,4
F09G2.2,0
F09G2.1,2
soap-1,0
C13F10.5,0
C13F10.6,0
kxd-1,0
C13F10.7,4
C13F10.1,7
fkb-3,7
gei-6,4
C05C8.2,0
C05C8.5,0
hpo-9,0
hyls-1,0
C05C8.1,0
C05C8.7,1
C05C8.8,3
C13A2.12,3
C13A2.9,11
C13A2.7,6
C13A2.5,5
C13A2.4,14
C13A2.11,11
C13A2.3,2
C13A2.1,6
F07G11.3,6
F07G11.2,2
F07G11.1,10
F10G2.10,10
srx-92,6
F10G2.4,1
clec-7,12
F10G2.2,5
F10G2.1,7
nhr-263,2
nhr-148,2
srh-244,5
nhr-147,2
nhr-149,2
srh-275,10
C03G6.21,13
C03G6.6,2
cyp-35A2,3
C03G6.5,5
srj-14,10
srx-56,5
srsx-24,2
C03G6.17,3
srp-6,8
C02H6.3,5
fbxa-105,2
srx-9,10
cnc-9,5
R13D7.2,5
F18E3.11,1
F18E3.12,2
F18E3.13,1
srw-67,6
srw-68,11
srw-69,10
srw-71,5
ddo-2,3
F25E5.8,5
F25E5.9,5
F25E5.16,3
F25E5.7,9
nhr-141,2
F25E5.5,10
F25E5.4,6
F25E5.3,6
F25E5.2,2
srh-92,2
srh-89,11
F25E5.1,1
srh-125,2
str-190,6
C18B10.6,2
srbc-8,5
srh-229,6
str-31,1
nhr-172,1
nhr-171,2
srb-18,10
srb-19,5
C54F6.6,5
C54F6.17,10
C54F6.5,7
swt-2,3
C54F6.3,1
C54F6.12,6
srh-268,5
nhx-3,2
ftn-1,1
F19F10.3,3
ttr-10,2
ets-7,2
F19F10.1,2
clec-212,2
F19F10.9,4
F19F10.12,0
ets-6,0
F19F10.11,0
C50E3.5,1
C50E3.6,1
C50E3.7,5
C50E3.9,11
scl-26,2
C50E3.11,11
folt-3,6
clec-214,6
clec-215,6
C50E3.15,6
C50E3.12,2
C50E3.13,6
grsp-4,11
clec-45,13
F07C4.10,9
F07C4.11,1
str-47,2
F07C4.12,2
srh-234,6
srh-200,2
C12D5.5,3
C12D5.4,3
C12D5.3,8
cyp-33A1,1
sre-11,12
nhr-94,1
nhr-152,1
C12D5.9,10
C12D5.10,5
ZK105.3,6
srsx-40,11
srw-3,6
ZK105.13,13
ZK105.1,10
ZK105.12,9
ZK105.5,12
ZK105.6,9
ZK105.8,5
Y97E10C.1,8
T05B11.7,0
clic-1,4
srr-10,10
srr-9,2
T05B11.1,0
T05B11.4,2
hint-3,1
frpr-3,5
grl-10,1
rpl-39,7
rps-30,7
C26F1.3,0
cyp-32A1,11
C26F1.1,0
flp-21,3
ZK742.7,8
uvs-1,0
xpo-1,0
ZK742.3,1
ZK742.4,1
ZK742.6,3
lbp-4,0
mig-6,4
C37C3.7,3
ttr-33,3
C37C3.12,3
grd-8,9
memo-1,0
vps-32.2,2
C37C3.9,0
C37C3.2,4
C37C3.1,0
C37C3.17,1
C37C3.10,6
C37C3.11,3
nipi-4,1
F40A3.4,3
F40A3.3,3
F40A3.2,1
F40A3.1,1
F40A3.6,7
F40A3.7,5
srsx-6,9
ncx-10,11
srsx-3,5
srt-53,5
Y97E10B.1,5
F26D11.4,6
clec-216,2
F26D11.13,11
pals-35,3
pals-34,3
clec-217,12
che-7,3
let-413,0
F26D11.1,1
natb-1,0
abhd-12,4
Y97E10AL.1,5
ceh-76,3
Y97E10AR.2,1
Y97E10AR.1,7
Y97E10AR.8,2
Y97E10AR.3,0
Y97E10AR.4,1
lmtr-2,4
rpb-9,4
Y97E10AR.6,4
sptl-2,1
ech-3,1
F43H9.3,1
F43H9.4,2
oma-2,1
vars-1,1
ZC513.5,1
ZC513.3,11
col-43,3
sth-1,2
ZC513.2,3
str-138,12
str-139,9
str-140,6
str-143,6
str-144,1
catp-3,2
str-131,5
C09H5.7,9
str-130,10
sdz-23,11
str-90,5
myo-5,3
D1014.7,9
D1014.5,3
spr-1,0
snap-1,4
D1014.4,0
D1014.2,1
sul-2,1
F20D6.6,2
F20D6.5,5
F20D6.8,3
F20D6.9,6
srp-7,0
srp-8,2
F20D6.2,6
F20D6.1,12
F20D6.10,1
F20D6.11,1
cri-2,1
K07C11.4,4
K07C11.3,5
K07C11.7,8
K07C11.8,7
cogc-6,0
air-1,0
pax-1,4
K07C11.10,8
rol-3,2
C16D9.3,11
C16D9.4,2
C16D9.5,2
C16D9.6,1
srt-25,6
C16D9.1,2
C16D9.8,5
C16D9.9,3
F21F8.5,2
asp-6,3
asp-5,3
str-135,2
slc-17.5,2
W02D7.3,3
W02D7.4,6
W02D7.5,2
W02D7.6,4
sel-9,4
W02D7.11,2
W02D7.8,9
clec-218,9
W02D7.12,6
tmd-2,0
C08D8.7,5
C08D8.1,13
mom-2,4
F38E1.9,0
F38E1.6,5
gpa-2,3
F38E1.3,6
F52E1.5,3
F52E1.14,3
hsp-17,3
gcy-7,10
pho-6,10
F52E1.9,1
F52E1.2,8
vha-18,2
pos-1,1
lmd-3,0
T23B12.5,10
T23B12.11,7
T23B12.6,1
dnj-22,0
natc-1,4
mrps-2,0
mrpl-4,0
phf-30,1
T23B12.8,8
pxn-1,3
ZK994.6,3
F45F2.9,0
F45F2.10,1
F45F2.11,1
otpl-7,9
otpl-6,9
otpl-5,5
his-8,1
his-7,1
his-6,1
his-5,1
his-39,9
otpl-4,5
slc-17.8,3
asns-1,3
stdh-4,2
acr-15,3
acr-16,3
F25G6.8,4
F25G6.9,0
symk-1,0
F25G6.1,1
C10B5.1,1
C10B5.3,3
tag-196,4
F41E6.7,5
F41E6.8,3
F41E6.15,2
F41E6.5,1
vps-60,0
smk-1,4
fip-4,6
grd-5,1
F41E6.11,3
F41E6.1,11
F41E6.17,3
F41E6.12,2
atg-18,0
oac-29,5
grl-12,8
F28A12.10,5
acd-4,5
F28A12.3,8
asp-13,3
ZC190.4,1
ZC190.5,3
ZC190.6,5
ZC190.2,9
cln-3.3,3
ZC190.7,6
ZC190.10,2
ZC178.2,14
glr-5,3
ZC196.8,5
ZC196.9,5
ZC196.5,3
ZC196.4,5
ZC196.3,12
ZC196.2,6
B0507.6,6
B0507.7,2
B0507.10,3
B0507.8,2
B0507.9,5
B0507.3,1
srx-115,2
B0507.2,0
B0507.1,1
C01B7.3,6
sup-37,7
magu-2,0
C01B7.5,3
rpm-1,8
F07B7.8,1
F07B7.12,1
F07B7.14,9
his-17,1
his-18,1
frpr-13,3
frpr-12,5
frpr-11,8
mod-1,5
ttr-47,7
H14N18.4,3
H14N18.2,10
unc-23,7
T19A5.3,3
gck-1,0
T19A5.1,0
nhr-44,8
nhr-219,12
nhr-194,1
nhr-195,5
nhr-143,3
str-84,12
str-86,6
F59E11.7,3
F59E11.6,6
F59E11.5,10
F59E11.2,3
srx-1,5
srx-2,5
srh-201,10
srt-18,2
oac-40,2
oac-41,5
bus-1,2
C25E10.5,2
C25E10.4,2
srsx-34,5
cyp-33B1,2
nhr-30,5
C25E10.17,9
C25E10.7,14
C25E10.8,2
swm-1,5
C25E10.10,5
C25E10.11,5
C25E10.16,5
C25E10.13,8
C25E10.12,3
fip-2,3
T27E4.5,1
oac-50,2
T27E4.7,3
hsp-16.1,9
hsp-16.48,4
hsp-16.49,2
hsp-16.11,1
T27E4.1,0
F21C10.10,0
F21C10.9,1
frpr-6,3
F21C10.18,2
pqn-31,9
F21C10.7,7
F21C10.13,3
F21C10.11,9
F21C10.4,11
F21C10.17,13
F21C10.3,8
F21C10.1,5
B0222.1,3
pitr-3,2
tag-38,2
B0222.5,2
B0222.15,3
B0222.10,3
col-144,2
col-145,5
col-10,3
B0222.11,5
gad-3,3
pqn-16,5
spas-1,0
ptr-1,1
C24B5.1,3
C24B5.4,0
str-177,6
asp-2,3
inx-10,1
mdt-27,0
tag-232,4
grd-6,3
F07C3.2,8
F07C3.3,2
glo-4,1
aat-2,0
str-94,5
ptd-2,5
F07C3.9,3
F07C3.16,6
nhr-36,3
slc-17.7,7
hlh-10,8
lron-2,3
ZK682.7,1
F44A2.5,7
nhr-39,10
F44A2.3,5
kvs-3,5
F44A2.7,12
tag-153,0
acl-14,4
K07B1.4,3
ucp-4,1
coq-6,7
tos-1,4
K07B1.7,4
try-5,1
srx-47,2
srx-46,6
ttr-40,2
ttr-49,3
gpa-3,5
E02C12.6,10
E02C12.8,6
E02C12.10,6
E02C12.11,1
E02C12.12,6
hum-2,0
trpp-4,0
F36D4.4,5
F36D4.1,5
F36D4.5,4
F36D4.6,9
H24G06.1,0
F07D3.3,2
flp-6,5
nas-3,5
K06A4.6,5
K06A4.2,3
K06A4.10,6
K06A4.7,2
gsnl-1,7
swt-5,1
haao-1,2
acs-14,1
eif-2Bdelta,0
C50F4.8,2
C50F4.9,3
C50F4.1,3
C50F4.10,2
pfk-1.2,5
C50F4.4,0
C50F4.12,1
C50F4.16,1
mdf-1,4
his-35,8
his-41,4
C50F4.6,4
his-37,4
nstp-10,0
ehbp-1,0
rgef-1,3
F25B3.4,2
F25B3.5,2
F25B3.2,3
rtfo-1,4
K09G1.1,8
K09G1.2,10
dop-2,3
pqn-63,3
T06E4.10,3
T06E4.9,3
T06E4.8,3
T06E4.14,8
T06E4.7,5
T06E4.12,2
col-146,2
T06E4.5,9
col-147,12
atl-1,0
hcp-2,0
T06E4.21,2
cyp-29A4,2
pitr-4,5
ZK287.1,4
sulp-8,1
ZK287.3,3
ZK287.4,3
rbx-1,0
ztf-9,1
ZK287.7,1
her-1,8
xbx-6,4
tag-120,3
F40F9.10,1
F40F9.3,2
str-188,9
F40F9.5,0
aagr-3,4
drap-1,4
cal-7,5
aqp-4,1
marc-1,10
sta-2,1
F58E6.13,8
F58E6.4,5
F58E6.6,11
F58E6.5,6
F58E6.8,2
hrg-3,1
F58E6.11,1
unc-42,4
F46B6.2,1
F46B6.12,0
smg-4,0
F46B6.4,1
F46B6.5,0
F46B6.6,0
ztf-7,7
lipl-2,1
F46B6.9,5
sru-39,5
sru-33,13
sru-29,6
str-193,6
str-2,12
sru-40,3
sru-38,5
srsx-21,9
sru-8,5
lsy-12,0
srab-18,5
srab-26,2
sdz-31,0
T11A5.6,3
fshr-1,3
egl-47,5
mec-9,3
fipr-10,11
C50H2.4,6
C50H2.5,2
ceh-75,5
C50H2.7,6
C50H2.13,2
rmh-2,0
suds-3,1
sre-28,13
T07C12.15,8
ttr-46,3
mam-5,8
anmt-3,1
T07C12.10,13
madf-4,3
unc-41,8
ruvb-1,4
tofu-1,1
C27H6.9,1
rmd-2,4
C27H6.8,0
rde-1,1
trpp-6,0
K08H10.10,3
uda-1,0
lea-1,1
acl-2,1
F57A8.1,4
yif-1,0
str-118,9
fipr-13,14
F57A8.4,5
nhr-192,5
F57A8.7,5
R04B5.1,10
nhr-205,2
nhr-12,1
R04B5.6,1
R04B5.5,3
R04B5.7,12
srd-49,9
ugt-47,2
C08B6.14,6
ugt-17,3
C08B6.2,6
C08B6.11,3
C08B6.3,2
C08B6.4,3
C08B6.5,10
srxa-18,12
srxa-19,9
C08B6.10,2
aos-1,0
wdr-20,0
C08B6.8,0
C51E3.9,7
srsx-26,11
srsx-27,2
srsx-28,9
srsx-30,2
C51E3.10,1
C51E3.6,3
egl-3,1
cul-5,0
ZK856.4,2
ZK856.5,2
ZK856.6,5
ZK856.7,0
chpf-1,7
ZK856.11,0
ZK856.16,1
rpc-25,0
tftc-3,0
zhit-3,0
hpo-40,2
ZK856.14,3
C12D8.13,5
fipr-5,5
fipr-9,6
C12D8.20,10
daf-36,14
ttr-19,10
fipr-4,5
C12D8.15,5
fipr-7,5
fipr-6,11
str-182,5
C12D8.1,4
fipr-8,2
C12D8.21,5
col-148,5
akt-1,7
rop-1,1
nhr-232,1
sri-18,2
ric-4,8
Y22F5A.11,6
lys-1,3
lys-2,3
lys-3,11
B0024.3,3
B0024.15,5
col-149,2
col-150,2
B0024.4,5
che-12,8
gcy-6,5
trx-2,0
B0024.10,0
B0024.11,0
gna-1,0
B0024.13,1
crm-1,1
arx-2,0
K07C5.2,1
K07C5.13,1
K07C5.3,0
K07C5.9,8
K07C5.4,4
K07C5.6,0
ceeh-2,1
ttll-15,10
cash-1,0
sri-20,5
ugt-49,2
abu-1,2
pqn-2,11
spe-10,2
AC3.5,10
col-151,9
ugt-1,3
ugt-2,3
F15H10.8,3
F15H10.7,2
F15H10.12,6
F15H10.10,6
col-13,12
col-12,3
apc-10,1
tag-314,6
Y32F6A.4,5
set-22,2
snf-10,6
pap-1,4
Y32F6A.5,4
F22E12.1,1
F22E12.3,1
chw-1,1
egl-9,7
crp-1,1
Y32F6B.1,1
ncx-5,3
aqp-5,5
ugt-33,2
C35A5.3,2
C35A5.11,7
C35A5.10,3
C35A5.5,3
C35A5.6,1
dmsr-8,3
C35A5.8,0
hda-11,0
F25D1.3,2
F25D1.2,5
ppm-1,0
F25D1.8,2
degt-1,3
F25D1.5,5
F32G8.3,14
best-14,1
cat-4,3
vps-54,1
del-6,3
mics-1,0
T21C9.4,4
lpd-9,0
T21C9.6,2
ttr-23,2
T21C9.9,2
T21C9.11,5
T21C9.13,1
scpl-4,0
H27A22.1,0
H09F14.1,5
mab-23,6
C32C4.1,0
C32C4.3,1
kvs-2,1
aqp-6,1
ugt-34,2
tut-2,0
sqv-4,1
twk-12,3
ceh-22,0
gsp-1,4
F29F11.20,10
C05A2.4,6
pph-1,3
T28B11.1,1
mre-11,1
wdr-5.3,1
ZC302.3,11
selt-1.2,11
F28H7.2,2
F28H7.3,2
F28H7.7,2
irld-6,2
F28H7.8,2
sre-6,5
ocr-1,5
D1054.1,0
pas-2,0
D1054.3,4
D1054.5,2
D1054.8,3
D1054.9,8
D1054.10,11
ule-3,2
D1054.19,11
srh-184,3
D1054.18,5
secs-1,1
prp-38,4
plrg-1,0
C29A12.22,10
C29A12.1,1
lig-1,0
nrx-1,8
C29A12.6,3
saeg-1,8
F32D8.1,3
F32D8.2,14
F32D8.3,1
F32D8.11,1
F32D8.12,1
F32D8.4,0
F32D8.14,4
F32D8.5,0
F32D8.13,1
emo-1,4
F32D8.7,1
spp-16,3
F32D8.8,2
F32D8.15,3
F32D8.10,3
F58B4.2,8
nas-31,5
F58B4.6,5
F58B4.3,5
scvp-1,10
F58B4.5,2
F17C11.12,1
F17C11.11,0
zip-9,0
F17C11.2,1
col-153,3
F17C11.4,0
clec-221,2
F17C11.6,2
F17C11.13,2
F17C11.7,0
vps-36,7
ctf-4,0
eef-1G,4
F17C11.22,3
fig-1,3
frpr-9,3
F53B7.7,3
isy-1,0
F53B7.4,5
C13G3.1,3
hot-6,8
pptr-2,4
pak-2,0
C45B11.9,1
C45B11.8,1
C45B11.5,2
C45B11.2,2
C45B11.6,4
dhs-18,1
srh-74,5
T04C12.33,6
T04C12.7,9
srh-75,5
T04C12.1,1
T04C12.11,3
T04C12.9,3
T04C12.3,7
T04C12.8,3
act-3,7
act-2,4
act-1,7
Y42A5A.1,3
lact-8,3
Y42A5A.3,3
cdkl-1,3
Y42A5A.5,1
erfa-3,0
math-33,4
H19N07.3,7
mboa-2,0
atp-5,7
lmtr-3,0
C06H2.2,1
jmjd-5,0
glb-3,3
folt-1,1
C06H2.7,2
T19C4.24,2
nlp-33,7
T19C4.1,1
srg-39,6
srg-38,6
srg-40,9
T19C4.5,3
gpa-1,1
cnc-10,3
lgc-49,5
K10D6.2,8
K10D6.3,2
K10D6.4,0
cyp-29A2,0
T19B10.2,0
bgal-1,1
pqn-70,4
T19B10.5,1
dvc-1,0
ima-1,1
T19B10.8,1
mxl-1,0
mam-4,1
srsx-31,11
lgc-36,9
F07B10.7,13
F07B10.4,5
cln-3.1,2
str-116,6
clec-223,5
gly-20,0
C03E10.3,2
C03E10.1,9
T03F7.6,9
T03F7.5,5
srh-47,10
srh-46,2
srh-45,2
snf-11,7
T03F7.7,8
cutl-18,4
F47G9.4,7
str-141,9
F47G9.1,4
F47G9.6,2
T02E9.6,2
T02E9.5,4
grl-7,1
npr-25,5
dop-5,3
cnb-1,7
F55C10.5,3
col-154,3
col-155,2
K03B8.11,6
nas-17,9
nas-19,10
K03B8.6,3
K03B8.8,2
grl-3,6
deg-3,3
des-2,3
T26H10.2,10
dmsr-1,7
F57B7.2,8
mig-17,7
col-156,2
T11F9.1,6
zipt-21,3
aat-6,5
nas-20,9
nas-21,6
T11F9.7,14
T11F9.22,10
T11F9.14,2
col-157,3
srh-1,11
T11F9.10,1
dhs-19,0
T11F9.21,6
T11F9.12,3
C55A6.12,5
C55A6.1,0
C55A6.10,0
ttll-5,0
C55A6.3,2
C55A6.6,1
sdz-8,1
C55A6.4,14
C55A6.7,1
C55A6.11,2
pafo-1,4
ccch-1,1
F38B7.2,2
F38B7.10,3
F38B7.11,3
F38B7.3,4
srx-85,2
duo-1,2
srx-86,5
pms-2,1
nhr-101,7
nhr-68,1
srx-89,10
srx-80,5
srx-84,5
F35B12.9,8
dhs-20,3
F35B12.3,2
piit-1,2
sas-5,4
tag-290,5
nlp-24,3
glb-15,3
F35B12.10,7
sipa-1,8
bir-1,4
skp-1,4
zip-10,1
ceh-27,4
F46F3.3,1
lgc-44,3
ape-1,4
W05E10.2,5
W05E10.1,3
W05E10.5,3
ceh-32,4
tre-3,7
daf-11,5
rhr-2,2
npp-22,1
spe-42,2
T04F3.1,1
T04F3.2,2
T04F3.3,6
T04F3.5,2
T04F3.4,1
F55A11.1,4
syx-5,0
sel-11,4
F55A11.4,1
bus-18,0
F55A11.6,7
F55A11.11,2
F55A11.7,2
F55A11.8,2
D2023.1,2
D2023.3,3
pyc-1,1
D2023.4,0
mpst-1,1
D2023.6,1
col-158,2
nphp-4,8
pho-8,2
R13H4.2,7
R13H4.8,3
hmp-1,4
R13H4.5,1
R13H4.6,5
R13H4.7,5
sulp-4,2
sulp-5,12
sodh-1,7
sodh-2,2
srx-76,3
K12G11.6,1
sma-1,0
R31.2,7
osm-6,8
aman-2,0
F58H1.2,8
F58H1.3,1
F58H1.8,1
flr-2,8
F58H1.6,2
F58H1.5,0
F58H1.7,4
cpr-1,3
mif-2,7
snr-4,4
rpt-1,0
mans-2,1
cyl-1,0
C52E4.7,2
gcy-33,8
C52E4.12,9
F57F5.1,3
F57F5.3,1
add-2,1
pkc-1,8
F10C2.3,3
kup-1,0
F10C2.4,0
F10C2.5,0
dars-2,1
F10C2.7,10
R07B7.2,3
clh-6,1
pqn-53,4
kmo-2,4
kmo-1,3
R07B7.6,3
R07B7.9,1
R07B7.8,1
R07B7.10,0
gana-1,0
R07B7.12,3
nhr-206,1
nhr-208,2
nhr-207,2
nhr-209,2
nhr-154,1
nhr-153,3
nhr-136,1
C13C4.4,0
spin-1,3
C13C4.8,10
C13C4.7,7
C13C4.6,2
C27A7.6,3
C27A7.1,3
C27A7.3,5
che-11,8
C27A7.8,8
C27A7.5,1
srj-4,12
VC27A7L.1,1
ZK863.1,5
clec-224,5
elpc-3,0
usip-1,0
srd-4,2
ZK863.8,3
dpy-30,4
rnp-1,4
ogdh-2,0
ZK836.3,1
lon-3,1
vab-8,4
myo-3,7
ttr-22,2
T04H1.2,0
rad-50,0
T04H1.5,0
lrx-1,3
ugt-55,2
ugt-56,8
ssp-35,11
twk-24,5
tsfm-1,0
capg-2,0
bnc-1,6
F55C5.10,1
rskd-1,4
srpa-68,0
srh-16,1
frm-7,0
srg-45,6
hpo-30,3
R04F11.3,0
R04F11.5,0
R04F11.2,7
twk-13,3
tomm-20,0
snb-2,2
F23H12.3,1
sqt-3,7
F23H12.5,3
gcy-13,6
fipr-2,11
F23H12.7,3
F23H12.10,2
K01D12.1,1
K01D12.15,2
twk-14,3
K01D12.5,2
K01D12.6,4
K01D12.7,11
K01D12.8,3
K01D12.9,7
K01D12.10,2
cdr-4,3
hrg-2,2
cdr-7,1
cdr-6,0
cdr-2,3
C54D10.3,10
C54D10.5,3
C54D10.13,1
srh-25,1
pals-37,11
pals-39,9
C54D10.9,2
C54D10.10,1
F28C1.1,0
egl-10,1
F28C1.3,0
atn-1,7
srt-39,2
inx-11,1
mrps-11,4
W04D2.4,0
W04D2.6,4
T28H10.1,1
nlp-46,2
T28H10.2,2
T28H10.3,0
cal-1,7
C13C12.2,8
F45D3.1,1
F45D3.2,3
F45D3.3,3
F45D3.4,2
sel-1,0
mrps-5,7
E02A10.4,3
grl-23,6
E02A10.5,2
E02A10.3,8
C14C10.1,5
ttr-43,8
C14C10.2,1
mma-1,0
ril-2,0
C14C10.5,1
erg-28,0
ZC116.5,13
ZC116.1,2
ZC116.3,1
cyc-2.2,2
F56H9.9,13
F56H9.6,8
F56H9.2,4
gpa-8,1
F56H9.8,10
gpa-9,4
lin-25,4
W05B10.6,5
ccch-3,1
his-74,1
W05B10.4,1
srx-116,10
frpr-15,10
parn-1,2
K10C8.4,3
istr-1,0
R11D1.1,1
R11D1.2,3
R11D1.3,10
str-178,5
R11D1.7,5
R11D1.12,8
R11D1.13,2
rpl-28,7
mrpl-49,0
R11D1.10,0
dhs-21,0
xbx-9,5
cky-1,3
asp-10,3
C15C8.7,0
C15C8.4,1
C15C8.5,3
C15C8.8,3
gpa-13,5
papl-1,2
F18E2.15,6
abcf-1,0
scc-3,0
srt-43,2
ZC455.1,3
sre-20,5
fkb-4,4
srbc-44,2
srbc-43,5
