"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark","Type","State"
"knl-2",0.495126158863088,0.918239291977683,3.58202831045378,2.33464788179964,33.1672378695983,15324.9124366322,0.90252789558018,0.999847679895227,1.32490396927017,0.117148445990002,11.3096162571652,1.80847204438754,0.190882416865899,9.47427256046349,9094.41981560263,0,0,0,0,0,0,NA,"DEg","up"
"ces-2",0.515736722488724,0.923632970898861,4.01673190441752,2.10963587124309,5.89997615958839,18476.8495846718,0.594953095473607,0.999885835785118,1.48911651728553,0.0942186481199739,15.8049021823085,1.94515578318395,0.161106281243208,12.07374267579,9063.29532031187,0,0,0,0,0,0,NA,"DEg","up"
"F48D6.4",0.729266291802173,0.393522083817367,1.94773354917296,5.21152110030921,12846.1182149278,1.05013313468017,0.99984840258783,0.167708579118303,0.29588134869825,2.6019343620952,0.113715915746619,0.527315407597098,3.16067159313193,0.166836506754749,8792.28155337447,0,0,0,0,0,0,NA,"DEg","down"
"F48E3.6",0.422211650492445,0.868256485020297,3.48021933494947,2.40533761764719,9.75859889006564,22.574934516321,0.737120090645742,0.903710511849212,1.46270806658131,0.198380786785481,7.37323452680426,2.01083013230901,0.316887633123234,6.34556202932355,8718.58847211492,0,0,0,0,0,0,NA,"DEg","up"
"C29F5.1",0.784310654847461,0.467726780083701,3.05277332423257,10.383099207108,7.77319870660418,1.36040742226095,0.718013928399498,0.115843373295226,0.459400341442595,4.87274505542273,0.0942795767513718,0.658450704225352,5.526570310802,0.11914273540289,8638.96041847007,0,0,0,0,0,0,NA,"DEg","down"
"C40A11.6",0.321870990879669,0.761013600693735,3.3177952424674,2.2103965557866,17.1953667579361,17104.1321540025,0.838260174496641,0.999870784970589,1.61070209133589,0.315909584872854,5.09861735275986,2.24989329918907,0.52825472723321,4.259106796778,8592.80553554921,0,0,0,0,0,0,NA,"DEg","up"
"hmg-1.1",0.0391371861746444,0.194640127835237,7.7191456058352,3.83432510765126,2.29057643630553,3.38716525151137,0.228835169114812,0.469039641825975,6.40829065300896,2.32851554009998,2.75209271428518,7.41704011950491,3.08802434253423,2.40187229658235,8461.0788708211,0,0,0,0,0,0,NA,"DEg","up"
"C24A3.2",0.942296691811554,0.546949371921926,1.83525813882872,2.59572340116116,14105.2648046026,12970.5817486667,0.999869905357539,0.999799916141843,0.0574050362782757,0.757552705933493,0.0757769536411839,0.105900554844217,1.17599434905455,0.0900519249342959,8118.81411325399,0,0,0,0,0,0,NA,"DEg","down"
"lbp-1",0.00888951744484794,0.305817500098518,14.6636447128902,3.8605998870427,0.422234468232904,0.369178090405383,0.0279887213176973,0.0872807254597594,13.0651941954759,2.17267985220604,6.01340053952729,14.533290653009,2.67996087806998,5.42294880941521,8048.56242061695,0,0,0,0,0,0,NA,"DEg","up"
"mup-2",0.811132875332683,0.468711254267167,2.5917171029494,5.99391656065451,12175.4537370838,1.80878835901162,0.999787181193181,0.231815553405422,0.315034144259496,2.66816996305151,0.118071243069988,0.489489970123773,3.18452510323843,0.153708937519757,7818.84961138298,0,0,0,0,0,0,NA,"DEg","down"
"E01G4.5",0.302357280665231,0.79743922785349,7.99991802257061,3.34609696151612,0.549204018557978,1.07746017332327,0.064240984736893,0.243573246706214,4.83045241143833,0.507389697891763,9.52020198973131,5.58109261630388,0.677787437513584,8.23428158653653,7611.74365754523,0,0,0,0,0,0,NA,"DEg","up"
"fbxc-24",0.576436869171476,0.8966413414842,7.8861143758475,2.34831776600605,1.73843238638196,13.5211767868111,0.18062485739113,0.85202315308844,2.89004481434059,0.151380134753314,19.0913082423274,3.34026888604353,0.242718974136057,13.7618778998758,7568.30701186252,0,0,0,0,0,0,NA,"DEg","up"
"mix-1",0.432683466651702,0.832077064791553,3.2780431912799,2.15145707075527,18.087854500347,12146.5890126524,0.846575920254241,0.999822906985616,1.32618437900128,0.213105846555097,6.22312527056083,1.8596884336321,0.36128015648772,5.14749675628893,7461.52455645928,0,0,0,0,0,0,NA,"DEg","up"
"ttn-1",0.882647408244621,0.504772858169021,2.67132614670302,9.53801507101817,4.18584077720222,0.688059470593169,0.610432970883306,0.0672848088279972,0.210787451984635,4.17267985220604,0.0505160854536191,0.313486982501067,4.72348402521191,0.0663677448315289,7317.29451700365,0,0,0,0,0,0,NA,"DEg","down"
"enpl-1",5.78472984784333e-09,0.522404475502449,4.52251387715503,2.5643743153008,0.580820518067308,2.29403107417042,0.113811965488889,0.472177780623634,3.79950917626974,0.826450771571398,4.59738112294992,4.52251387110542,1.22473375353184,3.69265063371003,7270.23477975518,0,0,0,0,0,0,NA,"DEg","up"
"T16A1.10",0.59268542422186,0.940401889536738,3.78642457846477,2.06683872116676,4.19803825606158,10503.3114467865,0.525775915432715,0.999803258991252,1.16570635936833,0.0711801782221256,16.376839570851,1.54225352112676,0.123179743534014,12.5203501556316,7158.48656797898,0,0,0,0,0,0,NA,"DEg","up"
"lev-11",0.496116201420009,0.280643560648276,6.26057367317476,25.4741034980949,0.954572461003209,0.584128243361896,0.13230119574175,0.0224162655838458,2.63454972257789,16.7066398608998,0.157694769535542,3.15460947503201,18.3249293631819,0.172148520330462,7146.72263871081,0,0,0,0,0,0,NA,"DEg","down"
"cav-1",0.201761470094137,0.565472746494254,6.81377840308658,3.90544213062837,1.80058302021441,2.75781315476431,0.209021067463459,0.413883760511179,4.62265258215962,1.28597044120843,3.59468027726648,5.4390204865557,1.69702238643773,3.20503755874011,7101.74847144427,0,0,0,0,0,0,NA,"DEg","up"
"ret-1",0.136533993970622,0.416183266822667,4.93876766223563,2.9835554154639,2.22035571659482,12.2125207608388,0.310143518850425,0.803662775781779,3.46868331199317,1.19751141056292,2.89657641789202,4.2644579598805,1.7418495979135,2.44823546475468,6891.90715870459,0,0,0,0,0,0,NA,"DEg","up"
"sgca-1",0.914020025944235,0.588604578767225,2.08363236261921,4.32764764728092,11517.2913922015,3.81965349661495,0.99981911932217,0.468824390942848,0.103926589842083,1.39339274070854,0.074585281526037,0.179150661545028,1.7803738317757,0.100625305959674,6837.62189216257,0,0,0,0,0,0,NA,"DEg","down"
"C08F1.11",0.364361376159982,0.675982512703945,6.61946509627271,3.41979799524723,2.22313377274439,8.08639650728709,0.251411808414589,0.702786356123739,3.56124626547162,0.803629645729189,4.43145208044217,4.20758642765685,1.10807433166703,3.79720593412429,6719.93753661486,0,0,0,0,0,0,NA,"DEg","up"
