"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark","Type","State"
"srz-99",1,0.999113507253626,0,1.59362429652408,1,13645.1715941547,1,0.999883223293505,0,0.000706368180830254,0,0,0.00141273636166051,0,18.2656138360758,0.0212867348410691,0.945036100058305,0.022587644547603,0.971196629732449,0.000387707706605345,0.000701921293207656,NA,"DEs","down"
"Y116A8C.469",1,0.9991135072498,0,1.59362425454053,1,16342.6222769495,1,0.999902496132933,0,0.000706368180830254,0,0,0.00141273636166051,0,18.2655669200651,0.0212844537912815,0.94494789740595,0.022587644547603,0.971196629732449,0.000387716350818024,0.000701921293207656,NA,"DEs","down"
"E02H4.7",1,0.999113507457243,0,1.59362462131249,1,14034.440741606,1,0.999886461903716,0,0.000706368180830254,0,0,0.00141273636166051,0,18.2654811787541,0.0212863515142562,0.945021277850433,0.022587644547603,0.971196629732449,0.000387732149036091,0.000701921293207656,NA,"DEs","down"
"irld-52",1,0.999113507385901,0,1.59362522547753,1,12724.2296476684,1,0.999874772327785,0,0.000706368180830254,0,0,0.00141273636166051,0,18.265332019434,0.0212877351522665,0.945074779171918,0.022587644547603,0.971196629732449,0.000387759633829976,0.000701921293207656,NA,"DEs","down"
"cyp-13A7",1,0.999113510194171,0,1.59363085717015,1,11310.1657049586,1,0.99985911733004,0,0.000706368180830254,0,0,0.00141273636166051,0,18.2651838997135,0.0212895883511985,0.945146436175466,0.022587644547603,0.971196629732449,0.000387786928979894,0.000701921293207656,NA,"DEs","down"
"sre-35",1,0.999113507355001,0,1.59362434011044,1,12486.5333029237,1,0.999872388841866,0,0.000706368180830254,0,0,0.00141273636166051,0,18.265100125049,0.0212880172878995,0.945085688479182,0.022587644547603,0.971196629732449,0.000387802367621815,0.000701921293207656,NA,"DEs","down"
"T02E1.6",1,0.999220886241467,0,2.37118649237202,1,10604.8119928969,1,0.99977645464849,0,0.00114105629211041,0,0,0.00184742447294067,0,18.26480527758,0.0119781977974062,0.94363590682945,0.0128033486781228,0.970578925708701,0.000387856709251899,0.000701921293207656,NA,"DEs","down"
"acs-15",0.999129587505116,1,1.59362422093797,0,15462.0566932494,1,0.999896943852957,1,0.00069355527102006,0,Inf,0.00138711054204012,0,Inf,17.7899063125766,0.00761572143009337,0.964405003020984,0.00820011256937164,0.973650058261781,0.000485984105628057,0.000874237608287076,NA,"DEs","up"
"oac-45",0.999247945077407,1,2.55383621783023,0,12895.5837254387,1,0.99980199961385,1,0.00122705932565087,0,Inf,0.00192061459667093,0,Inf,17.7894963312128,0.00757387843129131,0.833796669791067,0.00815577154737427,0.869361456654193,0.00048607868010575,0.000874320437378714,NA,"DEs","up"
"ZK1053.6",0.999129587065882,1,1.59362462798424,0,11250.5321406455,1,0.999858371239246,1,0.00069355527102006,0,Inf,0.00138711054204012,0,Inf,17.7888835954122,0.00761730863605625,0.964585176940041,0.0082011048148399,0.973650058261781,0.000486220060077369,0.000874487431601666,NA,"DEs","up"
"ins-11",0.993966539040043,0.996789818805285,2.92684144217637,2.55585240207081,6.50160420445295,5.86819980584447,0.689573281549041,0.696600598027002,0.0121638924455826,0.00532492936318192,2.28432935273982,0.01765898420828,0.00820473810041295,2.152291028935,17.2116295486544,1.6344767761467e-09,0.281207942757419,2.06192441963212e-09,0.296998015839811,0.000639327478058171,0.00114380574425978,NA,"DEs","up"
"T01C8.3",1,0.999181698561633,0,1.59362404377656,1,19358.9359035353,1,0.999917686959878,0,0.000652032166920235,0,0,0.00130406433384047,0,16.8607441875035,0.0221147635616261,0.956171894961039,0.0234451697007858,0.973650058261781,0.000754909449846464,0.001345337034008,NA,"DEs","down"
"C08E8.4",1,0.999203014225497,0,1.70442190799191,1,19716.0405443461,1,0.999913558984006,0,0.000706368180830254,0,0,0.00135840034775049,0,16.860522960996,0.022915771446561,0.886122748224438,0.0242757502649056,0.920094718031739,0.000754988507535082,0.001345337034008,NA,"DEs","down"
"F44D12.6",1,0.999181698992854,0,1.59362425408973,1,19857.2100940201,1,0.999919752253122,0,0.000652032166920235,0,0,0.00130406433384047,0,16.8603669586186,0.0221145288261577,0.956163067264434,0.0234451697007858,0.973650058261781,0.000755044261620319,0.001345337034008,NA,"DEs","down"
"B0244.11",1,0.999181698980326,0,1.59362435418204,1,19061.2302314547,1,0.999916401454148,0,0.000652032166920235,0,0,0.00130406433384047,0,16.8602691425209,0.0221149096740385,0.956177389802598,0.0234451697007858,0.973650058261781,0.000755079222450328,0.001345337034008,NA,"DEs","down"
"srh-51",1,0.999181699012631,0,1.59362425787563,1,15713.5977530773,1,0.999898593391604,0,0.000652032166920235,0,0,0.00130406433384047,0,16.8602622533554,0.0221169338505043,0.956253512276453,0.0234452439372064,0.973650058261781,0.000755081684794212,0.001345337034008,NA,"DEs","down"
"srd-10",1,0.999248873565362,0,2.02550239006505,1,12779.8273167136,1,0.999841532959366,0,0.000869376222560313,0,0,0.00152140838948055,0,16.8602508125644,0.0282515746545628,0.9453227719008,0.0297766617969214,0.971196629732449,0.000755085774009956,0.001345337034008,NA,"DEs","down"
"F09C6.16",1,0.999248875549791,0,2.02549808514919,1,16813.1792618561,1,0.999879543656229,0,0.000869376222560313,0,0,0.00152140838948055,0,16.8602241885667,0.0282470477610807,0.945192247330118,0.0297744377495306,0.971196629732449,0.000755095290156493,0.001345337034008,NA,"DEs","down"
"M01G12.6",1,0.999181698905717,0,1.5936240127271,1,18959.1983168697,1,0.999915951611215,0,0.000652032166920235,0,0,0.00130406433384047,0,16.8601525518477,0.0221149608029896,0.956179312604844,0.0234451697007858,0.973650058261781,0.000755120895675088,0.001345337034008,NA,"DEs","down"
"srz-59",1,0.999203013487304,0,1.70442438058466,1,15774.4778852625,1,0.999891962177723,0,0.000706368180830254,0,0,0.00135840034775049,0,16.8601392782925,0.0229182136879464,0.886204783236264,0.0242757502649056,0.920094718031739,0.000755125640211962,0.001345337034008,NA,"DEs","down"
"srh-116",1,0.99920301400882,0,1.70442186090245,1,12419.458075883,1,0.99986278080967,0,0.000706368180830254,0,0,0.00135840034775049,0,16.8601325192896,0.0229215141350474,0.886315643089962,0.0242757502649056,0.920094718031739,0.000755128056180276,0.001345337034008,NA,"DEs","down"
"CC8.3",1,0.999203013960335,0,1.70442165526208,1,13410.554267592,1,0.999872920609813,0,0.000706368180830254,0,0,0.00135840034775049,0,16.8600892924781,0.022920367247671,0.886277120198931,0.0242757502649056,0.920094718031739,0.000755143507547573,0.001345337034008,NA,"DEs","down"
"srn-1",1,0.999203020491498,0,1.70442015937371,1,15811.0537117364,1,0.999892212342391,0,0.000706368180830254,0,0,0.00135840034775049,0,16.8600879690696,0.0229181854673467,0.886203835313268,0.0242757502649056,0.920094718031739,0.000755143980603168,0.001345337034008,NA,"DEs","down"
"K02H11.4",1,0.999220870498081,0,1.81322406469657,1,11102.1503419301,1,0.999836704789788,0,0.000760704194740274,0,0,0.00141273636166051,0,16.8599634180115,0.0299694968801639,0.947908106577346,0.0315657178390715,0.972346350626965,0.000755188503000603,0.001345337034008,NA,"DEs","down"
"srh-50",1,0.999203013276191,0,1.70442128500569,1,11652.3003165317,1,0.999853748018527,0,0.000706368180830254,0,0,0.00135840034775049,0,16.8598297245734,0.0229225358624722,0.886349961700916,0.0242757502649056,0.920094718031739,0.000755236296363204,0.001345337034008,NA,"DEs","down"
"K04F1.9",1,0.999203014005356,0,1.70442185692797,1,11534.3100268044,1,0.999852252104528,0,0.000706368180830254,0,0,0.00135840034775049,0,16.8597805196103,0.022922705083992,0.886355645626035,0.0242757502649056,0.920094718031739,0.000755253887142815,0.001345337034008,NA,"DEs","down"
"srw-71",1,0.999203013779702,0,1.70442163824505,1,10898.5033296857,1,0.99984363402266,0,0.000706368180830254,0,0,0.00135840034775049,0,16.8597673642606,0.0229236799675134,0.886388390525912,0.0242757502649056,0.920094718031739,0.000755258590250718,0.001345337034008,NA,"DEs","down"
"srh-214",1,0.999203014031179,0,1.70442186817937,1,10685.6019400818,1,0.999840519040958,0,0.000706368180830254,0,0,0.00135840034775049,0,16.8595464608928,0.0229240323524279,0.88640022655802,0.0242757502649056,0.920094718031739,0.000755337568733694,0.00134534469978312,NA,"DEs","down"
"Y55D5A.2",0.999196542289685,1,1.59362426909065,0,19886.4335992229,1,0.99991987016856,1,0.000640204865556978,0,Inf,0.00128040973111396,0,Inf,16.4207680620941,0.00563056906300707,0.902459833711154,0.00608336497906228,0.935333149770457,0.000929571460291378,0.00164769376511309,NA,"DEs","up"
"Y19D10B.8",0.999171264480009,1,1.48064048694387,0,13533.6957417466,1,0.999890607965118,1,0.000640204865556978,0,Inf,0.00122705932565087,0,Inf,16.4205548063174,0.0123708603112558,0.899941845112603,0.0132161809776857,0.932973614328516,0.000929665174376204,0.00164769776503312,NA,"DEs","up"
"K02E10.6",0.933468126731902,0.921211406493577,2.68067602639601,2.5551371338233,3.55919532779019,3.38734842238939,0.570395626089695,0.570022154929433,0.121585574050363,0.132525537926538,0.917450145478834,0.178350405463082,0.201314931536622,0.885927358203118,15.9676338728823,0,0.476331143147938,0,0.498716723343469,0.00115144264918488,0.00202918818034967,NA,"DEs","down"
"Y92H12BL.1",0.990024006479559,0.994090358852442,1.62040742999951,1.60903212271934,18344.8450440456,15892.5646007558,0.999911677405423,0.999898765915116,0.00816261203585147,0.00478156922408172,1.70709899895239,0.0161651728553137,0.00950880243425342,1.7000219498811,15.9269961019536,0,0.0804442711701818,0,0.0854594654493955,0.00117374110476975,0.0020674735768021,NA,"DEs","up"
"hlh-34",0.986419521579145,0.990507278014371,3.52383120897399,3.20542074586024,4.6198672950022,6.7244400938506,0.567293508317693,0.677193789761752,0.0350512163892446,0.0214083894805477,1.63726544778593,0.0478553137003841,0.030428167789611,1.5727307023962,15.628982161461,0,0.109506070506512,0,0.116242873396539,0.00135090484457667,0.00237165286297928,NA,"DEs","up"
"str-56",1,0.999249890717672,0,1.5936242200792,1,17086.7941359826,1,0.999906742271861,0,0.000597696153010215,0,0,0.00119539230602043,0,15.4552267516648,0.0239887661372358,0.959095489769464,0.0253616863949749,0.973650058261781,0.00146619617322641,0.00256281167542461,NA,"DEs","down"
"clec-241",1,0.999271037346318,0,1.71439372403855,1,17265.1588189325,1,0.999900711975879,0,0.000652032166920235,0,0,0.00124972831993045,0,15.4552203287328,0.0249723840378082,0.935918699414219,0.0263712397973738,0.964843684550564,0.00146620061055802,0.00256281167542461,NA,"DEs","down"
"srz-3",1,0.999249890743764,0,1.59362425789958,1,15068.9301740205,1,0.999894255549493,0,0.000597696153010215,0,0,0.00119539230602043,0,15.4550595035514,0.0239901816165325,0.959144566527551,0.0253616863949749,0.973650058261781,0.00146631172220757,0.00256281167542461,NA,"DEs","down"
"F55G11.2",1,0.999249890730072,0,1.59362428881187,1,14227.6207768889,1,0.999888003353953,0,0.000597696153010215,0,0,0.00119539230602043,0,15.4549906026313,0.0239908903954666,0.959169140754996,0.0253616863949749,0.973650058261781,0.00146635932735284,0.00256281167542461,NA,"DEs","down"
"D1005.6",1,0.999271035323308,0,1.7143966104221,1,15907.0369619811,1,0.999892235627311,0,0.000652032166920235,0,0,0.00124972831993045,0,15.4549432324954,0.0249733417121089,0.935949777604046,0.0263712397973738,0.964843684550564,0.00146639205730059,0.00256281167542461,NA,"DEs","down"
"str-79",1,0.999249890718695,0,1.59362455388396,1,13515.6626766941,1,0.99988210443611,0,0.000597696153010215,0,0,0.00119539230602043,0,15.4549189444491,0.0239915591481301,0.959192327109675,0.0253616863949749,0.973650058261781,0.0014664088391777,0.00256281167542461,NA,"DEs","down"
"sre-26",1,0.999249889236972,0,1.59362251805848,1,11535.8836005377,1,0.999861874265297,0,0.000597696153010215,0,0,0.00119539230602043,0,15.4549160778547,0.0239938527758987,0.959271848749084,0.0253616863949749,0.973650058261781,0.00146641081986987,0.00256281167542461,NA,"DEs","down"
"srh-199",1,0.999249891866338,0,1.59362540163336,1,14026.6552593812,1,0.99988639883604,0,0.000597696153010215,0,0,0.00119539230602043,0,15.4549072024155,0.0239910723051795,0.959175447765996,0.0253616863949749,0.973650058261781,0.00146641695242922,0.00256281167542461,NA,"DEs","down"
"M04D8.5",1,0.999249895802291,0,1.59363265661553,1,12554.3060205848,1,0.999873076983679,0,0.000597696153010215,0,0,0.00119539230602043,0,15.4548999110864,0.0239925826750816,0.959227813647178,0.0253616863949749,0.973650058261781,0.00146642199045344,0.00256281167542461,NA,"DEs","down"
"npr-30",1,0.999271037323084,0,1.71439274321035,1,13400.525523177,1,0.999872081625611,0,0.000652032166920235,0,0,0.00124972831993045,0,15.4548937708024,0.0249756189899154,0.936023678388664,0.0263712397973738,0.964843684550564,0.00146642623316362,0.00256281167542461,NA,"DEs","down"
"Y44A6D.6",1,0.999271037310948,0,1.71439270254979,1,14905.2304853077,1,0.999884993691425,0,0.000652032166920235,0,0,0.00124972831993045,0,15.4548491214506,0.0249741599875453,0.935976331896609,0.0263712397973738,0.964843684550564,0.0014664570845887,0.00256281167542461,NA,"DEs","down"
"K02F6.8",1,0.999271037315399,0,1.71439271342368,1,14505.1571161973,1,0.999881822023972,0,0.000652032166920235,0,0,0.00124972831993045,0,15.4548234411458,0.0249745183612812,0.935987961626622,0.0263712397973738,0.964843684550564,0.00146647482923656,0.00256281167542461,NA,"DEs","down"
"K09D9.14",1,0.999288487126476,0,1.83280497753731,1,15401.3367812316,1,0.999881011179726,0,0.000706368180830254,0,0,0.00130406433384047,0,15.4548084515278,0.0273469846776798,0.955467716944985,0.0288405111478356,0.973650058261781,0.00146648518690262,0.00256281167542461,NA,"DEs","down"
"srh-4",1,0.999249891169831,0,1.59362337102436,1,13209.1287782513,1,0.999879368945726,0,0.000597696153010215,0,0,0.00119539230602043,0,15.4548043684,0.023991869280903,0.959203079700129,0.0253616863949749,0.973650058261781,0.00146648800831306,0.00256281167542461,NA,"DEs","down"
"ech-9",1,0.999271037088717,0,1.71439166570425,1,15880.6192463555,1,0.999892056689856,0,0.000652032166920235,0,0,0.00124972831993045,0,15.4547492322925,0.0249733619455683,0.93595043421264,0.0263712397973738,0.964843684550564,0.00146652610747255,0.00256281167542461,NA,"DEs","down"
"F47B8.1",1,0.999249890744469,0,1.59362426084063,1,11624.9159205144,1,0.999862931840833,0,0.000597696153010215,0,0,0.00119539230602043,0,15.454746669594,0.0239937328786466,0.959267691861594,0.0253616863949749,0.973650058261781,0.00146652787832624,0.00256281167542461,NA,"DEs","down"
"C06A12.19",1,0.999288487313739,0,1.83280545495821,1,12705.6157562953,1,0.999855769201343,0,0.000706368180830254,0,0,0.00130406433384047,0,15.4547178563779,0.027350038056104,0.955559762306982,0.0288412624198581,0.973650058261781,0.00146654778873034,0.00256281167542461,NA,"DEs","down"
"sre-33",1,0.999288487408189,0,1.83280395142672,1,10905.0993459023,1,0.999831959718256,0,0.000706368180830254,0,0,0.00130406433384047,0,15.4546441192069,0.0273529185453143,0.955646594182371,0.0288418312631181,0.973650058261781,0.0014665987435446,0.00256281167542461,NA,"DEs","down"
"F15A4.6",1,0.99924989073122,0,1.59362426552425,1,11418.9922305188,1,0.999860460375169,0,0.000597696153010215,0,0,0.00119539230602043,0,15.4546271230551,0.0239940131030681,0.959277407353037,0.0253616863949749,0.973650058261781,0.00146661048869468,0.00256281167542461,NA,"DEs","down"
"F54B11.11",1,0.999249887868744,0,1.59361508462359,1,10884.1846473178,1,0.999853605773863,0,0.000597696153010215,0,0,0.00119539230602043,0,15.454561016812,0.0239947903100509,0.959304353325201,0.0253616863949749,0.973650058261781,0.00146665617214325,0.00256281167542461,NA,"DEs","down"
"K01A6.8",1,0.999334723360267,0,2.28687959623298,1,10534.047105871,1,0.999782953008192,0,0.000923712236470333,0,0,0.00152140838948055,0,15.4545454719184,0.0251259283442207,0.929419118135542,0.026523128883626,0.959978712109214,0.00146666691481856,0.00256281167542461,NA,"DEs","down"
"pgp-11",1,0.99924989074562,0,1.59362426000508,1,12357.3231496936,1,0.999871054697661,0,0.000597696153010215,0,0,0.00119539230602043,0,15.4545286399882,0.0239928119048866,0.959235761201384,0.0253616863949749,0.973650058261781,0.00146667854701976,0.00256281167542461,NA,"DEs","down"
"T08G5.1",1,0.999271037322892,0,1.71439273482722,1,10755.3251258781,1,0.999840625970383,0,0.000652032166920235,0,0,0.00124972831993045,0,15.4544105373197,0.0249791737706611,0.936139033573275,0.026372732955227,0.964881861760457,0.00146676016792313,0.00256281167542461,NA,"DEs","down"
"Y24D9A.5",0.999237982460501,1,1.47025388613464,0,11935.4235218205,1,0.999876831115887,1,0.000586854460093897,0,Inf,0.00112035851472471,0,Inf,15.0517199145582,0.0202101265154639,0.057918491298094,0.0214682495835934,0.0615930783593024,0.0017729798971623,0.00308320519568301,NA,"DEs","up"
"F23H11.6",0.460494573701884,0.998704356783833,0.000395544868413211,1.593624327892,0.000157465180696384,11962.1057091876,0.284741987871503,0.999866795020214,0.000106700810926163,0.00103238426429037,0.103353774962374,0.000213401621852326,0.00206476852858074,0.103353774962374,14.369849412145,0.026239130292616,0.0626922652985389,0.0276792606563087,0.0666409584536669,0.00244260179494682,0.00420867577828633,NA,"DEs","up"
"C04E6.8",0.460494788495654,0.998704354815722,0.000395545034996128,1.59362245519362,0.000157465214428131,17573.9897023057,0.284741945727169,0.999909327478596,0.000106700810926163,0.00103238426429037,0.103353774962374,0.000213401621852326,0.00206476852858074,0.103353774962374,14.3694453897121,0.0262299916524509,0.0626733945320587,0.0276743596093341,0.0666323973623544,0.00244306493177304,0.00420907122605175,NA,"DEs","up"
"mctp-1",0.460494616551758,0.998704356832494,0.000395544906314206,1.59362431999835,0.000157465178130388,12197.8581122814,0.284741965037646,0.999869369185238,0.000106700810926163,0.00103238426429037,0.103353774962374,0.000213401621852326,0.00206476852858074,0.103353774962374,14.3691553599301,0.026238577098526,0.0626911230172408,0.0276792606563087,0.0666409584536669,0.00244339745083233,0.00420924158292171,NA,"DEs","up"
"ttr-38",1,0.999318082495864,0,1.59362426193582,1,17694.2996952725,1,0.999909943836507,0,0.000543360139100196,0,0,0.00108672027820039,0,14.0500048235364,0.0473207213562266,0.929704670105333,0.0494394259196404,0.959978712109214,0.0028378717645714,0.00485810822393626,NA,"DEs","down"
"sre-7",1,0.999318079539765,0,1.59362231745596,1,19594.6241502383,1,0.999918677045951,0,0.000543360139100196,0,0,0.00108672027820039,0,14.0499037242107,0.0473188906896478,0.929674423521174,0.0494394259196404,0.959978712109214,0.00283800622267272,0.00485810822393626,NA,"DEs","down"
"srh-148",1,0.999318082540672,0,1.5936238460551,1,19335.9544907578,1,0.999917589146431,0,0.000543360139100196,0,0,0.00108672027820039,0,14.0498997285709,0.0473191187619857,0.92967819178472,0.0494394259196404,0.959978712109214,0.00283801153684504,0.00485810822393626,NA,"DEs","down"
"gly-1",1,0.999318079732075,0,1.59361769465129,1,15647.0167861607,1,0.999898162350936,0,0.000543360139100196,0,0,0.00108672027820039,0,14.0498616767697,0.0473231910730376,0.929745474789593,0.0494394259196404,0.959978712109214,0.00283806214596372,0.00485810822393626,NA,"DEs","down"
"T06G6.4",1,0.999318085180599,0,1.59362324947979,1,18278.8505587136,1,0.99991282360354,0,0.000543360139100196,0,0,0.00108672027820039,0,14.0496337480937,0.0473201177426831,0.929694697127472,0.0494394259196404,0.959978712109214,0.00283836531116177,0.00485810822393626,NA,"DEs","down"
"clec-216",1,0.99931808249587,0,1.59362423520793,1,12000.2778115254,1,0.999867218688041,0,0.000543360139100196,0,0,0.00108672027820039,0,14.0495386116927,0.0473296785644929,0.929852659015709,0.0494394259196404,0.959978712109214,0.00283849186044061,0.00485810822393626,NA,"DEs","down"
"K05D4.9",1,0.999318082497078,0,1.59362426717403,1,14769.6003972202,1,0.999892112698211,0,0.000543360139100196,0,0,0.00108672027820039,0,14.0495363569345,0.0473244593485771,0.929766429073008,0.0494394259196404,0.959978712109214,0.00283849485976029,0.00485810822393626,NA,"DEs","down"
"lgc-8",1,0.999318082632441,0,1.59362443201119,1,12435.0425671554,1,0.999871860492865,0,0.000543360139100196,0,0,0.00108672027820039,0,14.0494721880269,0.047328705323491,0.929836579644339,0.0494394259196404,0.959978712109214,0.00283858021970451,0.00485810822393626,NA,"DEs","down"
"oac-8",1,0.999318079293579,0,1.59361917104521,1,13671.2437235901,1,0.999883446344669,0,0.000543360139100196,0,0,0.00108672027820039,0,14.049459466745,0.0473262761875323,0.929796446440642,0.0494394259196404,0.959978712109214,0.00283859714234413,0.00485810822393626,NA,"DEs","down"
"C30F2.4",1,0.999318082512947,0,1.5936243270407,1,13957.8389455994,1,0.999885838889292,0,0.000543360139100196,0,0,0.00108672027820039,0,14.04937760219,0.0473257746324341,0.929788159894924,0.0494394259196404,0.959978712109214,0.00283870604605407,0.00485810822393626,NA,"DEs","down"
"srw-33",1,0.999318082383667,0,1.59362434926201,1,13505.8449584116,1,0.999882018760293,0,0.000543360139100196,0,0,0.00108672027820039,0,14.0493499514852,0.0473265755297299,0.929801392075378,0.0494394259196404,0.959978712109214,0.00283874283048313,0.00485810822393626,NA,"DEs","down"
"str-155",1,0.999318082460916,0,1.59362418492578,1,11229.6878688465,1,0.999858108428151,0,0.000543360139100196,0,0,0.00108672027820039,0,14.0492888714604,0.047331588776814,0.929884218324509,0.0494394259196404,0.959978712109214,0.0028388240884526,0.00485810822393626,NA,"DEs","down"
"hdl-2",1,0.999318082471393,0,1.59362425691979,1,11135.0222174771,1,0.999856902287053,0,0.000543360139100196,0,0,0.00108672027820039,0,14.0492616043835,0.0473318416842182,0.9298883966788,0.0494394259196404,0.959978712109214,0.00283886036402337,0.00485810822393626,NA,"DEs","down"
"skr-4",1,0.999318082501269,0,1.59362427051812,1,10849.152347622,1,0.99985313228467,0,0.000543360139100196,0,0,0.00108672027820039,0,14.0492092414975,0.0473326322014739,0.929901457005792,0.0494394259196404,0.959978712109214,0.00283893002784197,0.00485810822393626,NA,"DEs","down"
"srw-140",0.999381389548976,1,1.98357353900113,0,18802.8580971043,1,0.999894517934597,1,0.00069355527102006,0,Inf,0.00122705932565087,0,Inf,13.6837405971482,0.0115927468686401,0.928640524472046,0.0123956467125192,0.959977717128712,0.00336882557496432,0.00573206535360822,NA,"DEs","up"
"C49F5.5",0.999351018910487,1,1.726336019258,0,12814.021931355,1,0.999865295729657,1,0.000586854460093897,0,Inf,0.00112035851472471,0,Inf,13.6833790190378,0.0175142059062591,0.941582310405003,0.0186394527642729,0.969031912008926,0.0033693955613544,0.00573206535360822,NA,"DEs","up"
"F36H5.9",0.999330455581841,1,1.59362427544503,0,16000.2238257372,1,0.999900409795298,1,0.000533504054630815,0,Inf,0.00106700810926163,0,Inf,13.683329087609,0.0182815083335552,0.924290637077714,0.0194463980892247,0.956189491040174,0.00336947428002687,0.00573206535360822,NA,"DEs","up"
"srh-141",0.999351019520405,1,1.72633622460882,0,11457.7285794897,1,0.999849352675384,1,0.000640204865556978,0,Inf,0.00112035851472471,0,Inf,13.6831933490035,0.0175153364165574,0.941635593397909,0.0186394527642729,0.969031912008926,0.00336968828597162,0.00573206535360822,NA,"DEs","up"
"srx-38",1,0.999406983214902,0,1.74090281435114,1,17083.1241097547,1,0.999898102629838,0,0.000543360139100196,0,0,0.00103238426429037,0,12.6448147798085,0.0454529049447577,0.941748376599693,0.0476059375074698,0.969031912008926,0.00547120367193321,0.00916606422277245,NA,"DEs","down"
"T13G4.7",1,0.999406983191566,0,1.74090219320799,1,15988.6811109858,1,0.999891128439776,0,0.000543360139100196,0,0,0.00103238426429037,0,12.6447256866801,0.0454541017105881,0.941769274284756,0.0476059375074698,0.969031912008926,0.00547143062328703,0.00916606422277245,NA,"DEs","down"
"C35E7.7",1,0.999423409455188,0,1.88473483030473,1,18049.1744190485,1,0.999895588684617,0,0.000597696153010215,0,0,0.00108672027820039,0,12.6447132946869,0.044421062385525,0.906042935525579,0.0466156293517605,0.938888801890414,0.00547146219076466,0.00916606422277245,NA,"DEs","down"
"srt-67",1,0.999386274256075,0,1.59362427305346,1,19193.4539302314,1,0.999916977320919,0,0.000489024125190176,0,0,0.000978048250380352,0,12.6446941198573,0.0452583813409431,0.877453606860808,0.0474437727612585,0.912099283876183,0.00547151103725707,0.00916606422277245,NA,"DEs","down"
"pho-10",1,0.999386274246572,0,1.5936242544413,1,18257.4741639506,1,0.999912721488691,0,0.000489024125190176,0,0,0.000978048250380352,0,12.6446753540765,0.04525914741376,0.877466127044729,0.0474437727612585,0.912099283876183,0.00547155884214523,0.00916606422277245,NA,"DEs","down"
"F59B1.4",1,0.999456429642862,0,2.29911050502885,1,14114.0015478622,1,0.999837130806387,0,0.000760704194740274,0,0,0.00124972831993045,0,12.6446267351465,0.0482206627983501,0.951827076993349,0.0503541757650173,0.973650058261781,0.00547168269835874,0.00916606422277245,NA,"DEs","down"
"nkb-2",1,0.999386275928253,0,1.59362777483677,1,14398.2458995089,1,0.999889330171227,0,0.000489024125190176,0,0,0.000978048250380352,0,12.6445801673801,0.0452633582968001,0.877534946116948,0.0474437727612585,0.912099283876183,0.00547180133185465,0.00916606422277245,NA,"DEs","down"
"F42C5.5",1,0.999386269903056,0,1.59362042344714,1,18461.0393079294,1,0.999913684010854,0,0.000489024125190176,0,0,0.000978048250380352,0,12.6445555512178,0.0452589741086854,0.877463294665919,0.0474437727612585,0.912099283876183,0.00547186404367184,0.00916606422277245,NA,"DEs","down"
"srw-10",1,0.999386274249192,0,1.5936242538593,1,15371.144906619,1,0.999896334394119,0,0.000489024125190176,0,0,0.000978048250380352,0,12.644504991809,0.0452620973328396,0.877514338141275,0.0474437727612585,0.912099283876183,0.00547199285039779,0.00916606422277245,NA,"DEs","down"
"srz-78",1,0.999386270001647,0,1.59361860295199,1,18947.6020241706,1,0.999915900461793,0,0.000489024125190176,0,0,0.000978048250380352,0,12.6445037918344,0.0452585751405302,0.877456774196409,0.0474437727612585,0.912099283876183,0.00547199590752701,0.00916606422277245,NA,"DEs","down"
"C09F12.3",1,0.999386272645468,0,1.59362512428127,1,17519.350599571,1,0.999909044563818,0,0.000489024125190176,0,0,0.000978048250380352,0,12.6444996820055,0.0452598092709858,0.877476943962521,0.0474437727612585,0.912099283876183,0.00547200637799272,0.00916606422277245,NA,"DEs","down"
"acd-4",1,0.999406983195328,0,1.7409021853446,1,12277.224026875,1,0.99985822077061,0,0.000543360139100196,0,0,0.00103238426429037,0,12.6444921618622,0.0454597491905706,0.941867887884663,0.0476059375074698,0.969031912008926,0.00547202553684734,0.00916606422277245,NA,"DEs","down"
"str-240",1,0.999406983587675,0,1.74090408618773,1,18414.5015853757,1,0.999905469094079,0,0.000543360139100196,0,0,0.00103238426429037,0,12.6444917710726,0.0454516409141273,0.941726304224322,0.0476059375074698,0.969031912008926,0.0054720265324526,0.00916606422277245,NA,"DEs","down"
"pals-14",1,0.999386274247282,0,1.59362426306528,1,11762.1492912912,1,0.999864530849194,0,0.000489024125190176,0,0,0.000978048250380352,0,12.6444774250586,0.0452678231334563,0.877607914119416,0.0474437727612585,0.912099283876183,0.00547206308157366,0.00916606422277245,NA,"DEs","down"
"Y51B9A.9",1,0.999406982962767,0,1.74089487420412,1,11518.4502389997,1,0.999848883160533,0,0.000543360139100196,0,0,0.00103238426429037,0,12.64446742196,0.0454613518486512,0.94189587226517,0.0476059375074698,0.969031912008926,0.00547208856645831,0.00916606422277245,NA,"DEs","down"
