,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14
Excretory_duct_and_pore:270_390,0.20828696048230783,0.05358651229941727,0.002357352310098289,0.004446239242355731,0.5970375822728093,0.0006455512303943129,5.492739914444918e-05,0.11460889840323789,0.01862028544967025,0.0001755825287257954,3.373817775164669e-05,9.545435656563455e-05,5.091584752153997e-05,0.0,0.0
Excretory_duct_and_pore:390_510,0.16833786256257105,0.0861578911107115,0.008341742250514424,0.046251437452272136,0.4402088544684224,0.003949927235192447,0.00021195739243239802,0.12358892619720031,0.1215739881591015,0.0005919726198976964,0.00040170677347446193,0.00018541107184023124,0.00012136936457508172,6.910306800062101e-05,7.85027379379252e-06
Excretory_gland:330_390,0.20020291633970522,0.05633888225025517,0.003978814445094042,0.012264186843913545,0.5955214024864574,0.0006620872641327013,8.456566302006465e-05,0.09076576992343817,0.03965077681296149,0.00010013812047863755,4.92955938092572e-05,0.00026999134852015764,6.837443241744252e-05,4.279847579674004e-05,0.0
Excretory_gland:390_450,0.1919275716898841,0.061165976261704086,0.00584669552317933,0.051239209678401905,0.4928552964981979,0.0030156510085235923,0.00022021064485908988,0.12909869635298243,0.06261566203963627,0.0008829006228462576,0.0002035404932389158,0.00042745561623582217,0.0003750784114539171,7.470697577929871e-05,5.1348183076956004e-05
Excretory_gland:450_510,0.18592875425073305,0.06618558345949477,0.010486034837045613,0.0964856621248553,0.37743149352041505,0.009578785749860647,0.000782633755850427,0.1746379249496179,0.07171215487016093,0.0017962542424872108,0.0018341851291134399,0.001554857132490938,0.0014350862350461602,0.0001505897428285887,0.0
Excretory_gland:510_650,0.1900887393137596,0.06408200843294264,0.014692197593903519,0.08937268706561964,0.3583413665493276,0.016116152824520006,0.0020192642450969018,0.20054239036529856,0.05661398011682334,0.0015214369527935733,0.003325828788054621,0.0016808118319085017,0.0013963096205175814,0.0001670083684705943,3.98179309633412e-05
Excretory_pore_G1:390_510,0.18218552451574105,0.08561584138575168,0.006563209439392355,0.0402913838319526,0.46405777414683513,0.0026558967560301517,0.00019104881384454067,0.13157144784203129,0.08550620133567863,0.0006101037617829689,0.00046381436912930406,0.0002018280322506002,6.364871820720861e-05,0.0,2.2277051372523013e-05
FLP:390_510,0.17265118486417044,0.05021819350476165,0.0037252872781765624,0.019168696660115035,0.5119352810330099,0.0012929645705283379,9.815726302079537e-05,0.0932101573502717,0.1473745174571622,0.00011089834077531191,0.0,0.00010600576691757757,0.000108655911090517,0.0,0.0
F_U:270_330,0.205484898338082,0.04525040099987335,0.0030751640809475954,0.007163927431190027,0.6318574733936624,0.00039263981439743113,0.0002659784906229978,0.09431237151875571,0.011877765957654784,1.8212066862773928e-05,0.00017954834279966384,5.401884238958369e-05,6.760072276182187e-05,0.0,0.0
F_U:330_390,0.19086710800922077,0.06900486947882699,0.005635508244963352,0.015367357772308984,0.572072541214,0.001465098222463555,0.00020603265679419985,0.11700419451584333,0.027577368095575254,0.00019789436685082896,0.0001234135614197257,0.0002588800332619121,0.00021973382847101413,0.0,0.0
g1A:510_580,0.13555520072732544,0.09068503255775304,0.014490297846618077,0.07698332234904615,0.19463196256489756,0.0018373562436507698,0.0002186334786409246,0.4028870209717062,0.0823759420485845,6.171024129315338e-05,0.000125151627969118,9.602765270535254e-05,0.0,0.0,5.234168980970436e-05
g1A:580_650,0.06751346247989369,0.04678699681389332,0.009496415426676447,0.07314434494524744,0.08190176740282701,0.001677422555163233,8.172632010369892e-05,0.49833802819192113,0.2205563651385607,0.00017138131305327906,0.00014678209730067314,0.0001499332365086516,0.0,9.046819016454233e-06,2.632725983440052e-05
g1A_g1P:390_450,0.18868863705818986,0.08488781927090396,0.005199536900174167,0.013896660795263666,0.5639595788679594,0.0012194609056108748,0.00030305767474722036,0.12335241666601325,0.017937429791893274,0.0003226097827954281,6.771954089613626e-05,0.00012148783802870761,4.35849075241298e-05,0.0,0.0
g1A_g1P:450_510,0.17300085501519022,0.11460805969353376,0.008147474550526798,0.03452207785176873,0.404603628919744,0.0017970379961749212,0.0003961645007706534,0.2437058894284831,0.018797715536181633,0.000138398078871844,4.3859979407179965e-05,0.00017930692277366847,5.444336190914451e-05,0.0,5.088164664406029e-06
g1A:gt_650,0.027417656988966792,0.026241451523017066,0.006794624394868833,0.038885533393495396,0.03272849823929543,0.002549950919535446,6.78092043889203e-05,0.5451882365241896,0.31973085430461556,0.00012587337341655864,6.902733380908054e-05,0.00015541301185544457,3.979222772523466e-05,5.2785608206943946e-06,0.0
g1P:510_580,0.170376522282192,0.13663210930404776,0.01740326435593298,0.09952190444606729,0.2165258813336747,0.004033764704266767,0.0005694883377355865,0.29062454331790444,0.06375112959964059,0.0001963540858559265,0.00022433146865272606,9.47951614909875e-05,1.1580381890250365e-05,0.0,3.433122064808736e-05
g1P:580_650,0.06396821068609919,0.16659940213894095,0.010586323763368634,0.10746327757633374,0.0862749006025799,0.00569903235486363,0.00020356948848548664,0.3186875268225127,0.23970956743107383,0.0002471045386152343,0.0004587924513673405,5.987337896631961e-05,3.998323951310156e-05,0.0,2.4355272799858817e-06
g1P:gt_650,0.038697332190830366,0.1103788748611317,0.016216947720779393,0.084601556134359,0.06696507679124966,0.015882874835239258,0.00043744027549533416,0.34106616483922836,0.3233578744913555,0.000709917524555318,6.614703819050833e-05,0.0001330020722026276,0.0014389509362941312,0.0,4.7840289088853885e-05
g2:330_390,0.18077162657926743,0.05963040230634457,0.006856183670920258,0.004251423349218282,0.6561438916393687,0.0004303154708371831,0.0001734880748037486,0.08176898482441776,0.009403013001035744,0.000247477130724738,7.998542171678392e-05,9.858431901560404e-05,4.766602641063744e-05,3.607982809333963e-05,6.0878357825099834e-05
g2:390_580,0.16044140813380675,0.15762729531838174,0.015785750439354276,0.04727855792503239,0.5069716784126512,0.0017312546466697553,0.0001478076164904271,0.08505499164346207,0.02378847710362169,0.0005485877110996619,0.00015831380247093133,0.00027851693030670025,0.00011319900384876614,3.120955247149785e-05,4.29517603320614e-05
G2_and_W_blasts:270_330,0.19347370571761593,0.053535309633197546,0.0021750861595710392,0.003010025157843278,0.6091231353249063,0.00031297518762771106,0.0,0.12699196724098258,0.010771038035726292,4.864215278185386e-05,0.00013343588466671393,0.0003160216690127959,5.9711035147661946e-05,4.894680092036234e-05,0.0
G2_and_W_blasts:330_390,0.1796676981743071,0.10837844176978165,0.0034062654836058584,0.007236026438713907,0.5057016477470594,0.000694340354169815,2.597002649965145e-05,0.1649248004142117,0.02941187296444581,4.9997413221769914e-05,7.923925408358218e-05,0.00031685477213551117,5.684777454254412e-05,0.0,4.9997413221769914e-05
Germline:pseudotime_bin_1,0.3703915445882664,0.16142913875511278,0.02593612479110432,0.012510356589209794,0.346512223295119,0.0005147552417948599,0.0007942571578898563,0.07635734314933042,0.0043806104491181524,0.0002693217164824487,0.00045589151334210915,0.000292907525485777,0.000107043287015105,1.5119108335466807e-06,4.6970029895516875e-05
Germline:pseudotime_bin_2,0.3451883407469125,0.12069749488082948,0.02524625070527117,0.011237905589839363,0.36119240519480733,0.0007645911653616935,0.0004946174747591649,0.12971924942500218,0.0032208302553457706,0.00060894511491031,0.0004565082613754497,0.0006913813607035042,0.0002837130649013944,1.4140523913431109e-05,0.00018362623606732177
Germline:pseudotime_bin_3,0.2908103739505561,0.1072180896434469,0.02494224580431201,0.011828151848632338,0.3565607548782032,0.0009242080010351935,0.000501698540355087,0.20172517485240593,0.0031946303565450573,0.0005958802158008074,0.0004923407456793905,0.0006828171469814722,0.0002948208430085048,1.0263387708828497e-05,0.00021854978532917147
GLR:330_390,0.1764098043452787,0.0417994449026127,0.0030470908256122367,0.005757679471277763,0.6026420972301552,0.0009809432174271392,0.000142412890193404,0.14202016974284232,0.026017553221392698,0.000989522307197826,3.310519346806272e-05,7.61015727893881e-05,3.401356767907663e-05,3.128844504603489e-05,1.8773067027620933e-05
GLR:390_450,0.14988683323939264,0.04448346926042043,0.005254803960052367,0.01637938884041908,0.5224938161102778,0.003792323971247841,4.074044122305249e-05,0.2024955760973387,0.054625496549590175,0.00028650715290111665,6.436989713242294e-05,8.524937325923733e-05,6.192547065903979e-05,1.4564707737241266e-05,3.49349283487675e-05
GLR:450_510,0.13625792780476068,0.05038692792456463,0.006556172149803858,0.026489771493634177,0.4581629929342262,0.005638561775414938,0.00019121571967141177,0.24820588193467746,0.0673453784572421,0.0005519576284790084,2.6088822106051368e-05,3.212505937764757e-05,6.0260063609663756e-05,0.0,9.473823243217085e-05
hmc:390_450,0.14807221203892398,0.05582890976944043,0.003843403302228908,0.01093730187793094,0.5086204465525618,0.0037300964984444403,0.00012030606024026723,0.2405263035100764,0.027782686274052337,0.0001738655879020388,0.00022651216906957567,8.896156393820773e-05,2.059201536996142e-05,7.202133454518527e-06,2.1200646366117917e-05
hmc:450_510,0.13535414113716768,0.0624447939168051,0.00738640210850964,0.03596104531493496,0.42509460445334585,0.008308900531556624,0.0002758331377521279,0.2733870914368015,0.05104348724768115,0.00046247106373944823,6.801644002156569e-05,0.000170550205143896,4.2663006540473087e-05,0.0,0.0
hmc:510_580,0.14196593578069053,0.07232113367601965,0.008835321456614727,0.054629886334959854,0.3796729975301208,0.01939396869636601,0.0003657795950475116,0.25812829377589197,0.06356873994131614,0.000650059497835413,4.977703357032505e-05,0.00022358864259457484,0.00013984490373958124,0.0,5.467313523297998e-05
hmc_and_homolog:330_390,0.1904351837022585,0.07189309339040713,0.00366185146898715,0.006967092778902106,0.5597425652797797,0.003577122432042864,0.0005303147956715798,0.15184606169729856,0.01048840324388859,0.0005411334197205519,0.00015863944983960128,9.332327100188145e-05,3.842128166924696e-05,1.6682924935330916e-05,1.0110863597170253e-05
hmc_homolog:390_450,0.1378180693278868,0.06620408735201395,0.0047974843320809,0.012227014817185895,0.47684648039998095,0.0032683850588517164,0.00018514258158719513,0.2718226678802665,0.025961126749767225,0.0005995334528614922,0.0001764228323996273,1.3687978375833154e-05,5.10003935040302e-05,0.0,2.889684323786999e-05
hmc_homolog:450_510,0.13308497684395013,0.08247415642179165,0.0078911945872415,0.03612792125414592,0.3850622334761587,0.004880449568721756,0.000831070375031206,0.3011876073100771,0.04750571895841082,0.0005932432225884846,0.00010006266653759736,0.00016425765627149384,7.112397275279325e-05,0.0,2.5983686320862862e-05
hyp1_hyp2:330_390,0.17407309429815637,0.05839037890195759,0.003132554637580888,0.026065992430100524,0.6265104187863741,0.0009124577754263157,0.00014488624801595377,0.0851007285010785,0.025106833258719628,0.0001670668674453624,0.00012514753164299377,8.66875585039274e-05,2.3706808839689067e-05,0.00016004639615807252,0.0
hyp1_hyp2:390_450,0.1739265241292061,0.07057697609993789,0.00381132143582526,0.03620029239978399,0.5701509487433178,0.0015659383919007707,0.00021410286439342812,0.06337517398451033,0.07962946096906857,8.620129860026104e-05,0.00019138555465400916,8.858713478293974e-05,0.00016949810097813058,1.3588893040474362e-05,0.0
hyp1_hyp2:450_510,0.14477944554692,0.07544479602808607,0.005152409778084914,0.11360108496891004,0.5238586550830828,0.0029485666795413513,0.00015626447309727187,0.04590546472283258,0.08737826149399734,0.00026935060494398175,0.00011216088167705501,0.00014433902646616425,0.00016428330790094767,5.510378788166955e-05,2.9813616577768972e-05
