,leiden_cluster0,leiden_cluster1,leiden_cluster2,leiden_cluster3,leiden_cluster4,leiden_cluster5,leiden_cluster6,leiden_cluster7,leiden_cluster8,leiden_cluster9,leiden_cluster10,leiden_cluster11,leiden_cluster12,leiden_cluster13,leiden_cluster14,leiden_cluster15
F_U:330_390,0.3752238931127301,0.13576748555376272,0.034799121765197144,0.005026990793121682,0.014006100008869706,0.013871663700311492,0.0007665444996028207,0.4184649969574128,0.00027938028261293503,0.00018306001556164656,0.0002555835107532049,6.191281336665705e-05,4.6872429420680466e-05,0.0012463945572765119,0.0,0.0
g1A:510_580,0.3393011345723174,0.06744939556549798,0.11881095159228715,0.018410527482034783,0.006946984589140138,0.001263837961533542,0.00025875531868960845,0.4449898004987328,4.765741406797984e-05,0.0002104869121335776,3.136428105328588e-05,0.00018574171636751122,5.71277976327707e-05,0.002036234298511378,0.0,0.0
g1A:580_650,0.4602458376500553,0.02521053675895371,0.11825280105780693,0.014517908229067896,0.005582802180019094,0.0015821768313607882,0.00025107464011957253,0.37244290135755137,4.3912649607957625e-05,0.0002807563384656921,5.7838651914184925e-05,0.00023857173293952906,2.41926171451248e-05,0.0012504940173080894,1.8195287684778734e-05,0.0
g1A_g1P:390_450,0.3770938703835768,0.11319804971795575,0.043645498692300035,0.0046727501557294856,0.009486540257535888,0.003290049514695294,0.0006169097424793887,0.4462279859302217,9.399268608591545e-05,6.771954089613625e-05,5.824898856028562e-05,5.213895479522071e-05,0.0,0.001496245435168316,0.0,0.0
g1A_g1P:450_510,0.3313705907745876,0.1068156372732892,0.07795149676504666,0.00882969566873036,0.009524535435301646,0.002545914071482201,0.0005011842194439938,0.4604805303414383,0.00015783486788987502,9.148520066602042e-05,6.472145453124468e-05,6.177031902588919e-05,1.770681303213298e-05,0.0015868967955349525,0.0,0.0
g1A:gt_650,0.5272320952739624,0.013014900768132113,0.10719589652802664,0.011078278011647348,0.004420388644191502,0.0019509357771716454,0.00033742184938438777,0.3329568975055756,4.659345032112937e-05,0.00015155560202493714,7.532100247990848e-05,0.0001296292724620527,0.0,0.0014048077537998026,5.2785608206943946e-06,0.0
g1P:510_580,0.2694687228232521,0.08979376877072301,0.20727254131583064,0.022973633007654738,0.012042469872048055,0.001984651997226448,0.0005826059384608258,0.3918002902679085,0.00035212559446814377,0.0002809011217803208,7.163439771048678e-05,0.0012384859747227935,3.433122064808736e-05,0.002103837697565927,0.0,0.0
g1P:580_650,0.1096319116585545,0.023785054975432124,0.4519163489741204,0.013667874654370771,0.023945089413787868,0.004505522507367217,0.00035995063592124686,0.3691490135759335,0.00013699840949920586,0.000529118301576933,9.589888664944409e-05,0.0005529661728601278,1.8469415206559603e-05,0.0016983743565768216,0.0,7.4080621432903915e-06
g1P:gt_650,0.06776410064706771,0.019807194532168497,0.4618048391312122,0.024486945770756614,0.016422367651306797,0.009610436424807205,0.0008459538645648494,0.3952944979419573,0.0001954068467646209,0.00033093747547300185,0.00157286328883883,0.00013462034836630974,0.00033771400690842096,0.0012224053571414126,0.0,0.00016971671266616665
g2:330_390,0.3573681564315647,0.11364718989463975,0.02377437078050221,0.005626827049463818,0.007218099918357954,0.0008188596477409505,0.001211062624113338,0.4888500627026758,7.968052176106557e-05,0.00020235193727842032,2.469689641318741e-05,4.5734993357754464e-05,4.6852959862055125e-05,0.0010499738141754695,3.607982809333963e-05,0.0
g2:390_580,0.3263180164815277,0.10951761568083278,0.15596886296081214,0.015386412370271775,0.009974078561138692,0.0028950722485689443,0.0004243675121537001,0.37624392727000056,4.954387702571111e-05,0.0005026488978907903,0.0005085200018210723,1.7510309967507045e-05,2.358741754446537e-05,0.0021311077248689463,3.872868557519205e-05,0.0
G2_and_W_blasts:270_330,0.40855711939343337,0.11138453845705468,0.014746391595123438,0.0011681225124210125,0.011230752076735585,0.0053079860666127385,0.00045037149809503514,0.44599705547419205,2.741833246576313e-05,0.00014744969903810398,3.0160165712339446e-05,6.387455970727782e-05,0.0,0.0008672317009541378,2.1528468454599203e-05,0.0
G2_and_W_blasts:330_390,0.3529510640860504,0.14690783891958145,0.04013371087344561,0.001673430802046438,0.01329297277666411,0.008530437995743776,0.00040723864389020367,0.4336220436856744,1.4518676232088604e-05,0.0002025457578575178,0.00010111951263053262,0.0,4.999741322176992e-05,0.0021130808569617982,0.0,0.0
Germline:pseudotime_bin_1,0.4559012903654994,0.2797582353783103,0.02472528580154457,0.015062663664347734,0.07560914887483595,0.0017022100104624233,0.0020737368992926274,0.14046105216898727,8.607812345659103e-05,0.0004678860059549127,0.0001982619073057548,8.325588990063723e-05,8.224794934493944e-05,0.0037770556443663178,1.511910833546681e-06,1.0079405556977874e-05
Germline:pseudotime_bin_2,0.4568471325123538,0.23698846153306144,0.0200386266963865,0.014554610603066266,0.06217578335995296,0.0012206982771225782,0.002121379449225591,0.2013738973149251,0.0002680682299333429,0.0009818136816488693,0.00041910105981722416,0.00014732219594915105,0.0001435112746107796,0.0026090770931335022,5.114657585709125e-06,0.00010540206122706452
Germline:pseudotime_bin_3,0.3875953275021862,0.19738647863067088,0.021593463389238274,0.015129742804535088,0.056012740285275885,0.0013525535057065945,0.0021305585426150443,0.3147026349436756,0.0002870729915028205,0.0009721038103430596,0.0004434387218902665,9.579161861573265e-05,0.00016511979637438788,0.002009510940519744,8.351580194438875e-06,0.00011511093665588037
GLR:330_390,0.3609771118968661,0.09253214458773992,0.017418176426659732,0.0016157958604579759,0.012891646802709496,0.0012283237942265954,0.00030945281455207417,0.5079301573273854,7.256900641322285e-05,6.005362839480891e-05,0.0009674185347298207,1.7561901412935712e-05,2.210377246800529e-05,0.003924075661112228,2.6241921651513136e-05,7.166063220220894e-06
GLR:390_450,0.34278701691767194,0.07480454264067725,0.03609847535009788,0.002878719576820889,0.014727160246618187,0.004351384675931179,0.000259618461693902,0.5163842776933658,1.578692097393284e-05,0.00010205480526374648,0.00022743351312769051,8.555492656841023e-06,3.4934928348767496e-05,0.00729793708738845,1.4564707737241266e-05,7.53698162626471e-06
GLR:450_510,0.3257359273056969,0.07248876415817355,0.051537905370419836,0.0052584834455169744,0.014602169505522697,0.006648454963684871,0.00043778066585017185,0.5141732385773674,0.0002017535576201306,0.00019704733873041156,0.00029362713507595067,6.435242786159337e-05,0.0,0.00836049554847963,0.0,0.0
hmc:390_450,0.3535641938327422,0.0837724775034768,0.03798770362510765,0.0022409793278482157,0.017258644842511654,0.004329800906657308,0.00044014164872050555,0.4954605257151668,3.2663196793731907e-05,0.00023067114754331166,8.530977796126875e-05,2.414236284754097e-05,4.564732471173714e-05,0.004496261484106109,0.0,3.083730380526243e-05
hmc:450_510,0.3349996003525044,0.07810639379991458,0.08281785594464194,0.005359960208346167,0.017455991683259252,0.010352142899689495,0.0006144898436080074,0.4624967226359832,0.00016495004915409643,0.00012259250566761242,0.00020018012138083558,7.137653361544544e-05,5.9870758581857216e-05,0.00685835830918054,2.0771487671256586e-05,0.000298742866801308
hmc:510_580,0.3174526235862761,0.0830346201308524,0.110754715710917,0.0066610443099240505,0.01859039601098277,0.02205081786318211,0.000937297462044502,0.42807320651206,0.00016452941628879983,0.00012597261569539229,0.0004079064697699383,0.00010404216033141712,0.0001887039182481585,0.01113710125077037,0.0,0.00031702258265690626
hmc_and_homolog:330_390,0.36588202320807184,0.10767190085853363,0.02477859230894917,0.0021022507591236393,0.022590196991977642,0.004107639444986387,0.0007988593328124218,0.4684337827409985,0.00025165939493356756,0.0001733002020554981,0.00043355383104666035,3.5893565769954395e-05,2.7400440348331385e-05,0.0027003083408962594,0.0,1.2638579496462814e-05
hmc_homolog:390_450,0.3260632593469374,0.0745226266845212,0.05343137846357817,0.0027142754157115077,0.015448049610100472,0.005516255285460761,0.0005808772452973938,0.5124103830312058,0.00012146813403146753,0.00019578878699062088,0.0005087872258513392,1.3687978375833154e-05,6.681761296054851e-05,0.008378056690334026,0.0,2.828848864338852e-05
hmc_homolog:450_510,0.30738415606515285,0.06731191122749991,0.10408657152901256,0.0048666934994930616,0.016604798320740587,0.011512810976324277,0.0014057683783632315,0.4788508077869542,0.00024047646947935824,0.00010210060271962582,0.00032107684547858385,5.45147928692613e-05,4.9419952414190146e-05,0.007119020567870915,0.0,8.987298562745508e-05
hyp1_hyp2:330_390,0.37111167636644826,0.123305522770746,0.047013959545806026,0.0023780065931382523,0.008852102071547758,0.006232652313703147,0.0005091367872695454,0.43868808758292294,5.178869398884864e-05,0.00013562736559358596,8.587359081844451e-05,0.0,2.4113792682430513e-05,0.0014316674128037115,0.00016248829921452118,1.7296813316511336e-05
hyp1_hyp2:390_450,0.2960598641567117,0.20380881112123309,0.06457732422455656,0.0032119578939331928,0.010395295711947002,0.008724380528008368,0.0002830846496752254,0.41061879669626,8.952072285442272e-05,0.00023018132562452372,0.0002016550234403218,4.398237136764221e-05,0.0,0.0017415566813475118,1.3588893040474362e-05,0.0
hyp1_hyp2:450_510,0.20844138627559972,0.17748354365469085,0.1585619720740994,0.005266729576824497,0.007194848124810903,0.008925682775511999,0.0007221063546284457,0.4306802058866678,2.5804199175931078e-05,0.00014546988778463139,0.000247967045467513,8.820718284043372e-05,4.6159702908338864e-05,0.002101757163158307,6.816009583124424e-05,0.0
hyp1_hyp2:510_580,0.1489520721286682,0.12288904544264585,0.3056355359600578,0.009185730829214924,0.006326503177994626,0.015243378354539929,0.0012707678449867992,0.3862112474421087,9.552259099038702e-05,0.00031451811310018104,0.0017172566116631955,0.00015838526073111333,4.91434551719033e-05,0.001932566374635097,1.832641349118893e-05,0.0
hyp1_hyp2:580_650,0.1974963799922802,0.11517509099315992,0.19660888421161155,0.03030486525518195,0.03729179844798994,0.04462248875388409,0.000739372796981148,0.3741757359647263,0.00016727235614189212,0.00018259185410538225,0.0012787640394659253,0.00012866308086904198,1.5008967599365314e-05,0.0017569808002181164,0.0,5.6102485785213805e-05
hyp3:330_390,0.3781774523652137,0.10574853266845276,0.028639454978331338,0.002383878873930525,0.011732437461640722,0.005888276589449559,0.0003816569904155803,0.4649749732452949,5.236831101804813e-05,0.00010595922851900788,4.523643986773029e-05,1.6505187519306993e-05,3.1991536302854305e-05,0.0018006955815816773,2.058054246234576e-05,0.0
hyp3:450_510,0.26486661592174177,0.12246524504459905,0.11508296340861325,0.00764395774478153,0.009714751355547302,0.0069200629055321365,0.0009527323519136797,0.4666964485884413,0.00013517522747181948,0.00031878222093621603,0.00010440195185180252,3.345819228485066e-05,4.306193266290965e-05,0.005000760554278325,2.1582599344240085e-05,0.0
hyp4_hyp5_hyp6:270_330,0.4129389291804243,0.12785042179489342,0.019451385254343163,0.0018650746753429473,0.01775313120301386,0.004573799434176603,0.0005809578478451197,0.4134855179599485,5.6879803127545034e-05,0.00013084364606371664,3.698192146808581e-05,1.8189477678596552e-05,3.004781119281972e-05,0.0012203029140950164,5.125211942587978e-06,2.411864443570813e-06
hyp4_hyp5_hyp6:330_390,0.3607412209675042,0.15871373973979944,0.04782958098406501,0.002840671911586837,0.01939895099587276,0.008426673643015298,0.0007329988423320093,0.3992228564631339,4.7620812947556516e-05,0.00018063759848039373,6.55037342654153e-05,2.9536959929497083e-05,7.534938757524768e-06,0.001753832345201465,1.7079194517056142e-06,6.932143656922786e-06
hyp4_hyp5_hyp6:390_450,0.32569440387688314,0.17644066195595864,0.0880482176500598,0.0039237789040289,0.01622927439147055,0.007863857952643117,0.0006081675063603467,0.37863049020001893,3.8573634080787765e-05,0.00019519676248755592,2.490581098129604e-05,2.591824232199913e-05,3.2195316634358285e-05,0.0022322086199821753,0.0,1.2149176088437092e-05
hyp4_to_7_and_P_cells:450_510,0.26148832807749284,0.16158247699669792,0.16839777676128526,0.0050529345434887655,0.013052261935858423,0.004388603297553782,0.0005020333663446682,0.3830537799458765,8.417688530990213e-05,0.00020479004831389864,0.00035558173494818385,7.176230869944896e-05,2.119561860321277e-05,0.0017031184205267252,1.917698826004965e-05,2.2003070740478023e-05
hyp4_to_7_and_P_cells:510_580,0.2536313445171054,0.09221045744937878,0.29745392451821057,0.010465980194793015,0.009017556540352778,0.005142387991192488,0.0004741358969074077,0.3293440508347897,0.0002072201761260576,0.00019259880116825797,0.00017475064001287486,9.902200143833994e-05,3.9628967989070865e-05,0.0015162870016581646,1.7545649949359624e-05,1.3108818927682478e-05
hyp4_to_7_and_P_cells:580_650,0.4374162455906861,0.042428107427829695,0.1511072946593657,0.01570331223139741,0.007368220599423747,0.01539493370063209,0.0005601017054371097,0.29582422806825304,0.00018448274315153185,0.00046362630369065283,0.0004602995656993958,0.00014980401984873026,8.841058237371226e-05,0.032765848957828754,6.703881103593916e-05,1.8045033346515952e-05
hyp4_to_7_and_P_cells:gt_650,0.37077760642933977,0.04182778265430071,0.15244247816441495,0.044078818631905416,0.01840191497859588,0.016143043573021137,0.0030937568753303,0.2042076454394613,0.0008498346415405112,0.00207628531432541,0.0008543709419442213,0.0005677592346189003,0.0002524863565610472,0.1439415543055986,3.247578698110651e-05,0.0004521866720607402
hyp7_AB_lineage:270_330,0.39003319660211216,0.12918031471582306,0.019992478111303898,0.002280937528207083,0.019463739481892308,0.003429580078027059,0.0006035563489755187,0.4334310844557662,4.483045662878978e-05,0.00010299972921200696,6.107773621237802e-05,3.4099228755679025e-05,2.6376756361010542e-05,0.0013114162212037026,4.312549519100582e-06,0.0
hyp7_AB_lineage:330_390,0.342951284863896,0.14767235063072368,0.04122092406385278,0.0032464322039014552,0.021743433977545343,0.007862760117221354,0.0006467391969282246,0.4329544358245981,4.422576924257202e-05,0.00013097245948027,5.445485872724856e-05,5.204801414261878e-05,1.9355041868064398e-05,0.0013834342102069866,1.3337930406489978e-05,3.810837258997136e-06
hyp7_AB_lineage:390_450,0.2980873640659084,0.15787099643411975,0.08129029726401198,0.004260945159498685,0.01970883340175316,0.009079511884925905,0.0007056297441098581,0.4264587508954947,0.00010916986629961444,0.00035890222404675085,0.0001182254312461262,6.067228514162904e-05,5.8961789540621264e-05,0.001808798789371584,1.5897547350542932e-05,7.0432171806202854e-06
hyp7_C_lineage:270_330,0.3651476693835838,0.11925865688007517,0.020478254345194125,0.002506151179678157,0.021575359138536327,0.002722126155431059,0.0005972369227452704,0.4663844366589272,7.292661518929165e-05,8.094052894635665e-05,0.0001379394905434816,5.2591309030739175e-05,4.0269916629251706e-05,0.000932218517790588,4.507826488349071e-06,8.715131210808203e-06
hyp7_C_lineage:330_390,0.3177767535531965,0.13130289716395555,0.036840723614666684,0.00323061585399456,0.025652751128456133,0.0048042923916256286,0.000632937392602538,0.4785058789934322,8.28619952006172e-05,0.00010189921296133941,6.602908686482073e-05,3.3766012554544144e-05,3.136131136371606e-05,0.0009157903701736896,9.218021231507596e-06,1.2223897720042685e-05
hyp7_C_lineage:390_450,0.2764299160699201,0.14237723844575145,0.06389031431401936,0.004692846337409018,0.01958482275344496,0.005067298521691682,0.0006119096669984982,0.4854695791974398,8.119319675279401e-05,0.00016047950754971278,0.00017493169584687266,6.884861924896995e-05,4.666852470957876e-05,0.0013156509471352,1.354892652858738e-05,1.4753275553350705e-05
I5:330_390,0.407131204343348,0.0981097748296029,0.03034382813052742,0.004131362837899002,0.011360629891742762,0.0011510679638846633,0.0008056548878473402,0.4433953549253237,9.258388651089847e-05,0.00016374680706599396,6.724947485163149e-05,2.2038878435297302e-05,5.643600646048095e-05,0.0031690671364998533,0.0,0.0
I5:390_510,0.3974996020760835,0.10917565554672888,0.049753659014993436,0.0068592683839558315,0.007490472291532541,0.003408356495208025,0.0003069772563112386,0.42285053172034615,7.973971799201757e-05,6.50725677914133e-05,0.0,0.0,0.00012456748691499114,0.002358415778383079,0.0,2.7681663758886933e-05
I5:510_650,0.3689482593366463,0.0959719663785176,0.0837832689317332,0.004448715822027375,0.008292748811421276,0.008288301853698814,0.0002627841761111086,0.4261964281208233,0.00014550859338383697,0.0004428342550601209,0.00012068836423520808,0.0,0.00022917344913900693,0.0028165789202621184,0.0,5.274298694083643e-05
IL1:390_510,0.3800090521714172,0.0759372513617099,0.04295999463575026,0.0025655996225399887,0.0073674617367903315,0.0027927216289656397,0.00031758239152317706,0.4856010576403352,4.395250349371295e-05,0.00020902992940614648,0.0,4.30325673740771e-05,0.0,0.002141815716761073,0.0,1.1448093933246165e-05
IL1:510_650,0.38563305662344544,0.08656465722019609,0.08339363851781656,0.002967306540066029,0.008209693825928841,0.011206458997540466,0.0005261956977490273,0.4152291964809531,9.909758739012347e-05,7.473956696019818e-05,0.00012584977222128077,0.00012033278468800706,4.226220638696441e-05,0.005740893951841072,0.0,6.662022681688973e-05
IL2:330_390,0.390601275881621,0.08652621461879217,0.018673668676512892,0.0015948010545830955,0.00821194094546706,0.0010613317424740863,0.000351500513692311,0.4910825094445374,5.17871986530435e-05,8.512265920332939e-05,6.748646753605276e-05,3.7413192727690885e-05,0.0,0.0016477096295849257,7.237974614893875e-06,0.0
IL2:390_510,0.3905110470344523,0.07671321440562065,0.03816240886299307,0.001883236878447363,0.006575551727731085,0.0037637342818816295,0.0002195638491977853,0.4798466462180076,5.1542715061217624e-05,6.168891881342581e-05,7.721261055430434e-05,4.728130948529018e-05,1.7958780641408507e-05,0.0020689124071127728,0.0,0.0
IL2:510_650,0.3139933800870493,0.06827748618767543,0.08289598234252597,0.00355387821213156,0.0068558406137480855,0.03650196551725552,0.00030397977786313893,0.4834803491319461,1.2503551213520888e-05,8.680744162173927e-05,0.00034979196960448184,0.00016316109452397748,0.0005758807726948679,0.002882068554716565,2.203494681071304e-05,4.488979861903401e-05
ILsh_OLLsh_OLQsh:390_450,0.2941868219903288,0.08980667820169227,0.05125546640458208,0.0024239039316818144,0.009780270150850057,0.010712707661431856,0.0005318775525373615,0.5382059869260533,5.130883998662047e-05,0.0002722362395265959,0.00012636221356865889,6.080665342478763e-05,2.9938759750744342e-05,0.0025556344745850897,0.0,0.0
ILsh_OLLsh_OLQsh:450_510,0.28332650464401904,0.08632739206741069,0.051905388050222406,0.004406801252069276,0.010419212114196916,0.016874416014368624,0.00035950140156551535,0.5435135515288405,9.74797951434035e-05,0.0002635527026809087,0.00012187526220023432,0.000194959590286807,5.4200807561410744e-05,0.002120772464601565,0.0,1.4392304832690987e-05
ILso:390_450,0.27747721774871875,0.09826260286597116,0.061047245320261324,0.004258736861795238,0.011836512492593178,0.005725748293639757,0.00031072903101209484,0.5386255220273444,0.00015289514572316984,0.00020310566464168056,0.00014425235148309834,4.681513546705403e-05,5.473769685378625e-05,0.0018242469271008085,2.9632437394530897e-05,0.0
ILso:450_510,0.2383719264819139,0.08736902023081412,0.0730999697998689,0.003410507354018378,0.009513655124323877,0.003227792468627466,0.00014210021041879975,0.5830220223611919,0.0,8.000170233801395e-05,4.971972805150227e-05,0.0002569875655666126,0.0,0.001456296972866533,0.0,0.0
ILso:510_580,0.25201031614419617,0.09212793017525828,0.08722036411899199,0.004217642703067492,0.011050019597867644,0.005197381324568236,0.000316640462235234,0.5447575781430797,1.7230028410975588e-05,0.00035481477667871294,0.00027939471219713707,0.0,0.0,0.0024506878134485217,0.0,0.0
Intestine:210_270,0.35760385473341216,0.13960570348453147,0.044014590458665535,0.005388158938793971,0.037025712978226835,0.0024183929155230754,0.001676001598409861,0.4100300720679684,0.00013330119917879236,0.00019975104395014817,0.0004631413652190872,3.844454765472701e-05,3.6738131701384024e-05,0.001347064829050748,1.1944911673400819e-05,7.1267960404324215e-06
Intestine:270_330,0.3290787817355842,0.12473089283987356,0.037755157728396486,0.0043071190355520395,0.032510051014491365,0.002055346690277873,0.0011369213217941787,0.4665967038210106,0.0001251987831641344,0.00011917961089662793,0.00031490302912837967,2.6684997052611982e-05,2.4778925834568264e-05,0.0011877833274546085,1.9562309869395998e-05,1.0934829619303405e-05
Intestine:330_390,0.29900753404447283,0.12115138274438805,0.04644706606103082,0.005106658404049017,0.031569545006635315,0.0019337330716949067,0.0009870054139516336,0.4919025178106334,0.00010239767871876659,0.00013836711772075992,0.00030358607291376,2.524874269777806e-05,2.3645647923315963e-05,0.001249812763540014,2.4246808463739248e-05,2.725261116585568e-05
Intestine:390_450,0.2752484016467757,0.11823564161364912,0.09419168076626627,0.009701956155755916,0.023676489875532503,0.0034282573135704466,0.0008383997732958986,0.471234458622036,0.000167980995870417,0.00028127283836605664,0.00035201752300682366,6.843670202128101e-05,3.130828596867987e-05,0.002510181966367074,2.127357892743633e-05,1.224234259031713e-05
Intestine_anterior:450_510,0.2811591688520065,0.10646428200881733,0.12527267898695502,0.013024387215080207,0.0193675165801202,0.004259110675793049,0.0005967565226343307,0.44663270823506895,0.00013082352098223106,0.00034205319062969485,0.00032112142727253794,8.423022081702104e-05,2.9586242437519947e-05,0.002266467184278313,2.3145699866087036e-05,2.5963437241088932e-05
Intestine_anterior:510_580,0.2567800604542261,0.09456165652552696,0.16488927429761172,0.016580315470954447,0.014880707297936084,0.005726198690366485,0.0005485497207117839,0.44173896603662816,0.00013872297947161648,0.0005407981463871725,0.00025872137680845743,0.00011184414382653547,5.7885132943526466e-05,0.003115931538900923,4.7616813708326976e-05,2.2751373991716488e-05
Intestine_anterior:580_650,0.23945814760681355,0.0910264208267894,0.1987096735147174,0.022206083054176158,0.01855580672135827,0.00764623347122235,0.000587667456477203,0.4161501628542925,0.00024824057850847864,0.0007441165167237086,0.0004287975210237882,0.000183583036523946,6.0017531171290036e-05,0.003955609218289309,3.560703950162249e-05,3.833052410939531e-06
Intestine_anterior:gt_650,0.23767965630783885,0.09303099457153817,0.17968652284324596,0.029790789703770488,0.019242440577325416,0.007235339147864603,0.0009060486021896543,0.4271710986356269,0.0002577811666766045,0.0015543160377027038,0.0006553945627848719,0.00021351267193190718,5.561166913506187e-05,0.0024340645364385924,5.249982483328042e-05,3.39291410968428e-05
Intestine_far_posterior:450_510,0.2621124840516611,0.10611659307649847,0.13378718745986493,0.011807809884930394,0.01866212309279205,0.005666919370754742,0.00046310070734330164,0.4565116126452965,0.00019154110977489744,0.0007154357374040835,0.0003716078703567637,0.00014071175589348744,7.035587794674372e-05,0.003346584529114853,1.7614132533161875e-05,1.8318697834488352e-05
Intestine_far_posterior:510_580,0.2518224656265695,0.10796804951584936,0.17249669799891526,0.01469830363002826,0.01800358175990633,0.005628148547144731,0.00031883128269293655,0.42527585913787896,0.00028666582438204263,0.00044174568294679163,0.00034242600759810645,0.00027628011213745926,6.937252450750801e-05,0.002348683449641547,2.2888899801169072e-05,0.0
Intestine_far_posterior:580_650,0.25608131565038056,0.10079474529907123,0.1824330704336912,0.017540930163891973,0.016320772162097204,0.005929778435712698,0.00026805585437513006,0.4166095872292547,0.00017574789850760404,0.0007169990240146807,0.0003225739811484178,8.283530537457025e-05,0.000109439345056914,0.002585025855801066,1.2495836820494785e-05,1.6627524801464833e-05
Intestine_far_posterior:gt_650,0.2377910439288403,0.09007051373863931,0.20365312236952413,0.02453904676762796,0.015685600339076303,0.0066210867653049114,0.0006772869910269793,0.4158841061205749,0.0002387464322657148,0.001080700018228069,0.000684332627729593,0.00016456594298248038,0.00021700561044050632,0.002645133322067025,1.6406268321800798e-05,3.130275735018436e-05
Intestine_middle_and_posterior:450_510,0.27424006278035823,0.11192861947169036,0.11358136300487065,0.011256849156554602,0.019332410490448454,0.0038593132815980397,0.0005589467984457123,0.4608081103612189,0.0001279141766157423,0.0003029176380295875,0.00028855992432782053,9.096565464196429e-05,3.704892556609805e-05,0.0035589057333764522,1.5160942440327386e-05,1.285165981696626e-05
Intestine_middle_and_posterior:gt_650,0.24724755313827815,0.09513873996459103,0.152879292766906,0.02004309672842434,0.016135256314047684,0.0045802680827851,0.0005726713645369046,0.4594972863778906,0.0001599108589699515,0.0004984807465821937,0.0003328552048778928,8.090787660736729e-05,5.183317497646704e-05,0.0027381350904879913,2.225718538641332e-05,2.145512465176779e-05
K_Kprime:330_390,0.4016275347015862,0.12007197062092045,0.02072319785725232,0.003814656264482287,0.011680506407953735,0.011217073215264205,0.0006810970339660218,0.4280396365649815,0.00017950599539767143,2.5028264501161043e-05,0.00029797995236013463,9.04710216804264e-05,0.00021397114651402438,0.0013373709531399086,0.0,0.0
mc1:330_390,0.3779899224071957,0.09200562011451452,0.02325645671126868,0.0011765563877055912,0.009477008379433787,0.0006930828995134701,0.00036716951742527015,0.493498930820522,6.0219835687606125e-05,5.568065209306295e-05,1.7753251391991087e-05,1.3214067797447909e-05,1.2608843318175487e-05,0.0013757761121327636,0.0,0.0
mc1_mc2:270_330,0.4256753719648252,0.102652419155099,0.010435622742837072,0.0008158838926499323,0.011648845439568224,0.0003593907160509961,0.0005293453883788951,0.4461927058701532,0.00013119486048953645,7.224341892385919e-05,4.241256897496228e-05,1.877111306308139e-05,1.1161202361832178e-06,0.0014143272701961705,0.0,1.0349478553698927e-05
mc2:330_390,0.36581656606998747,0.09692344529933752,0.03184380498527431,0.0021892363455244717,0.012355885120332763,0.0011447086436257904,0.0006170418890651593,0.4870318699610981,3.2619399372839026e-05,6.473385448294061e-05,2.312644723337504e-05,1.070481837003386e-05,8.786030171631564e-06,0.0019307048830028992,2.928676723877188e-06,3.837576396804591e-06
mc2:390_450,0.3474550084610977,0.0908605362966766,0.062163861371956876,0.004081451228875164,0.01080455511773817,0.0018293383502169585,0.0005293092239370515,0.4791828656324272,6.708117668539672e-05,8.899979824673456e-05,1.1214178473242613e-05,0.0,7.421747207746021e-05,0.002838818306962853,0.0,1.2743384628684788e-05
mc3:270_330,0.41963112884742776,0.103736398918844,0.008017707394829857,0.0007078565937138871,0.012441332619869223,0.0004339613214343853,0.0002988772610714534,0.4527891786083259,2.5485657920821607e-05,3.586124197554344e-05,4.069646561269536e-05,1.339759882794179e-05,9.67044727430385e-06,0.00181844702287222,0.0,0.0
MC:330_390,0.39644827579110703,0.09943335809669236,0.027678507119294225,0.0012479086623052972,0.01030286068243976,0.0011570525154702394,0.0005686998001782138,0.459900336054559,0.0,2.1607917140840407e-05,4.959531458040512e-05,0.0,0.0,0.003191798046232712,0.0,0.0
mc3:330_390,0.3764912487077635,0.09449228562443862,0.02135152474067246,0.0014952463554820336,0.010467027149400242,0.0004808274833160632,0.0005049394783879347,0.4929004298694553,2.8046588409959204e-05,5.165414843848602e-05,4.237254364094555e-05,8.272734710851275e-06,8.978943771533701e-06,0.0016613063717510726,1.4325955230986356e-05,1.5133051300337699e-06
mc3:390_510,0.3108787766888125,0.0826979670942857,0.06989294880184131,0.0034325854352286896,0.0068487862144419685,0.0011147710336485534,0.00023511981382115372,0.5221083283820951,3.338373663140073e-05,0.0001253426185178973,5.724389195384362e-05,3.5022202232941884e-05,0.0,0.0025017321653531288,3.79919211357352e-05,0.0
MC:390_510,0.3876836797944613,0.0991324579635136,0.0645176907041547,0.004422714747492056,0.009297238822570645,0.002518757003070384,0.00037552714959100263,0.4295176932847426,4.015394755109952e-05,0.00016938978902661774,4.645058199998658e-05,1.2696492413329668e-05,2.4567196702215124e-05,0.0022234345250660248,0.0,1.7547997644439374e-05
M_cell:330_390,0.36951410933015066,0.10938267889562996,0.01807755226741833,0.0023759649277705656,0.012723426810983634,0.0010680411939586992,0.00038974562595372623,0.4812894158966838,5.405231308847298e-05,0.0001870494518719525,6.980063739056569e-05,2.3063674945645424e-05,2.763576909786588e-05,0.00481746320505629,0.0,0.0
M_cell:390_450,0.29937882217657913,0.08924597539846127,0.01936561072782532,0.0018009110420051746,0.01004456899763723,0.0013051291666905894,0.00026491392362400635,0.5700457092355137,4.885294789263996e-05,0.00027810925594139976,5.066604698968638e-05,7.463924616174476e-05,1.1885871858415496e-05,0.008075543378244805,8.662584574777395e-06,0.0
