wbid,term,found
WBGene00010629,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00021830,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004055,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007058,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000376,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00044330,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015413,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009671,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006698,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016323,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007195,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000939,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006595,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00010844,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006385,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00002850,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000463,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001840,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004180,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009812,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003602,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004746,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009650,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00021132,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00014034,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001484,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007016,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015007,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003858,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007812,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003582,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017768,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019327,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006613,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00012692,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00010626,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00014012,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019971,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006434,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00011034,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003656,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001874,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016740,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016128,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00021921,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00002845,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000156,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003619,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017304,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00020114,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013219,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00011631,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001088,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003822,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006575,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013373,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004705,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019245,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015143,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004917,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00011015,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019762,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000151,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006769,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006321,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00008514,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001574,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00020827,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004701,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000210,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006617,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00021552,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00008415,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004504,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004888,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003012,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017313,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004384,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009368,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006937,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000276,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001166,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022400,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009256,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007014,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003087,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017742,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017814,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022455,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000411,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009477,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019154,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00020682,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019953,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00010785,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013332,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003157,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000466,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000796,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019620,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006730,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007022,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00011884,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017546,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00020397,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013692,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007026,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009881,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00005014,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019001,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006708,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015941,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000197,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017982,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001336,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00020935,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000964,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00002957,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00012245,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006577,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000265,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00044329,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007217,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00002261,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016674,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016138,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00014058,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022057,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013597,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000266,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004916,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016624,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00002985,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019322,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022739,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009141,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001909,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00021474,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00018849,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007025,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016754,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016140,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003825,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001338,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001834,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00012244,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022852,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019624,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00011605,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015022,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001565,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015547,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000923,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000407,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006919,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00018769,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000447,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003063,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009899,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006523,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019813,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001949,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006943,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016384,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004386,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003035,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007042,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022089,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019275,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015285,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004382,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000080,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015207,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00012650,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016171,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00002717,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022253,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00008729,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013893,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00012230,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00021311,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003559,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009531,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003639,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019821,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016808,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00010233,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00020951,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001824,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001440,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00012694,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004703,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009460,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00010305,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00008338,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003078,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019005,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00011367,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001439,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007020,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006397,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009661,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00010896,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004085,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000123,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013688,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009132,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00020036,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00018156,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016509,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00010416,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00020647,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00044508,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022703,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001194,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015296,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019698,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006424,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013924,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004896,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004679,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00021845,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003085,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00011035,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00008380,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003041,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00021073,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000869,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00018149,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006961,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019467,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000223,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000800,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001684,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017238,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017085,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004136,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022794,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006706,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00008682,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00020346,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004915,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007984,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001352,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000366,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013347,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007824,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001002,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017988,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022738,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016622,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016905,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013422,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007015,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004339,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00010280,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00018305,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00014218,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013734,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00014250,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003082,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003509,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017357,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016653,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007645,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001259,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015934,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004390,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00011128,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003159,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009289,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00012468,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000931,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001094,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00018776,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00019323,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004914,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00011758,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013210,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022492,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004800,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022182,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007184,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004203,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00008852,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016383,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00018893,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003076,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004389,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00018604,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015150,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00002004,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003214,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009082,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00010990,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006970,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004949,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013109,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006963,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006601,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001974,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001851,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006542,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000209,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00006768,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00011589,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001423,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022166,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013225,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00008722,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00022378,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016415,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009939,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004737,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009448,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003635,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00021901,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000235,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004505,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00002169,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004700,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015248,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015232,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007400,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00044924,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00044072,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00010478,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007731,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00020779,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00008134,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003155,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016166,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000912,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00016139,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003391,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00009451,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004490,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000459,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00002637,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003123,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015486,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004016,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00018891,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004296,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00015091,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017004,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004245,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004187,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001337,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00018892,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00011272,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00014015,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00005663,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00013307,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001087,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001324,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00077761,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003600,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00007616,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003014,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00003681,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00011526,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00020557,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017951,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00004723,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00001081,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00017347,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00000208,cellular aromatic compound metabolic process GO:0006725,1.0
WBGene00008419,supramolecular polymer GO:0099081,1.0
WBGene00002223,supramolecular polymer GO:0099081,1.0
WBGene00015454,supramolecular polymer GO:0099081,1.0
WBGene00020562,supramolecular polymer GO:0099081,1.0
WBGene00003372,supramolecular polymer GO:0099081,1.0
WBGene00006537,supramolecular polymer GO:0099081,1.0
WBGene00001589,supramolecular polymer GO:0099081,1.0
WBGene00006771,supramolecular polymer GO:0099081,1.0
WBGene00022702,supramolecular polymer GO:0099081,1.0
WBGene00010796,supramolecular polymer GO:0099081,1.0
WBGene00011344,supramolecular polymer GO:0099081,1.0
WBGene00019220,supramolecular polymer GO:0099081,1.0
WBGene00004830,supramolecular polymer GO:0099081,1.0
WBGene00006381,supramolecular polymer GO:0099081,1.0
WBGene00017062,supramolecular polymer GO:0099081,1.0
WBGene00009304,supramolecular polymer GO:0099081,1.0
WBGene00001333,supramolecular polymer GO:0099081,1.0
WBGene00012156,supramolecular polymer GO:0099081,1.0
WBGene00008865,supramolecular polymer GO:0099081,1.0
WBGene00002053,supramolecular polymer GO:0099081,1.0
WBGene00022500,supramolecular polymer GO:0099081,1.0
WBGene00013847,supramolecular polymer GO:0099081,1.0
WBGene00006997,supramolecular polymer GO:0099081,1.0
WBGene00022048,supramolecular polymer GO:0099081,1.0
WBGene00006876,supramolecular polymer GO:0099081,1.0
WBGene00014569,supramolecular polymer GO:0099081,1.0
WBGene00002994,supramolecular polymer GO:0099081,1.0
WBGene00000500,supramolecular polymer GO:0099081,1.0
WBGene00011735,supramolecular polymer GO:0099081,1.0
WBGene00003932,supramolecular polymer GO:0099081,1.0
WBGene00000554,supramolecular polymer GO:0099081,1.0
WBGene00006974,supramolecular polymer GO:0099081,1.0
WBGene00003243,supramolecular polymer GO:0099081,1.0
WBGene00004769,supramolecular polymer GO:0099081,1.0
WBGene00006760,supramolecular polymer GO:0099081,1.0
WBGene00000064,supramolecular polymer GO:0099081,1.0
WBGene00000383,supramolecular polymer GO:0099081,1.0
WBGene00015124,supramolecular polymer GO:0099081,1.0
WBGene00007653,supramolecular polymer GO:0099081,1.0
WBGene00001007,supramolecular polymer GO:0099081,1.0
WBGene00018349,supramolecular polymer GO:0099081,1.0
WBGene00003052,supramolecular polymer GO:0099081,1.0
WBGene00016539,supramolecular polymer GO:0099081,1.0
WBGene00015515,supramolecular polymer GO:0099081,1.0
WBGene00004367,supramolecular polymer GO:0099081,1.0
WBGene00000832,supramolecular polymer GO:0099081,1.0
WBGene00001017,supramolecular polymer GO:0099081,1.0
WBGene00003776,supramolecular polymer GO:0099081,1.0
WBGene00004381,supramolecular polymer GO:0099081,1.0
WBGene00008288,supramolecular polymer GO:0099081,1.0
WBGene00010665,supramolecular polymer GO:0099081,1.0
WBGene00022180,supramolecular polymer GO:0099081,1.0
WBGene00006528,supramolecular polymer GO:0099081,1.0
WBGene00009987,supramolecular polymer GO:0099081,1.0
WBGene00013223,supramolecular polymer GO:0099081,1.0
WBGene00000248,supramolecular polymer GO:0099081,1.0
WBGene00000542,supramolecular polymer GO:0099081,1.0
WBGene00006840,supramolecular polymer GO:0099081,1.0
WBGene00000156,supramolecular polymer GO:0099081,1.0
WBGene00002229,supramolecular polymer GO:0099081,1.0
WBGene00006994,supramolecular polymer GO:0099081,1.0
WBGene00001132,supramolecular polymer GO:0099081,1.0
WBGene00009118,supramolecular polymer GO:0099081,1.0
WBGene00006803,supramolecular polymer GO:0099081,1.0
WBGene00000962,supramolecular polymer GO:0099081,1.0
WBGene00001018,supramolecular polymer GO:0099081,1.0
WBGene00001371,supramolecular polymer GO:0099081,1.0
WBGene00003931,supramolecular polymer GO:0099081,1.0
