wbid,term,found
WBGene00002193,immune system process GO:0002376,1.0
WBGene00019564,immune system process GO:0002376,1.0
WBGene00016462,immune system process GO:0002376,1.0
WBGene00018966,immune system process GO:0002376,1.0
WBGene00020289,peptidyl-tyrosine modification GO:0018212,1.0
WBGene00002195,peptidyl-tyrosine modification GO:0018212,1.0
WBGene00021635,peptidyl-tyrosine modification GO:0018212,1.0
WBGene00004962,peptidyl-tyrosine modification GO:0018212,1.0
WBGene00011339,peptidyl-tyrosine modification GO:0018212,1.0
WBGene00015994,peptidyl-tyrosine modification GO:0018212,1.0
WBGene00021793,peptidyl-tyrosine modification GO:0018212,1.0
WBGene00013811,peptidyl-tyrosine modification GO:0018212,1.0
WBGene00004395,peptidyl-tyrosine modification GO:0018212,1.0
WBGene00020659,peptidyl-tyrosine modification GO:0018212,1.0
WBGene00002193,peptidyl-tyrosine modification GO:0018212,1.0
WBGene00016462,peptidyl-tyrosine modification GO:0018212,1.0
WBGene00008565,lipid catabolic process GO:0016042,1.0
WBGene00013050,lipid catabolic process GO:0016042,1.0
WBGene00012914,lipid catabolic process GO:0016042,1.0
WBGene00019406,lipid catabolic process GO:0016042,1.0
WBGene00019376,lipid catabolic process GO:0016042,1.0
WBGene00010915,lipid catabolic process GO:0016042,1.0
WBGene00006418,lipid catabolic process GO:0016042,1.0
WBGene00015406,lipid catabolic process GO:0016042,1.0
WBGene00016207,lipid catabolic process GO:0016042,1.0
WBGene00015497,lipid catabolic process GO:0016042,1.0
WBGene00016335,lipid catabolic process GO:0016042,1.0
WBGene00020472,lipid catabolic process GO:0016042,1.0
WBGene00019965,lipid catabolic process GO:0016042,1.0
WBGene00010062,lipid catabolic process GO:0016042,1.0
WBGene00016644,lipid catabolic process GO:0016042,1.0
WBGene00015889,lipid catabolic process GO:0016042,1.0
WBGene00016340,lipid catabolic process GO:0016042,1.0
WBGene00016212,ribonucleoprotein granule GO:0035770,1.0
WBGene00001597,ribonucleoprotein granule GO:0035770,1.0
WBGene00022034,ribonucleoprotein granule GO:0035770,1.0
WBGene00001595,ribonucleoprotein granule GO:0035770,1.0
WBGene00004027,ribonucleoprotein granule GO:0035770,1.0
WBGene00010493,ribonucleoprotein granule GO:0035770,1.0
WBGene00003994,ribonucleoprotein granule GO:0035770,1.0
WBGene00010734,ribonucleoprotein granule GO:0035770,1.0
WBGene00003228,ribonucleoprotein granule GO:0035770,1.0
WBGene00003231,ribonucleoprotein granule GO:0035770,1.0
WBGene00001402,ribonucleoprotein granule GO:0035770,1.0
WBGene00003026,ribonucleoprotein granule GO:0035770,1.0
WBGene00021287,ribonucleoprotein granule GO:0035770,1.0
WBGene00003507,ribonucleoprotein granule GO:0035770,1.0
WBGene00010492,ribonucleoprotein granule GO:0035770,1.0
WBGene00018404,zinc ion binding GO:0008270,1.0
WBGene00013543,zinc ion binding GO:0008270,1.0
WBGene00003524,zinc ion binding GO:0008270,1.0
WBGene00003671,zinc ion binding GO:0008270,1.0
WBGene00003688,zinc ion binding GO:0008270,1.0
WBGene00020849,zinc ion binding GO:0008270,1.0
WBGene00003783,zinc ion binding GO:0008270,1.0
WBGene00003473,zinc ion binding GO:0008270,1.0
WBGene00004802,zinc ion binding GO:0008270,1.0
WBGene00017512,zinc ion binding GO:0008270,1.0
WBGene00003662,zinc ion binding GO:0008270,1.0
WBGene00003713,zinc ion binding GO:0008270,1.0
WBGene00020152,zinc ion binding GO:0008270,1.0
WBGene00003643,zinc ion binding GO:0008270,1.0
WBGene00011100,zinc ion binding GO:0008270,1.0
WBGene00003669,zinc ion binding GO:0008270,1.0
WBGene00016283,zinc ion binding GO:0008270,1.0
WBGene00003542,zinc ion binding GO:0008270,1.0
WBGene00003678,zinc ion binding GO:0008270,1.0
WBGene00003698,zinc ion binding GO:0008270,1.0
WBGene00011803,zinc ion binding GO:0008270,1.0
WBGene00008619,zinc ion binding GO:0008270,1.0
WBGene00003530,zinc ion binding GO:0008270,1.0
WBGene00003701,zinc ion binding GO:0008270,1.0
WBGene00011002,zinc ion binding GO:0008270,1.0
WBGene00001311,zinc ion binding GO:0008270,1.0
WBGene00011099,zinc ion binding GO:0008270,1.0
WBGene00015497,zinc ion binding GO:0008270,1.0
WBGene00003655,zinc ion binding GO:0008270,1.0
WBGene00019816,zinc ion binding GO:0008270,1.0
WBGene00022873,zinc ion binding GO:0008270,1.0
WBGene00015395,zinc ion binding GO:0008270,1.0
WBGene00003680,zinc ion binding GO:0008270,1.0
WBGene00010155,zinc ion binding GO:0008270,1.0
WBGene00016926,zinc ion binding GO:0008270,1.0
WBGene00022866,zinc ion binding GO:0008270,1.0
WBGene00016191,zinc ion binding GO:0008270,1.0
WBGene00008830,zinc ion binding GO:0008270,1.0
WBGene00021610,zinc ion binding GO:0008270,1.0
WBGene00043995,zinc ion binding GO:0008270,1.0
WBGene00020460,zinc ion binding GO:0008270,1.0
WBGene00015110,zinc ion binding GO:0008270,1.0
WBGene00015396,zinc ion binding GO:0008270,1.0
WBGene00003026,zinc ion binding GO:0008270,1.0
WBGene00009865,zinc ion binding GO:0008270,1.0
WBGene00017787,zinc ion binding GO:0008270,1.0
WBGene00003644,zinc ion binding GO:0008270,1.0
WBGene00003551,zinc ion binding GO:0008270,1.0
WBGene00021731,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00019646,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00013846,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00008304,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00006621,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00007378,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00011958,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00015682,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00009386,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00005649,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00006620,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00000088,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00012814,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00019617,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00015681,hydrolase activity acting on acid phosphorus-nitrogen bonds GO:0016825,1.0
WBGene00010077,transmembrane transport GO:0055085,1.0
WBGene00003574,transmembrane transport GO:0055085,1.0
WBGene00011829,transmembrane transport GO:0055085,1.0
WBGene00012280,transmembrane transport GO:0055085,1.0
WBGene00003410,transmembrane transport GO:0055085,1.0
WBGene00020584,transmembrane transport GO:0055085,1.0
WBGene00003387,transmembrane transport GO:0055085,1.0
WBGene00206364,transmembrane transport GO:0055085,1.0
WBGene00004959,transmembrane transport GO:0055085,1.0
WBGene00012259,transmembrane transport GO:0055085,1.0
WBGene00004062,transmembrane transport GO:0055085,1.0
WBGene00007775,transmembrane transport GO:0055085,1.0
WBGene00017861,transmembrane transport GO:0055085,1.0
WBGene00018698,transmembrane transport GO:0055085,1.0
WBGene00000530,transmembrane transport GO:0055085,1.0
WBGene00012137,transmembrane transport GO:0055085,1.0
WBGene00000477,transmembrane transport GO:0055085,1.0
WBGene00017398,transmembrane transport GO:0055085,1.0
WBGene00010421,transmembrane transport GO:0055085,1.0
WBGene00010684,transmembrane transport GO:0055085,1.0
WBGene00015333,transmembrane transport GO:0055085,1.0
WBGene00009811,transmembrane transport GO:0055085,1.0
WBGene00006695,transmembrane transport GO:0055085,1.0
WBGene00008793,transmembrane transport GO:0055085,1.0
WBGene00001133,transmembrane transport GO:0055085,1.0
WBGene00008730,transmembrane transport GO:0055085,1.0
WBGene00008320,transmembrane transport GO:0055085,1.0
WBGene00020559,transmembrane transport GO:0055085,1.0
WBGene00006693,transmembrane transport GO:0055085,1.0
WBGene00003999,transmembrane transport GO:0055085,1.0
WBGene00000009,transmembrane transport GO:0055085,1.0
WBGene00003731,transmembrane transport GO:0055085,1.0
WBGene00006666,transmembrane transport GO:0055085,1.0
WBGene00015288,transmembrane transport GO:0055085,1.0
WBGene00020140,transmembrane transport GO:0055085,1.0
WBGene00016066,transmembrane transport GO:0055085,1.0
WBGene00044738,transmembrane transport GO:0055085,1.0
WBGene00015660,transmembrane transport GO:0055085,1.0
WBGene00017532,transmembrane transport GO:0055085,1.0
WBGene00012285,transmembrane transport GO:0055085,1.0
WBGene00018566,transmembrane transport GO:0055085,1.0
WBGene00003735,transmembrane transport GO:0055085,1.0
WBGene00007394,transmembrane transport GO:0055085,1.0
WBGene00000046,transmembrane transport GO:0055085,1.0
WBGene00020445,transmembrane transport GO:0055085,1.0
WBGene00020168,transmembrane transport GO:0055085,1.0
WBGene00006487,transmembrane transport GO:0055085,1.0
WBGene00001591,transmembrane transport GO:0055085,1.0
WBGene00006661,transmembrane transport GO:0055085,1.0
WBGene00003575,transmembrane transport GO:0055085,1.0
WBGene00000058,transmembrane transport GO:0055085,1.0
WBGene00008076,transmembrane transport GO:0055085,1.0
WBGene00010274,transmembrane transport GO:0055085,1.0
WBGene00021368,transmembrane transport GO:0055085,1.0
WBGene00018280,transmembrane transport GO:0055085,1.0
WBGene00022797,transmembrane transport GO:0055085,1.0
WBGene00003413,transmembrane transport GO:0055085,1.0
WBGene00010340,transmembrane transport GO:0055085,1.0
WBGene00010485,transmembrane transport GO:0055085,1.0
WBGene00007255,transmembrane transport GO:0055085,1.0
WBGene00045052,transmembrane transport GO:0055085,1.0
WBGene00000022,transmembrane transport GO:0055085,1.0
WBGene00000049,transmembrane transport GO:0055085,1.0
WBGene00015055,transmembrane transport GO:0055085,1.0
WBGene00011596,transmembrane transport GO:0055085,1.0
WBGene00220250,transmembrane transport GO:0055085,1.0
WBGene00020236,transmembrane transport GO:0055085,1.0
WBGene00013159,transmembrane transport GO:0055085,1.0
WBGene00022682,transmembrane transport GO:0055085,1.0
WBGene00001625,transmembrane transport GO:0055085,1.0
WBGene00019977,transmembrane transport GO:0055085,1.0
WBGene00010282,transmembrane transport GO:0055085,1.0
WBGene00008186,transmembrane transport GO:0055085,1.0
WBGene00008185,transmembrane transport GO:0055085,1.0
WBGene00015197,transmembrane transport GO:0055085,1.0
WBGene00020583,transmembrane transport GO:0055085,1.0
WBGene00006615,transmembrane transport GO:0055085,1.0
WBGene00019674,transmembrane transport GO:0055085,1.0
WBGene00000176,transmembrane transport GO:0055085,1.0
WBGene00017449,transmembrane transport GO:0055085,1.0
WBGene00010931,transmembrane transport GO:0055085,1.0
WBGene00001796,transmembrane transport GO:0055085,1.0
WBGene00009513,transmembrane transport GO:0055085,1.0
WBGene00004007,transmembrane transport GO:0055085,1.0
WBGene00006684,transmembrane transport GO:0055085,1.0
WBGene00003517,transmembrane transport GO:0055085,1.0
WBGene00002234,transmembrane transport GO:0055085,1.0
WBGene00017530,transmembrane transport GO:0055085,1.0
WBGene00016613,transmembrane transport GO:0055085,1.0
WBGene00011718,transmembrane transport GO:0055085,1.0
WBGene00018268,transmembrane transport GO:0055085,1.0
WBGene00044067,transmembrane transport GO:0055085,1.0
WBGene00017936,transmembrane transport GO:0055085,1.0
WBGene00020605,transmembrane transport GO:0055085,1.0
WBGene00044301,transmembrane transport GO:0055085,1.0
WBGene00015286,transmembrane transport GO:0055085,1.0
WBGene00044481,transmembrane transport GO:0055085,1.0
WBGene00012116,transmembrane transport GO:0055085,1.0
WBGene00006161,sensory perception of smell GO:0007608,1.0
WBGene00006155,sensory perception of smell GO:0007608,1.0
WBGene00008637,sensory perception of smell GO:0007608,1.0
WBGene00006205,sensory perception of smell GO:0007608,1.0
WBGene00006145,sensory perception of smell GO:0007608,1.0
WBGene00006221,sensory perception of smell GO:0007608,1.0
WBGene00006287,sensory perception of smell GO:0007608,1.0
WBGene00006215,sensory perception of smell GO:0007608,1.0
WBGene00006164,sensory perception of smell GO:0007608,1.0
WBGene00005039,sensory perception of smell GO:0007608,1.0
WBGene00006198,sensory perception of smell GO:0007608,1.0
WBGene00006242,sensory perception of smell GO:0007608,1.0
WBGene00005060,sensory perception of smell GO:0007608,1.0
WBGene00005059,sensory perception of smell GO:0007608,1.0
WBGene00006240,sensory perception of smell GO:0007608,1.0
WBGene00006210,sensory perception of smell GO:0007608,1.0
WBGene00016928,sensory perception of smell GO:0007608,1.0
WBGene00006182,sensory perception of smell GO:0007608,1.0
WBGene00021177,sensory perception of smell GO:0007608,1.0
WBGene00006256,sensory perception of smell GO:0007608,1.0
WBGene00006241,sensory perception of smell GO:0007608,1.0
WBGene00206366,sensory perception of smell GO:0007608,1.0
WBGene00017367,sequence-specific DNA binding GO:0043565,1.0
WBGene00018404,sequence-specific DNA binding GO:0043565,1.0
WBGene00001438,sequence-specific DNA binding GO:0043565,1.0
WBGene00003671,sequence-specific DNA binding GO:0043565,1.0
WBGene00003688,sequence-specific DNA binding GO:0043565,1.0
WBGene00006560,sequence-specific DNA binding GO:0043565,1.0
WBGene00020849,sequence-specific DNA binding GO:0043565,1.0
WBGene00017512,sequence-specific DNA binding GO:0043565,1.0
WBGene00003662,sequence-specific DNA binding GO:0043565,1.0
WBGene00003713,sequence-specific DNA binding GO:0043565,1.0
WBGene00010120,sequence-specific DNA binding GO:0043565,1.0
WBGene00017601,sequence-specific DNA binding GO:0043565,1.0
WBGene00043705,sequence-specific DNA binding GO:0043565,1.0
WBGene00020152,sequence-specific DNA binding GO:0043565,1.0
WBGene00003643,sequence-specific DNA binding GO:0043565,1.0
WBGene00011100,sequence-specific DNA binding GO:0043565,1.0
WBGene00010195,sequence-specific DNA binding GO:0043565,1.0
WBGene00006557,sequence-specific DNA binding GO:0043565,1.0
WBGene00003669,sequence-specific DNA binding GO:0043565,1.0
WBGene00001966,sequence-specific DNA binding GO:0043565,1.0
WBGene00003678,sequence-specific DNA binding GO:0043565,1.0
WBGene00003100,sequence-specific DNA binding GO:0043565,1.0
WBGene00008367,sequence-specific DNA binding GO:0043565,1.0
WBGene00003698,sequence-specific DNA binding GO:0043565,1.0
WBGene00018990,sequence-specific DNA binding GO:0043565,1.0
WBGene00013970,sequence-specific DNA binding GO:0043565,1.0
WBGene00004750,sequence-specific DNA binding GO:0043565,1.0
WBGene00008619,sequence-specific DNA binding GO:0043565,1.0
WBGene00021667,sequence-specific DNA binding GO:0043565,1.0
WBGene00017406,sequence-specific DNA binding GO:0043565,1.0
WBGene00003701,sequence-specific DNA binding GO:0043565,1.0
WBGene00007813,sequence-specific DNA binding GO:0043565,1.0
WBGene00011002,sequence-specific DNA binding GO:0043565,1.0
WBGene00001311,sequence-specific DNA binding GO:0043565,1.0
WBGene00011099,sequence-specific DNA binding GO:0043565,1.0
WBGene00017598,sequence-specific DNA binding GO:0043565,1.0
WBGene00015497,sequence-specific DNA binding GO:0043565,1.0
WBGene00003655,sequence-specific DNA binding GO:0043565,1.0
WBGene00019816,sequence-specific DNA binding GO:0043565,1.0
WBGene00011066,sequence-specific DNA binding GO:0043565,1.0
WBGene00001223,sequence-specific DNA binding GO:0043565,1.0
WBGene00015395,sequence-specific DNA binding GO:0043565,1.0
WBGene00003680,sequence-specific DNA binding GO:0043565,1.0
WBGene00016926,sequence-specific DNA binding GO:0043565,1.0
WBGene00018786,sequence-specific DNA binding GO:0043565,1.0
WBGene00008830,sequence-specific DNA binding GO:0043565,1.0
WBGene00004011,sequence-specific DNA binding GO:0043565,1.0
WBGene00008762,sequence-specific DNA binding GO:0043565,1.0
WBGene00021610,sequence-specific DNA binding GO:0043565,1.0
WBGene00001435,sequence-specific DNA binding GO:0043565,1.0
WBGene00020460,sequence-specific DNA binding GO:0043565,1.0
WBGene00015396,sequence-specific DNA binding GO:0043565,1.0
WBGene00044798,sequence-specific DNA binding GO:0043565,1.0
WBGene00012074,sequence-specific DNA binding GO:0043565,1.0
WBGene00017787,sequence-specific DNA binding GO:0043565,1.0
WBGene00255594,sequence-specific DNA binding GO:0043565,1.0
WBGene00003644,sequence-specific DNA binding GO:0043565,1.0
WBGene00001437,sequence-specific DNA binding GO:0043565,1.0
WBGene00020289,defense response GO:0006952,1.0
WBGene00003094,defense response GO:0006952,1.0
WBGene00009090,defense response GO:0006952,1.0
WBGene00021873,defense response GO:0006952,1.0
WBGene00001398,defense response GO:0006952,1.0
WBGene00019619,defense response GO:0006952,1.0
WBGene00007506,defense response GO:0006952,1.0
WBGene00022644,defense response GO:0006952,1.0
WBGene00007659,defense response GO:0006952,1.0
WBGene00001692,defense response GO:0006952,1.0
WBGene00020665,defense response GO:0006952,1.0
WBGene00017836,defense response GO:0006952,1.0
WBGene00009213,defense response GO:0006952,1.0
WBGene00016788,defense response GO:0006952,1.0
WBGene00014251,defense response GO:0006952,1.0
WBGene00014137,defense response GO:0006952,1.0
WBGene00007807,defense response GO:0006952,1.0
WBGene00021635,defense response GO:0006952,1.0
WBGene00009339,defense response GO:0006952,1.0
WBGene00003999,defense response GO:0006952,1.0
WBGene00009434,defense response GO:0006952,1.0
WBGene00006418,defense response GO:0006952,1.0
WBGene00000522,defense response GO:0006952,1.0
WBGene00009431,defense response GO:0006952,1.0
WBGene00015362,defense response GO:0006952,1.0
WBGene00007153,defense response GO:0006952,1.0
WBGene00004962,defense response GO:0006952,1.0
WBGene00019473,defense response GO:0006952,1.0
WBGene00015994,defense response GO:0006952,1.0
WBGene00021793,defense response GO:0006952,1.0
WBGene00013811,defense response GO:0006952,1.0
WBGene00004395,defense response GO:0006952,1.0
WBGene00020659,defense response GO:0006952,1.0
WBGene00007989,defense response GO:0006952,1.0
WBGene00019214,defense response GO:0006952,1.0
WBGene00004196,defense response GO:0006952,1.0
WBGene00001394,defense response GO:0006952,1.0
WBGene00010124,defense response GO:0006952,1.0
WBGene00007537,defense response GO:0006952,1.0
WBGene00015052,defense response GO:0006952,1.0
WBGene00016668,defense response GO:0006952,1.0
WBGene00003092,defense response GO:0006952,1.0
WBGene00010659,defense response GO:0006952,1.0
WBGene00014698,defense response GO:0006952,1.0
WBGene00009097,defense response GO:0006952,1.0
WBGene00002193,defense response GO:0006952,1.0
WBGene00019564,defense response GO:0006952,1.0
WBGene00016462,defense response GO:0006952,1.0
WBGene00018966,defense response GO:0006952,1.0
WBGene00012731,peptidyl-serine modification GO:0018209,1.0
WBGene00018004,peptidyl-serine modification GO:0018209,1.0
WBGene00022032,peptidyl-serine modification GO:0018209,1.0
WBGene00008088,peptidyl-serine modification GO:0018209,1.0
WBGene00009115,peptidyl-serine modification GO:0018209,1.0
WBGene00020223,peptidyl-serine modification GO:0018209,1.0
WBGene00014007,peptidyl-serine modification GO:0018209,1.0
WBGene00016541,peptidyl-serine modification GO:0018209,1.0
WBGene00007791,peptidyl-serine modification GO:0018209,1.0
WBGene00012637,peptidyl-serine modification GO:0018209,1.0
WBGene00016513,peptidyl-serine modification GO:0018209,1.0
WBGene00022108,peptidyl-serine modification GO:0018209,1.0
WBGene00008464,peptidyl-serine modification GO:0018209,1.0
WBGene00013978,peptidyl-serine modification GO:0018209,1.0
WBGene00010874,peptidyl-serine modification GO:0018209,1.0
WBGene00016465,peptidyl-serine modification GO:0018209,1.0
WBGene00021639,peptidyl-serine modification GO:0018209,1.0
WBGene00008235,peptidyl-serine modification GO:0018209,1.0
WBGene00011466,peptidyl-serine modification GO:0018209,1.0
WBGene00022102,peptidyl-serine modification GO:0018209,1.0
WBGene00016765,peptidyl-serine modification GO:0018209,1.0
WBGene00007305,peptidyl-serine modification GO:0018209,1.0
WBGene00020289,response to biotic stimulus GO:0009607,1.0
WBGene00003094,response to biotic stimulus GO:0009607,1.0
WBGene00009090,response to biotic stimulus GO:0009607,1.0
WBGene00021873,response to biotic stimulus GO:0009607,1.0
WBGene00001398,response to biotic stimulus GO:0009607,1.0
WBGene00019619,response to biotic stimulus GO:0009607,1.0
WBGene00007506,response to biotic stimulus GO:0009607,1.0
WBGene00022644,response to biotic stimulus GO:0009607,1.0
WBGene00007659,response to biotic stimulus GO:0009607,1.0
WBGene00001692,response to biotic stimulus GO:0009607,1.0
WBGene00020665,response to biotic stimulus GO:0009607,1.0
WBGene00017836,response to biotic stimulus GO:0009607,1.0
WBGene00009213,response to biotic stimulus GO:0009607,1.0
WBGene00016788,response to biotic stimulus GO:0009607,1.0
WBGene00014251,response to biotic stimulus GO:0009607,1.0
WBGene00014137,response to biotic stimulus GO:0009607,1.0
WBGene00007807,response to biotic stimulus GO:0009607,1.0
WBGene00021635,response to biotic stimulus GO:0009607,1.0
WBGene00009339,response to biotic stimulus GO:0009607,1.0
WBGene00003999,response to biotic stimulus GO:0009607,1.0
WBGene00009434,response to biotic stimulus GO:0009607,1.0
WBGene00006418,response to biotic stimulus GO:0009607,1.0
WBGene00000522,response to biotic stimulus GO:0009607,1.0
WBGene00009431,response to biotic stimulus GO:0009607,1.0
WBGene00015362,response to biotic stimulus GO:0009607,1.0
WBGene00007153,response to biotic stimulus GO:0009607,1.0
WBGene00004962,response to biotic stimulus GO:0009607,1.0
WBGene00019473,response to biotic stimulus GO:0009607,1.0
WBGene00015994,response to biotic stimulus GO:0009607,1.0
WBGene00021793,response to biotic stimulus GO:0009607,1.0
WBGene00013811,response to biotic stimulus GO:0009607,1.0
WBGene00004395,response to biotic stimulus GO:0009607,1.0
WBGene00020659,response to biotic stimulus GO:0009607,1.0
WBGene00007989,response to biotic stimulus GO:0009607,1.0
WBGene00019214,response to biotic stimulus GO:0009607,1.0
WBGene00004196,response to biotic stimulus GO:0009607,1.0
WBGene00001394,response to biotic stimulus GO:0009607,1.0
WBGene00010124,response to biotic stimulus GO:0009607,1.0
WBGene00007537,response to biotic stimulus GO:0009607,1.0
WBGene00015052,response to biotic stimulus GO:0009607,1.0
WBGene00016668,response to biotic stimulus GO:0009607,1.0
WBGene00003092,response to biotic stimulus GO:0009607,1.0
WBGene00010659,response to biotic stimulus GO:0009607,1.0
WBGene00014698,response to biotic stimulus GO:0009607,1.0
WBGene00009097,response to biotic stimulus GO:0009607,1.0
WBGene00002193,response to biotic stimulus GO:0009607,1.0
WBGene00019564,response to biotic stimulus GO:0009607,1.0
WBGene00016462,response to biotic stimulus GO:0009607,1.0
WBGene00018966,response to biotic stimulus GO:0009607,1.0
